group_id	items_in_group	lo_value	p	FDR	goodsgrna
MYO9B__P1P2	8	1.4667e-04	5.1389e-07	0.000002	7
VPS51__P1P2	8	1.5205e-04	5.1389e-07	0.000002	4
RBM34__P1P2	8	1.5669e-04	5.1389e-07	0.000002	4
TAF11__P1P2	8	1.5906e-04	5.1389e-07	0.000002	6
MDM2__P1P2	8	1.6925e-04	5.1389e-07	0.000002	6
PTPN12__P1P2	8	1.7687e-04	5.1389e-07	0.000002	7
TLN1__P1P2	8	1.7798e-04	5.1389e-07	0.000002	7
ZAR1L__P1P2	8	1.7891e-04	5.1389e-07	0.000002	5
PMVK__P1P2	8	1.7977e-04	5.1389e-07	0.000002	5
NSDHL__P1P2	8	1.8018e-04	5.1389e-07	0.000002	6
MTF2__P1P2	8	1.9886e-04	5.1389e-07	0.000002	6
MDM4__P1P2	8	2.1120e-04	5.1389e-07	0.000002	7
TCTN2__P1P2	8	2.1509e-04	5.1389e-07	0.000002	7
CCNE1__P1P2	8	2.1804e-04	5.1389e-07	0.000002	7
ZFC3H1__P1P2	8	2.2271e-04	5.1389e-07	0.000002	7
EHBP1__P1P2	8	2.5437e-04	5.1389e-07	0.000002	7
DOCK2__P1P2	8	2.6924e-04	5.1389e-07	0.000002	6
DNAJC2__P1P2	8	3.1991e-04	5.1389e-07	0.000002	6
NUTF2__P1P2	8	3.2877e-04	5.1389e-07	0.000002	5
GPR137__P1	8	3.2957e-04	5.1389e-07	0.000002	6
PRPF40A__P1P2	8	4.2016e-04	5.1389e-07	0.000002	6
SHCBP1__P1P2	8	5.6506e-04	5.1389e-07	0.000002	6
BMS1__P1P2	8	5.7077e-04	5.1389e-07	0.000002	6
RPL9__P1P2	8	7.4804e-04	5.1389e-07	0.000002	6
GPATCH8__P1P2	8	7.5880e-04	5.1389e-07	0.000002	6
FKBPL__P1P2	8	7.9430e-04	5.1389e-07	0.000002	6
KAT6A__P1P2	8	8.1191e-04	5.1389e-07	0.000002	6
INTS10__P1P2	8	8.3377e-04	5.1389e-07	0.000002	5
SPAG9__P1P2	8	8.4080e-04	5.1389e-07	0.000002	5
SREK1IP1__P1P2	8	8.4809e-04	5.1389e-07	0.000002	6
RAD9A__P1P2	8	8.6398e-04	5.1389e-07	0.000002	5
RASAL2__P1P2	8	1.0397e-03	5.1389e-07	0.000002	6
RRNAD1__P1P2	8	1.0529e-03	5.1389e-07	0.000002	5
BRAP__P1P2	8	1.1294e-03	5.1389e-07	0.000002	6
NPLOC4__P1P2	8	1.1596e-03	5.1389e-07	0.000002	5
RALGAPA1__P1P2	8	1.2503e-03	5.1389e-07	0.000002	6
EMC1__P1P2	8	1.2684e-03	5.1389e-07	0.000002	6
ZNF787__P1P2	8	1.3089e-03	5.1389e-07	0.000002	6
TCTN1__P1P2	8	1.3428e-03	5.1389e-07	0.000002	6
FAR1__P1P2	8	1.4693e-03	5.1389e-07	0.000002	6
STAG2__P1	8	1.4940e-03	5.1389e-07	0.000002	6
BCR__P1P2	8	1.5702e-03	5.1389e-07	0.000002	6
KAT5__P1P2	8	1.6904e-03	5.1389e-07	0.000002	6
MKI67__P1P2	8	1.7355e-03	5.1389e-07	0.000002	5
ZBTB4__P1	8	1.8504e-03	5.1389e-07	0.000002	5
STRADA__P1P2	8	1.8587e-03	5.1389e-07	0.000002	5
NUP188__P1P2	8	1.9312e-03	5.1389e-07	0.000002	4
SALL2__P1P2	8	1.9631e-03	5.1389e-07	0.000002	6
C1D__P1P2	8	2.0045e-03	5.1389e-07	0.000002	5
CWC27__P1P2	8	2.0312e-03	5.1389e-07	0.000002	6
HMBS__P1	8	2.0395e-03	5.1389e-07	0.000002	5
INO80C__P1P2	8	2.0957e-03	5.1389e-07	0.000002	6
FECH__P1P2	8	2.1480e-03	5.1389e-07	0.000002	6
COG6__P1P2	8	2.2469e-03	5.1389e-07	0.000002	6
ARHGAP21__P1P2	8	2.2701e-03	5.1389e-07	0.000002	6
SAE1__P1P2	8	2.3465e-03	5.1389e-07	0.000002	6
MED13L__P1P2	8	2.4931e-03	5.1389e-07	0.000002	6
INPP4A__P1P2	8	2.5404e-03	5.1389e-07	0.000002	6
RPL14__P1P2	8	2.5821e-03	5.1389e-07	0.000002	5
COL4A3BP__P1P2	8	2.6072e-03	5.1389e-07	0.000002	5
BRMS1__P1P2	8	2.6273e-03	5.1389e-07	0.000002	6
ZC3H7A__P1P2	8	2.7334e-03	5.1389e-07	0.000002	6
PTK2__P1P2	8	2.7604e-03	5.1389e-07	0.000002	6
DCLRE1B__P1P2	8	2.7616e-03	5.1389e-07	0.000002	5
HELLS__P1P2	8	2.8234e-03	5.1389e-07	0.000002	5
WDR48__P1P2	8	2.8599e-03	5.1389e-07	0.000002	4
TIMM10__P1P2	8	2.8599e-03	5.1389e-07	0.000002	4
CHERP__P1P2	8	2.8599e-03	5.1389e-07	0.000002	4
CHEK1__P1P2	8	2.8599e-03	5.1389e-07	0.000002	5
TINF2__P1P2	8	2.8599e-03	5.1389e-07	0.000002	3
H2AFZ__P1P2	8	2.8599e-03	5.1389e-07	0.000002	4
UBA3__P1P2	8	2.8599e-03	5.1389e-07	0.000002	3
NDC1__P1P2	8	2.8599e-03	5.1389e-07	0.000002	4
CCDC12__P1	8	2.8599e-03	5.1389e-07	0.000002	4
DOCK1__P1P2	8	2.8599e-03	5.1389e-07	0.000002	4
RIF1__P1P2	8	2.8599e-03	5.1389e-07	0.000002	4
TAF3__P1P2	8	2.8707e-03	5.1389e-07	0.000002	4
TAF4__P1P2	8	2.8707e-03	5.1389e-07	0.000002	4
NXT1__P1P2	8	2.8815e-03	5.1389e-07	0.000002	5
NFYB__P1P2	8	2.8815e-03	5.1389e-07	0.000002	4
MRRF__P1P2	8	2.8924e-03	5.1389e-07	0.000002	5
HUWE1__P1P2	8	2.8924e-03	5.1389e-07	0.000002	3
FAM179B__P1P2	8	2.9414e-03	5.1389e-07	0.000002	6
TSSC1__P1P2	8	3.0025e-03	5.1389e-07	0.000002	3
GHITM__P1P2	8	3.0391e-03	5.1389e-07	0.000002	6
SMG7__P1P2	8	3.3483e-03	5.1389e-07	0.000002	4
SLC25A33__P1P2	8	3.3842e-03	5.1389e-07	0.000002	5
IMMT__P1P2	8	4.2599e-03	5.1389e-07	0.000002	5
GTF3C4__P1P2	8	4.3705e-03	5.1389e-07	0.000002	5
SLC25A46__P1P2	8	4.8631e-03	5.1389e-07	0.000002	4
MON2__P1P2	8	5.5836e-03	5.1389e-07	0.000002	5
PTPRF__P1P2	8	6.3342e-03	5.1389e-07	0.000002	5
DUSP11__P1P2	8	7.0836e-03	5.1389e-07	0.000002	5
FDXR__P1P2	11	7.7175e-03	5.1389e-07	0.000002	5
IFT46__P1P2	8	7.7875e-03	5.1389e-07	0.000002	5
ZNF532__P2	8	8.2761e-03	5.1389e-07	0.000002	5
USP1__P1P2	8	8.2961e-03	5.1389e-07	0.000002	5
ABHD16A__P1P2	8	8.3564e-03	5.1389e-07	0.000002	5
ANKRD49__P1P2	8	8.9125e-03	5.1389e-07	0.000002	4
UBE2S__P1P2	8	8.9980e-03	5.1389e-07	0.000002	5
IFT88__P1P2	8	9.0834e-03	5.1389e-07	0.000002	5
ARHGAP12__P1P2	8	1.0390e-02	5.1389e-07	0.000002	5
PALB2__P1P2	8	1.0928e-02	5.1389e-07	0.000002	5
MED13__P1P2	8	1.1597e-02	5.1389e-07	0.000002	5
ATPAF2__P1P2	8	1.1649e-02	5.1389e-07	0.000002	5
SLTM__P1P2	8	1.1752e-02	5.1389e-07	0.000002	5
PAN3__P1P2	8	1.2092e-02	5.1389e-07	0.000002	5
PCGF1__P1P2	8	1.2421e-02	5.1389e-07	0.000002	5
C8orf59__P1P2	8	1.2480e-02	5.1389e-07	0.000002	5
MTF1__P1P2	8	1.2739e-02	5.1389e-07	0.000002	5
SHC1__P2	8	1.2988e-02	5.1389e-07	0.000002	5
ISCA1__P1P2	8	1.3014e-02	5.1389e-07	0.000002	5
CHCHD3__P1P2	8	1.3297e-02	5.1389e-07	0.000002	5
NABP2__P1	8	1.3411e-02	5.1389e-07	0.000002	5
TRIM24__P1P2	8	1.3728e-02	5.1389e-07	0.000002	5
TM9SF2__P1P2	8	1.4079e-02	5.1389e-07	0.000002	5
UBR5__P1P2	8	1.4317e-02	5.1389e-07	0.000002	5
USP42__P1P2	8	1.4377e-02	5.1389e-07	0.000002	5
PTBP3__P1P2	8	1.4771e-02	5.1389e-07	0.000002	5
TAF6__P1P2	8	1.4990e-02	5.1389e-07	0.000002	4
IBTK__P1	8	1.5204e-02	5.1389e-07	0.000002	5
DEGS1__P1P2	8	1.5267e-02	5.1389e-07	0.000002	5
AGPS__P1P2	8	1.6609e-02	5.1389e-07	0.000002	5
LYRM7__P1P2	8	1.6659e-02	5.1389e-07	0.000002	5
METTL15__P2	8	1.6726e-02	5.1389e-07	0.000002	5
MRGBP__P1P2	8	1.6895e-02	5.1389e-07	0.000002	5
TRIP6__P1P2	8	1.7303e-02	5.1389e-07	0.000002	5
CXorf56__P1P2	11	1.7502e-02	5.1389e-07	0.000002	6
DCUN1D3__P1P2	8	1.8000e-02	5.1389e-07	0.000002	5
RAD51AP1__P1P2	8	1.8213e-02	5.1389e-07	0.000002	5
SMARCC1__P1P2	8	1.8284e-02	5.1389e-07	0.000002	5
ZNF90__P1P2	8	1.8446e-02	5.1389e-07	0.000002	5
KDM4A__P1P2	8	1.8608e-02	5.1389e-07	0.000002	5
FLII__18161284	8	1.8653e-02	5.1389e-07	0.000002	4
MMAB__P1P2	8	1.8681e-02	5.1389e-07	0.000002	5
DNMT1__P1P2	8	1.8809e-02	5.1389e-07	0.000002	3
PARN__P1P2	11	1.8968e-02	5.1389e-07	0.000002	6
DCAF4__P1P2	8	1.9194e-02	5.1389e-07	0.000002	5
GPI__P1P2	8	1.9305e-02	5.1389e-07	0.000002	5
TACC3__P1	8	1.9816e-02	1.5417e-06	0.000006	3
SMARCAL1__P1P2	8	2.0328e-02	1.5417e-06	0.000006	5
BCKDHA__P1	8	2.1070e-02	1.5417e-06	0.000006	5
TRAPPC13__P1P2	8	2.1469e-02	1.5417e-06	0.000006	5
KDM5A__P1P2	8	2.1509e-02	1.5417e-06	0.000006	5
ANKRD17__P1P2	8	2.1630e-02	1.5417e-06	0.000006	5
SRSF11__P2	8	2.2577e-02	1.5417e-06	0.000006	4
ZRSR2__P1P2	8	2.2755e-02	1.5417e-06	0.000006	3
POLR1B__P1P2	8	2.3541e-02	1.5417e-06	0.000006	4
CNOT3__P1P2	8	2.4227e-02	1.5417e-06	0.000006	4
PFDN1__P1P2	8	2.5838e-02	1.5417e-06	0.000006	4
AJUBA__P1P2	8	2.6832e-02	1.5417e-06	0.000006	4
RBX1__P1P2	8	2.9041e-02	1.5417e-06	0.000006	3
SMARCA5__P1P2	8	3.1186e-02	1.5417e-06	0.000006	4
ARHGAP4__P1	8	3.2539e-02	1.5417e-06	0.000006	4
CDK4__P1P2	8	3.3116e-02	1.5417e-06	0.000006	4
HSPA14__P1P2	8	3.6117e-02	1.5417e-06	0.000006	4
WEE1__P1P2	8	3.6365e-02	2.0042e-05	0.000072	3
CENPL__P1P2	8	3.6365e-02	2.0042e-05	0.000072	4
NAA30__P1P2	8	3.6365e-02	2.0042e-05	0.000072	3
ASUN__P1P2	8	3.6365e-02	2.0042e-05	0.000072	4
FAM60A__P1P2	8	3.6365e-02	2.0042e-05	0.000072	2
AKAP3__P1	8	3.6365e-02	2.0042e-05	0.000072	4
CFDP1__P1	8	3.6365e-02	2.0042e-05	0.000072	4
DR1__P1P2	8	3.6365e-02	2.0042e-05	0.000072	2
CMC2__P1P2	8	3.6365e-02	2.0042e-05	0.000072	4
RNPS1__P1P2	8	3.6365e-02	2.0042e-05	0.000072	2
GPR89A__ENST00000313835.9	8	3.6365e-02	2.0042e-05	0.000072	3
NAE1__P1P2	8	3.6365e-02	2.0042e-05	0.000072	3
NEDD8-MDP1__P1P2	8	3.6365e-02	2.0042e-05	0.000072	2
SDF2__P1P2	8	3.6365e-02	2.0042e-05	0.000072	3
RAD17__P1P2	8	3.6365e-02	2.0042e-05	0.000072	3
GRWD1__P1P2	8	3.6454e-02	3.7514e-05	0.000133	2
XPC__P1	8	3.6543e-02	5.9097e-05	0.000207	3
ACTR8__P1P2	8	3.6543e-02	5.9097e-05	0.000207	4
PPP2CA__P1P2	8	3.6543e-02	5.9097e-05	0.000207	3
DDX31__P1P2	8	3.6810e-02	7.9653e-05	0.000275	4
UBE2L3__P1P2	8	3.6810e-02	7.9653e-05	0.000275	2
FBXO8__P1	8	3.7887e-02	7.9653e-05	0.000275	2
GTF3A__P1P2	8	3.7887e-02	7.9653e-05	0.000275	3
PRKRIR__P1P2	8	4.0634e-02	1.3310e-04	0.000391	3
SAP30__P1P2	8	4.2681e-02	1.3310e-04	0.000391	4
RPS8__P1P2	8	4.3426e-02	1.3310e-04	0.000391	4
RPS11__P1P2	8	4.9203e-02	1.3310e-04	0.000391	3
KPNA2__P1P2	8	5.2416e-02	1.3413e-04	0.000391	4
MAP4K3__P1P2	8	5.4434e-02	1.3413e-04	0.000391	4
NPM1__P1P2	8	5.5743e-02	1.3413e-04	0.000391	4
TBC1D31__P1P2	8	5.5837e-02	1.3413e-04	0.000391	4
B4GALT7__P1P2	8	5.6026e-02	1.3413e-04	0.000391	4
PPP4R2__P1P2	8	5.6121e-02	1.3413e-04	0.000391	4
PNKP__P1P2	8	5.7564e-02	1.3413e-04	0.000391	3
TMEM258__P1P2	8	5.8515e-02	1.3413e-04	0.000391	4
ARID1A__P1P2	8	5.8904e-02	1.3413e-04	0.000391	4
DPF2__P1	8	6.0080e-02	1.3413e-04	0.000391	4
TAF9__P1P2	8	6.0221e-02	1.3413e-04	0.000391	3
KLLN__P1P2	8	6.1470e-02	1.3413e-04	0.000391	4
SIN3B__P1P2	8	6.2474e-02	1.3413e-04	0.000391	4
B3GAT3__P1P2	8	6.3591e-02	1.3413e-04	0.000391	4
ATXN2L__P1P2	8	6.3897e-02	1.3413e-04	0.000391	4
RBM15__110881839	8	6.5444e-02	1.3413e-04	0.000391	4
EIF3F__P1P2	11	6.6133e-02	3.1861e-05	0.000113	3
XRCC1__P1P2	11	6.6287e-02	6.3208e-05	0.000221	4
L3MBTL2__P1P2	8	6.6487e-02	1.3413e-04	0.000391	4
ACLY__P1P2	8	6.7117e-02	1.3413e-04	0.000391	4
MGEA5__P1P2	8	6.8496e-02	1.3413e-04	0.000391	4
NCSTN__P1P2	8	7.0216e-02	1.3413e-04	0.000391	4
HMGCS1__P1P2	8	7.0650e-02	1.3413e-04	0.000391	4
KDSR__P1P2	8	7.3010e-02	1.3413e-04	0.000391	4
TAF5L__P1P2	8	7.3288e-02	1.3413e-04	0.000391	4
PICALM__P1P2	8	7.4853e-02	1.3413e-04	0.000391	4
ZC3H14__P1P2	8	7.6433e-02	1.3413e-04	0.000391	3
DCPS__P1P2	8	7.6437e-02	1.3413e-04	0.000391	4
DOT1L__P1P2	8	7.6665e-02	1.3413e-04	0.000391	4
LSR__P1P2	8	7.7639e-02	1.3413e-04	0.000391	4
AEN__P1P2	8	7.8677e-02	1.3413e-04	0.000391	4
CTDSPL2__P1P2	8	7.9025e-02	1.3413e-04	0.000391	4
RAB1A__P1P2	8	8.1073e-02	1.3413e-04	0.000391	4
USF1__P1P2	8	8.1309e-02	1.3413e-04	0.000391	4
XKR8__P1P2	8	8.3332e-02	1.3413e-04	0.000391	4
SND1__P1P2	8	8.7875e-02	1.3515e-04	0.000391	3
KIF18B__P1P2	8	8.8824e-02	1.3515e-04	0.000391	4
ARAP3__P1P2	8	9.0323e-02	1.3515e-04	0.000391	4
CSK__P1P2	8	9.0700e-02	1.3515e-04	0.000391	4
LSM12__P1P2	8	9.2471e-02	1.3515e-04	0.000391	4
POLE4__P1P2	8	9.2981e-02	1.3515e-04	0.000391	4
ING5__P1P2	8	9.3236e-02	1.3515e-04	0.000391	4
KIAA1429__P1P2	8	9.3877e-02	1.3515e-04	0.000391	4
HEATR3__P1P2	8	9.4262e-02	1.3515e-04	0.000391	4
RHOG__P1P2	8	9.7657e-02	1.3515e-04	0.000391	3
EIF4A1__P1P2	8	1.0828e-01	1.3515e-04	0.000391	3
GDI2__P1	8	1.1235e-01	1.3515e-04	0.000391	2
GTF3C2__P1P2	8	1.2063e-01	1.3618e-04	0.000391	2
ZNF608__P2	8	1.2395e-01	1.3618e-04	0.000391	3
CCDC137__P1P2	8	1.2797e-01	1.3618e-04	0.000391	3
SNF8__P1P2	8	1.3943e-01	1.3721e-04	0.000391	2
PFDN4__P1P2	8	1.4015e-01	1.3721e-04	0.000391	3
ENY2__P1P2	8	1.4571e-01	1.3721e-04	0.000391	3
ARHGEF2__P1P2	8	1.4634e-01	1.3721e-04	0.000391	2
TADA2B__P1P2	8	1.4711e-01	1.3721e-04	0.000391	3
POC1A__P1P2	8	1.5606e-01	1.3721e-04	0.000391	3
UNC45A__P1	8	1.5895e-01	1.3721e-04	0.000391	3
IBA57__P1P2	8	1.6027e-01	1.4029e-04	0.000395	3
BRD1__P1P2	8	1.6208e-01	1.4029e-04	0.000395	3
WDR70__P1P2	8	1.6265e-01	1.4029e-04	0.000395	3
TTBK2__P1P2	8	1.6354e-01	1.4029e-04	0.000395	3
NUFIP1__P1P2	8	1.6882e-01	1.4132e-04	0.000396	3
MAPRE1__P1P2	8	1.7137e-01	1.4132e-04	0.000396	3
TRIM28__P1P2	8	1.7696e-01	1.4235e-04	0.000396	3
RBM14-RBM4__P2	8	1.7805e-01	1.4235e-04	0.000396	3
TUFM__28856875	8	1.8120e-01	1.8500e-04	0.000514	2
EXT1__P1P2	8	1.8393e-01	2.2765e-04	0.000629	3
PPP6C__P1P2	8	1.8547e-01	2.2765e-04	0.000629	3
WDR82__P1P2	8	1.9256e-01	2.3074e-04	0.000629	3
CPNE1__P1P2	8	2.0133e-01	2.3176e-04	0.000629	3
GART__P1P2	8	2.0220e-01	2.3176e-04	0.000629	2
TBCC__P1P2	8	2.0235e-01	2.3176e-04	0.000629	3
OBFC1__P1P2	8	2.0315e-01	2.3176e-04	0.000629	3
STX7__P1P2	8	2.0520e-01	2.3176e-04	0.000629	3
PPP2R5E__P1P2	8	2.1671e-01	2.3485e-04	0.000636	3
UBE2D3__P1P2	8	2.1902e-01	2.4101e-04	0.000647	2
MAGOHB__P1P2	8	2.2138e-01	2.4204e-04	0.000647	3
ZNF236__P1P2	8	2.2250e-01	2.4204e-04	0.000647	2
NF2__29999349	8	2.2396e-01	2.4615e-04	0.000647	3
SAP30BP__P1P2	8	2.2560e-01	2.5129e-04	0.000647	3
DGCR8__P1P2	8	2.2616e-01	2.5232e-04	0.000647	2
HIST1H1E__P1P2	8	2.2702e-01	2.5540e-04	0.000647	3
SUPT7L__P1P2	8	2.2867e-01	2.5540e-04	0.000647	3
TOP1__P1P2	8	2.2918e-01	2.5540e-04	0.000647	3
RPL28__P1P2	8	2.3104e-01	2.5540e-04	0.000647	3
FAM178A__P1P2	8	2.3795e-01	2.5540e-04	0.000647	3
CSNK1A1__P1P2	8	2.4034e-01	2.5540e-04	0.000647	3
MED16__P1P2	8	2.4299e-01	2.5540e-04	0.000647	3
MED15__P1	8	2.4347e-01	2.5540e-04	0.000647	3
MEX3A__P1P2	8	2.4584e-01	2.5643e-04	0.000647	2
DCP1A__P1P2	8	2.4612e-01	2.5643e-04	0.000647	3
SEC62__P1P2	8	2.4685e-01	2.5643e-04	0.000647	3
BRD2__P1	8	2.4729e-01	2.5643e-04	0.000647	2
SURF2__P1P2	11	2.4774e-01	2.6260e-04	0.000658	4
NSMCE4A__P1P2	8	2.4782e-01	2.5643e-04	0.000647	3
TNRC6A__P1P2	8	2.5073e-01	2.5643e-04	0.000647	3
PPIL1__P1P2	8	2.5146e-01	2.5643e-04	0.000647	3
TERF1__P1P2	8	2.5438e-01	2.5643e-04	0.000647	3
CEP128__P1P2	8	2.5731e-01	2.5643e-04	0.000647	3
PPP1R16B__P1P2	8	2.5902e-01	2.5643e-04	0.000647	3
PPP2R5C__P1P2	8	2.6025e-01	2.5643e-04	0.000647	3
PABPC4__P1P2	8	2.6123e-01	2.5643e-04	0.000647	3
KAT2A__P1P2	8	2.6443e-01	2.6568e-04	0.000658	3
ATP2C1__P1P2	8	2.6492e-01	2.6568e-04	0.000658	3
SNRK__P1P2	8	2.6566e-01	2.6568e-04	0.000658	3
PMAIP1__57567020	8	2.6690e-01	2.6568e-04	0.000658	3
CRLS1__P1P2	8	2.6865e-01	2.6671e-04	0.000658	2
