id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CCT2__P1P2	5	1.7828e-08	2.4115e-07	8e-06	48	5	-5.5231	1.0	1.0	1.0	20498	0	0
MCM2__P1P2	5	2.0861e-08	2.4115e-07	8e-06	49	5	-6.323	1.0	1.0	1.0	20497	0	0
MRPL48__P1P2	5	2.1102e-08	2.4115e-07	8e-06	50	5	-5.6125	1.0	1.0	1.0	20496	0	0
CHAF1B__P1P2	5	2.3153e-08	2.4115e-07	8e-06	51	5	-7.0365	1.0	1.0	1.0	20495	0	0
POLD2__P1P2	5	2.3947e-08	2.4115e-07	8e-06	52	5	-6.7243	1.0	1.0	1.0	20494	0	0
NSRP1__P1P2	5	2.548e-08	2.4115e-07	8e-06	53	5	-6.8006	1.0	1.0	1.0	20493	0	0
RPS27A__P1P2	5	2.6378e-08	2.4115e-07	8e-06	54	5	-5.2327	1.0	1.0	1.0	20492	0	0
SNRPF__P1P2	5	2.6501e-08	2.4115e-07	8e-06	55	5	-4.9233	1.0	1.0	1.0	20487	0	0
SNRPD1__P1P2	5	2.6711e-08	2.4115e-07	8e-06	56	5	-4.5316	1.0	1.0	1.0	20491	0	0
GTF3C5__P1P2	5	2.7829e-08	2.4115e-07	8e-06	57	4	-4.9936	0.94719	0.96871	1.0	18559	0	0
UPF2__P1P2	5	2.8034e-08	2.4115e-07	8e-06	58	5	-4.1863	1.0	1.0	1.0	20490	0	0
AARS__P1P2	5	2.8077e-08	2.4115e-07	8e-06	59	5	-6.0008	1.0	1.0	1.0	20489	0	0
VARS__P1P2	5	2.8559e-08	2.4115e-07	8e-06	60	5	-5.6393	1.0	1.0	1.0	20488	0	0
CTR9__P1P2	5	3.4796e-08	2.4115e-07	8e-06	61	5	-3.6721	0.99998	1.0	1.0	20231	0	0
ATP5F1__P1P2	5	3.8379e-08	2.4115e-07	8e-06	62	5	-4.0652	1.0	1.0	1.0	20485	0	0
SNRNP200__P1P2	5	3.9912e-08	2.4115e-07	8e-06	63	5	-5.0995	1.0	1.0	1.0	20484	0	0
GEMIN6__P1P2	5	4.0961e-08	2.4115e-07	8e-06	64	5	-2.9615	1.0	1.0	1.0	20483	0	0
OPA1__P1P2	5	4.1198e-08	2.4115e-07	8e-06	65	5	-5.0327	1.0	1.0	1.0	20482	0	0
PRIM2__P1P2	5	4.1375e-08	2.4115e-07	8e-06	66	5	-6.5116	1.0	1.0	1.0	20481	0	0
GINS1__P1P2	5	4.1673e-08	2.4115e-07	8e-06	67	5	-6.28	1.0	1.0	1.0	20480	0	0
ZNF574__P1	5	4.2577e-08	2.4115e-07	8e-06	68	5	-4.1619	1.0	1.0	1.0	20479	0	0
GTF2H2C__P1P2	5	4.3044e-08	2.4115e-07	8e-06	69	3	-4.8777	0.60615	0.64527	1.0	11963	1	0.39125
GTF2H2D__P1P2	5	4.3044e-08	2.4115e-07	8e-06	70	3	-4.8777	0.60615	0.64527	1.0	11964	1	0.39125
MCM5__P1P2	5	4.3992e-08	2.4115e-07	8e-06	71	5	-5.3813	1.0	1.0	1.0	20478	0	0
DCTN3__P1P2	5	4.72e-08	2.4115e-07	8e-06	72	5	-6.3479	1.0	1.0	1.0	20477	0	0
HAUS1__P1P2	5	5.2502e-08	2.4115e-07	8e-06	73	5	-5.8987	1.0	1.0	1.0	20476	0	0
SRBD1__P1P2	5	5.4176e-08	2.4115e-07	8e-06	74	5	-4.2945	1.0	1.0	1.0	20475	0	0
WDR5__P1P2	4	5.6441e-08	2.4115e-07	8e-06	75	4	-7.3699	1.0	1.0	1.0	20474	0	0
RAD51C__P1P2	5	5.7055e-08	2.4115e-07	8e-06	76	4	-6.7087	0.47401	0.5452	1.0	10181	1	0.69117
RPF2__P1P2	5	5.8663e-08	2.4115e-07	8e-06	77	5	-5.6512	1.0	1.0	1.0	20473	0	0
RPS14__P1P2	5	5.9057e-08	2.4115e-07	8e-06	78	5	-4.6801	1.0	1.0	1.0	20472	0	0
TELO2__P1P2	5	5.9373e-08	2.4115e-07	8e-06	79	5	-5.3995	1.0	1.0	1.0	20471	0	0
TARS__P1P2	5	5.9842e-08	2.4115e-07	8e-06	80	5	-5.2655	1.0	1.0	1.0	20409	0	0
RPL19__P1P2	5	6.017e-08	2.4115e-07	8e-06	81	5	-5.0741	1.0	1.0	1.0	20470	0	0
PRPF8__P1P2	5	7.053e-08	2.4115e-07	8e-06	82	5	-3.9015	0.99926	0.99994	1.0	19997	0	0
SPC25__P1P2	5	7.2346e-08	2.4115e-07	8e-06	83	5	-5.9159	1.0	1.0	1.0	20469	0	0
CCT6A__P1P2	5	8.069e-08	2.4115e-07	8e-06	84	5	-3.9323	1.0	1.0	1.0	20468	0	0
ABCB7__P1P2	5	8.5141e-08	2.4115e-07	8e-06	85	5	-6.1589	1.0	1.0	1.0	20467	0	0
NDUFC1__P1	5	8.6418e-08	2.4115e-07	8e-06	86	5	-3.6921	1.0	1.0	1.0	20466	0	0
FARSB__P1P2	5	8.8579e-08	2.4115e-07	8e-06	87	5	-6.1464	1.0	1.0	1.0	20465	0	0
SRFBP1__P1P2	5	9.2443e-08	2.4115e-07	8e-06	88	4	-5.936	0.93129	0.95148	1.0	18194	0	0
SEC22B__P1P2	5	9.5557e-08	2.4115e-07	8e-06	89	5	-6.164	1.0	1.0	1.0	20464	0	0
NDUFA8__P1P2	5	9.8004e-08	2.4115e-07	8e-06	90	5	-5.703	1.0	1.0	1.0	20393	0	0
RRP12__P1P2	5	1.0383e-07	2.4115e-07	8e-06	91	5	-5.5066	1.0	1.0	1.0	20462	0	0
SQLE__P1P2	5	1.0634e-07	2.4115e-07	8e-06	92	5	-3.5646	1.0	1.0	1.0	20460	0	0
MED21__P1P2	5	1.0876e-07	2.4115e-07	8e-06	93	5	-4.1442	1.0	1.0	1.0	20459	0	0
PSMA5__P1P2	5	1.1214e-07	2.4115e-07	8e-06	94	5	-5.6247	1.0	1.0	1.0	20458	0	0
COPS5__P1P2	5	1.1507e-07	2.4115e-07	8e-06	95	5	-3.7981	1.0	1.0	1.0	20457	0	0
RPAP3__P1P2	5	1.2238e-07	2.4115e-07	8e-06	96	5	-5.2453	1.0	1.0	1.0	20455	0	0
INTS8__P1P2	5	1.2696e-07	2.4115e-07	8e-06	97	5	-5.4256	1.0	1.0	1.0	20423	0	0
MRPS16__P1P2	5	1.2888e-07	2.4115e-07	8e-06	98	5	-4.443	1.0	1.0	1.0	20454	0	0
COPS6__P1P2	5	1.375e-07	2.4115e-07	8e-06	99	5	-4.1957	1.0	1.0	1.0	20453	0	0
EXOC1__P1P2	5	1.4658e-07	2.4115e-07	8e-06	100	5	-4.9961	1.0	1.0	1.0	20452	0	0
PNISR__P1	5	1.4739e-07	2.4115e-07	8e-06	101	5	-4.2179	1.0	1.0	1.0	20451	0	0
ZMAT5__P1P2	5	1.52e-07	2.4115e-07	8e-06	102	4	-4.3619	0.99203	0.99761	1.0	19649	0	0
SUPV3L1__P1P2	5	1.5407e-07	2.4115e-07	8e-06	103	5	-4.2348	1.0	1.0	1.0	20450	0	0
TREX2__P1P2	5	1.542e-07	2.4115e-07	8e-06	104	4	-4.6963	0.98925	0.99622	1.0	19546	0	0
CHCHD4__P1P2	5	1.5716e-07	2.4115e-07	8e-06	105	5	-5.4091	1.0	1.0	1.0	20449	0	0
NIP7__P1P2	5	1.6241e-07	2.4115e-07	8e-06	106	5	-4.8948	1.0	1.0	1.0	20448	0	0
PSMD4__P1P2	5	1.6761e-07	2.4115e-07	8e-06	107	5	-3.8007	1.0	1.0	1.0	20447	0	0
BIRC5__P1P2	5	1.8365e-07	2.4115e-07	8e-06	108	5	-5.5334	1.0	1.0	1.0	20446	0	0
GTPBP10__P1P2	5	1.908e-07	2.4115e-07	8e-06	109	5	-3.6376	1.0	1.0	1.0	20445	0	0
C14orf166__P1P2	5	1.9181e-07	2.4115e-07	8e-06	110	5	-4.9647	1.0	1.0	1.0	20444	0	0
GTF2H2__ENST00000274400.5_ENST00000330280.7	5	1.9277e-07	2.4115e-07	8e-06	111	5	-3.4968	1.0	1.0	1.0	20378	0	0
NR2C2AP__P1P2	5	2.0005e-07	2.4115e-07	8e-06	112	5	-4.7424	1.0	1.0	1.0	20443	0	0
MRPL33__P1P2	5	2.0173e-07	2.4115e-07	8e-06	113	5	-5.6965	1.0	1.0	1.0	20442	0	0
CENPI__P1P2	5	2.0577e-07	2.4115e-07	8e-06	114	5	-6.2109	1.0	1.0	1.0	20441	0	0
TTC1__P1P2	5	2.077e-07	2.4115e-07	8e-06	115	5	-5.1963	1.0	1.0	1.0	20440	0	0
LSM5__P1	5	2.1002e-07	2.4115e-07	8e-06	116	5	-5.8309	0.99927	0.99994	1.0	19998	0	0
MRPL24__P1P2	5	2.1031e-07	2.4115e-07	8e-06	117	5	-5.1429	1.0	1.0	1.0	20439	0	0
ALG13__P1P2	5	2.2764e-07	2.4115e-07	8e-06	118	5	-3.8785	1.0	1.0	1.0	20438	0	0
UTP20__P1P2	5	2.2997e-07	2.4115e-07	8e-06	119	5	-4.2063	1.0	1.0	1.0	20437	0	0
MRPS27__P1P2	5	2.3901e-07	2.4115e-07	8e-06	120	5	-3.6352	1.0	1.0	1.0	20436	0	0
RFC4__P1P2	5	2.4216e-07	2.4115e-07	8e-06	121	5	-6.4528	1.0	1.0	1.0	20435	0	0
THOC2__P1P2	5	2.456e-07	2.4115e-07	8e-06	122	5	-5.1682	1.0	1.0	1.0	20434	0	0
PDCD7__P1P2	5	2.4832e-07	2.4115e-07	8e-06	123	5	-3.3219	1.0	1.0	1.0	20433	0	0
BCAS2__P1P2	5	2.5404e-07	2.4115e-07	8e-06	124	4	-5.5085	0.43544	0.51423	1.0	9734	1	0.62568
SEH1L__P1P2	5	2.5691e-07	2.4115e-07	8e-06	125	5	-4.9471	1.0	1.0	1.0	20432	0	0
SMNDC1__P1P2	5	2.7049e-07	2.4115e-07	8e-06	126	5	-5.0468	1.0	1.0	1.0	20431	0	0
ALYREF__P1P2	5	2.7129e-07	2.4115e-07	8e-06	127	5	-2.709	1.0	1.0	1.0	20430	0	0
WDR36__P1P2	5	2.7324e-07	2.4115e-07	8e-06	128	5	-4.8711	1.0	1.0	1.0	20319	0	0
ATP6V0C__P1P2	5	2.7559e-07	2.4115e-07	8e-06	129	5	-2.3844	1.0	1.0	1.0	20429	0	0
EIF5A__P1P2	5	2.827e-07	2.4115e-07	8e-06	130	5	-4.599	1.0	1.0	1.0	20428	0	0
RFC3__P1P2	5	2.9024e-07	2.4115e-07	8e-06	131	5	-5.648	1.0	1.0	1.0	20427	0	0
CNOT1__P1P2	5	2.9392e-07	2.4115e-07	8e-06	132	5	-4.7787	1.0	1.0	1.0	20426	0	0
SNRNP48__P1P2	5	2.987e-07	2.4115e-07	8e-06	133	4	-4.4533	0.99793	0.99968	1.0	19896	0	0
TOPBP1__P1P2	5	3.0316e-07	2.4115e-07	8e-06	134	5	-4.3737	1.0	1.0	1.0	20425	0	0
VPS13D__P1P2	5	3.2329e-07	2.4115e-07	8e-06	135	4	-3.6951	0.99675	0.9993	1.0	19835	0	0
RFC2__P1P2	5	3.2633e-07	2.4115e-07	8e-06	136	5	-4.964	1.0	1.0	1.0	20424	0	0
DDX52__P1P2	5	3.406e-07	2.4115e-07	8e-06	137	5	-4.0084	0.99908	0.99991	1.0	19977	0	0
STIL__P1P2	5	3.434e-07	2.4115e-07	8e-06	138	5	-3.502	1.0	1.0	1.0	20422	0	0
FASN__P1P2	5	3.4794e-07	2.4115e-07	8e-06	139	5	-3.2642	1.0	1.0	1.0	20421	0	0
DNTTIP2__P1P2	5	3.486e-07	2.4115e-07	8e-06	140	5	-4.7612	1.0	1.0	1.0	20420	0	0
PPAN-P2RY11__P1P2	5	3.6354e-07	2.4115e-07	8e-06	141	5	-3.689	1.0	1.0	1.0	20419	0	0
RIOK2__P1P2	5	3.7817e-07	2.4115e-07	8e-06	142	5	-5.4954	0.99976	0.99999	1.0	20081	0	0
POLR2G__P1P2	5	3.8427e-07	2.4115e-07	8e-06	143	5	-5.143	1.0	1.0	1.0	20418	0	0
MNAT1__P1P2	5	3.8462e-07	2.4115e-07	8e-06	144	5	-4.3878	1.0	1.0	1.0	20417	0	0
CACTIN__P1P2	5	3.8868e-07	2.4115e-07	8e-06	145	4	-4.4224	0.9699	0.98535	1.0	19083	0	0
RBMX__P1P2	5	3.8959e-07	2.4115e-07	8e-06	146	5	-3.0893	1.0	1.0	1.0	20416	0	0
NKAP__P1P2	5	3.9534e-07	2.4115e-07	8e-06	147	5	-3.7395	1.0	1.0	1.0	20415	0	0
EIF4G2__P1	5	4.0556e-07	2.4115e-07	8e-06	148	5	-3.4528	1.0	1.0	1.0	20414	0	0
RABGGTB__P1P2	5	4.2439e-07	2.4115e-07	8e-06	149	4	-5.5465	0.99498	0.9988	1.0	19765	0	0
PTPMT1__P1P2	5	4.2624e-07	2.4115e-07	8e-06	150	5	-3.4466	1.0	1.0	1.0	20413	0	0
SGOL1__P1P2	5	4.3905e-07	2.4115e-07	8e-06	151	5	-5.3884	1.0	1.0	1.0	20412	0	0
SMC1A__P1P2	5	4.4063e-07	2.4115e-07	8e-06	152	5	-2.8798	1.0	1.0	1.0	20411	0	0
MAPKAP1__P1	5	4.4537e-07	2.4115e-07	8e-06	153	5	-4.1825	1.0	1.0	1.0	20410	0	0
SPTLC2__P1P2	5	4.5621e-07	2.4115e-07	8e-06	154	5	-3.8555	1.0	1.0	1.0	20407	0	0
EIF3D__P1P2	5	4.7682e-07	2.4115e-07	8e-06	155	5	-4.6811	1.0	1.0	1.0	20406	0	0
LARS__P1P2	5	4.7724e-07	2.4115e-07	8e-06	156	5	-3.0717	1.0	1.0	1.0	20405	0	0
PSMD12__P1P2	5	4.8783e-07	2.4115e-07	8e-06	157	5	-3.9959	1.0	1.0	1.0	20404	0	0
IK__P1	5	5.0825e-07	2.4115e-07	8e-06	158	5	-3.9513	1.0	1.0	1.0	20403	0	0
INTS4__P1P2	5	5.248e-07	2.4115e-07	8e-06	159	5	-4.1735	1.0	1.0	1.0	20402	0	0
AARS2__P1P2	5	5.298e-07	2.4115e-07	8e-06	160	5	-4.6307	1.0	1.0	1.0	20401	0	0
MZT1__P1P2	5	5.535e-07	2.4115e-07	8e-06	161	5	-4.9836	1.0	1.0	1.0	20400	0	0
MRPL13__P1P2	5	5.5492e-07	2.4115e-07	8e-06	162	5	-4.544	1.0	1.0	1.0	20399	0	0
AIFM1__P1P2	5	5.8501e-07	2.4115e-07	8e-06	163	5	-3.9568	1.0	1.0	1.0	20386	0	0
SNRPD3__P1P2	5	5.8542e-07	2.4115e-07	8e-06	164	5	-3.3251	1.0	1.0	1.0	20398	0	0
EIF3G__P1P2	5	5.9237e-07	2.4115e-07	8e-06	165	5	-4.3934	1.0	1.0	1.0	20397	0	0
IGBP1__P1P2	5	5.9591e-07	2.4115e-07	8e-06	166	5	-3.9856	1.0	1.0	1.0	20338	0	0
RTN4IP1__P1P2	5	5.999e-07	2.4115e-07	8e-06	167	5	-4.0319	1.0	1.0	1.0	20396	0	0
RPL6__P1P2	5	6.0496e-07	2.4115e-07	8e-06	168	5	-4.0986	1.0	1.0	1.0	20395	0	0
DTL__P1P2	5	6.0699e-07	2.4115e-07	8e-06	169	5	-3.2459	1.0	1.0	1.0	20394	0	0
COQ6__P1P2	5	6.2034e-07	2.4115e-07	8e-06	170	5	-2.7179	1.0	1.0	1.0	20392	0	0
TCERG1__P1P2	5	6.3235e-07	2.4115e-07	8e-06	171	5	-3.1622	1.0	1.0	1.0	20391	0	0
RPL27A__P1P2	5	6.3392e-07	2.4115e-07	8e-06	172	5	-4.6709	1.0	1.0	1.0	20390	0	0
POLR2D__P1	5	6.3656e-07	2.4115e-07	8e-06	173	5	-4.5318	1.0	1.0	1.0	20389	0	0
DGCR14__P1P2	5	6.4879e-07	2.4115e-07	8e-06	174	5	-3.7503	1.0	1.0	1.0	20328	0	0
LAGE3__P1P2	5	6.7833e-07	2.4115e-07	8e-06	175	5	-3.4205	1.0	1.0	1.0	20388	0	0
MRPL34__P1P2	5	6.8112e-07	2.4115e-07	8e-06	176	5	-4.4395	1.0	1.0	1.0	20387	0	0
PRIM1__P1P2	5	6.9275e-07	2.4115e-07	8e-06	177	4	-5.5609	0.51406	0.56938	1.0	10680	1	0.55068
SURF6__P1P2	5	7.4607e-07	2.4115e-07	8e-06	178	5	-4.3117	0.99977	1.0	1.0	20085	0	0
PGGT1B__P1P2	5	7.5139e-07	2.4115e-07	8e-06	179	5	-4.2124	1.0	1.0	1.0	20385	0	0
WARS2__P1P2	5	7.6049e-07	2.4115e-07	8e-06	180	5	-3.0965	1.0	1.0	1.0	20384	0	0
HAUS7__P1	5	7.606e-07	2.4115e-07	8e-06	181	4	-4.5277	0.98925	0.99622	1.0	19545	0	0
CPSF1__P1P2	5	7.8429e-07	2.4115e-07	8e-06	182	5	-3.7476	0.99999	1.0	1.0	20268	0	0
TRMT6__P1P2	5	7.9634e-07	2.4115e-07	8e-06	183	4	-5.292	0.99755	0.99954	1.0	19871	0	0
EIF3H__P1P2	5	8.0699e-07	2.4115e-07	8e-06	184	4	-4.1534	0.98681	0.99541	1.0	19489	0	0
UBA52__P1	5	8.1181e-07	2.4115e-07	8e-06	185	5	-3.7509	1.0	1.0	1.0	20383	0	0
PFDN2__P1P2	5	8.3126e-07	2.4115e-07	8e-06	186	5	-5.3043	1.0	1.0	1.0	20382	0	0
PRPF3__P1P2	5	8.3645e-07	2.4115e-07	8e-06	187	4	-5.7014	0.99882	0.99988	1.0	19952	0	0
ZNF281__P1P2	5	8.3717e-07	2.4115e-07	8e-06	188	5	-3.6336	1.0	1.0	1.0	20381	0	0
HJURP__P1P2	5	8.4592e-07	2.4115e-07	8e-06	189	5	-4.8937	1.0	1.0	1.0	20350	0	0
INCENP__P1P2	5	8.5778e-07	2.4115e-07	8e-06	190	5	-5.0254	1.0	1.0	1.0	20380	0	0
NMD3__P1P2	5	8.6519e-07	2.4115e-07	8e-06	191	5	-4.191	1.0	1.0	1.0	20379	0	0
NDUFB6__P1P2	5	8.9048e-07	2.4115e-07	8e-06	192	5	-3.9664	1.0	1.0	1.0	20377	0	0
GTF2E1__P1P2	5	8.9118e-07	2.4115e-07	8e-06	193	5	-3.2546	1.0	1.0	1.0	20376	0	0
ATP6V1A__P1P2	5	8.9778e-07	2.4115e-07	8e-06	194	5	-3.6473	0.99936	0.99996	1.0	20010	0	0
RPL31__P1P2	5	9.2418e-07	2.4115e-07	8e-06	195	5	-5.4384	1.0	1.0	1.0	20375	0	0
GPN3__P1P2	5	9.2458e-07	2.4115e-07	8e-06	196	4	-4.8041	0.86059	0.88852	1.0	16769	0	0
UBAP2L__P1P2	5	9.5158e-07	2.4115e-07	8e-06	197	5	-2.5589	1.0	1.0	1.0	20374	0	0
NAF1__P1P2	5	9.5963e-07	2.4115e-07	8e-06	198	5	-3.25	1.0	1.0	1.0	20373	0	0
NSUN4__P1P2	5	9.6415e-07	2.4115e-07	8e-06	199	4	-5.3789	0.94205	0.96187	1.0	18431	0	0
TPRKB__P1P2	5	9.7217e-07	2.4115e-07	8e-06	200	5	-3.955	1.0	1.0	1.0	20372	0	0
SNW1__P1	5	9.8635e-07	2.4115e-07	8e-06	201	5	-4.1078	1.0	1.0	1.0	20371	0	0
ATP5O__P1P2	5	9.942e-07	2.4115e-07	8e-06	202	4	-5.9103	0.99757	0.99954	1.0	19873	0	0
COG3__P1P2	5	1.0104e-06	2.4115e-07	8e-06	203	4	-4.8854	0.93756	0.95621	1.0	18333	0	0
DHX36__P1P2	5	1.0206e-06	2.4115e-07	8e-06	204	5	-4.4833	1.0	1.0	1.0	20370	0	0
CCT3__P1P2	5	1.036e-06	2.4115e-07	8e-06	205	5	-4.9494	0.99999	1.0	1.0	20282	0	0
PRPF6__P1P2	5	1.0471e-06	2.4115e-07	8e-06	206	4	-4.0461	0.57265	0.61487	1.0	11480	1	0.43605
COPZ1__P1	5	1.059e-06	2.4115e-07	8e-06	207	5	-5.1429	1.0	1.0	1.0	20369	0	0
PUM1__P1P2	5	1.0637e-06	2.4115e-07	8e-06	208	5	-3.2835	1.0	1.0	1.0	20368	0	0
PDS5B__P1P2	5	1.0725e-06	2.4115e-07	8e-06	209	5	-2.5529	1.0	1.0	1.0	20367	0	0
DDX39B__P1P2	5	1.0944e-06	2.4115e-07	8e-06	210	5	-3.7122	1.0	1.0	1.0	20366	0	0
RFWD3__P1P2	5	1.1009e-06	2.4115e-07	8e-06	211	5	-3.9966	1.0	1.0	1.0	20365	0	0
CDC23__P1P2	5	1.1078e-06	2.4115e-07	8e-06	212	4	-4.394	0.99609	0.9991	1.0	19811	0	0
MRPL43__P1P2	5	1.1156e-06	2.4115e-07	8e-06	213	5	-4.6425	1.0	1.0	1.0	20316	0	0
RPL14__P1P2	5	1.1157e-06	2.4115e-07	8e-06	214	5	-3.7842	1.0	1.0	1.0	20364	0	0
COG6__P1P2	5	1.1383e-06	2.4115e-07	8e-06	215	5	-4.0832	1.0	1.0	1.0	20363	0	0
RARS2__P1P2	5	1.1561e-06	2.4115e-07	8e-06	216	5	-3.8755	1.0	1.0	1.0	20362	0	0
DDOST__P1P2	5	1.1646e-06	2.4115e-07	8e-06	217	5	-4.6932	1.0	1.0	1.0	20361	0	0
GTF2F1__P1P2	5	1.1692e-06	2.4115e-07	8e-06	218	5	-3.0252	0.99946	0.99997	1.0	20024	0	0
CCDC84__P1P2	5	1.1958e-06	2.4115e-07	8e-06	219	5	-3.1131	1.0	1.0	1.0	20360	0	0
