id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
USMG5__P1P2	8	1.0568e-05	4.9462e-06	3e-05	74	6	-2.0058	0.91629	0.93067	1.0	686	0	0
ILK__P1P2	8	1.1018e-05	4.9462e-06	3e-05	75	7	-1.3237	0.89975	0.91069	1.0	671	0	0
MBIP__P1P2	8	1.1035e-05	4.9462e-06	3e-05	76	7	-2.1956	0.9479	0.96798	1.0	736	0	0
AUNIP__P1P2	8	1.2035e-05	4.9462e-06	3e-05	77	7	-0.79713	0.62685	0.45371	1.0	411	0	0
VWA9__P1P2	8	1.3626e-05	4.9462e-06	3e-05	78	7	-2.0489	0.99593	0.99974	1.0	873	0	0
ARHGAP4__P1	8	1.6705e-05	4.9462e-06	3e-05	79	7	-1.9565	0.46436	0.17861	0.611305	283	0	0
CDC26__P1P2	8	1.7798e-05	4.9462e-06	3e-05	80	6	-2.3642	0.98766	0.99737	1.0	834	0	0
ANKRD17__P1P2	8	2.0938e-05	4.9462e-06	3e-05	81	8	-0.73235	0.99998	1.0	1.0	935	0	0
POLE4__P1P2	8	2.2873e-05	4.9462e-06	3e-05	82	8	-0.5918	0.99998	1.0	1.0	934	0	0
NAA15__P1P2	8	2.2909e-05	4.9462e-06	3e-05	83	6	-1.85	0.62997	0.45864	1.0	416	0	0
PRPF40A__P1P2	8	2.3607e-05	4.9462e-06	3e-05	84	8	-2.0188	0.99935	1.0	1.0	911	0	0
NUTF2__P1P2	8	2.7404e-05	4.9462e-06	3e-05	85	7	-2.0559	0.95557	0.97577	1.0	750	0	0
UBA3__P1P2	8	2.8297e-05	4.9462e-06	3e-05	86	7	-1.8405	0.79375	0.73151	1.0	574	0	0
HEATR3__P1P2	8	3.6245e-05	4.9462e-06	3e-05	87	7	-1.9203	0.3615	0.094101	0.457332	198	0	0
MKI67__P1P2	8	3.701e-05	4.9462e-06	3e-05	88	8	-0.52979	0.99996	1.0	1.0	933	0	0
UQCRC2__P1P2	11	3.8461e-05	4.9462e-06	3e-05	89	11	-1.2977	0.9998	1.0	1.0	923	0	0
C1QTNF9B-AS1__P1P2	8	3.9713e-05	4.9462e-06	3e-05	90	6	-1.4286	0.92026	0.93755	1.0	694	0	0
LIMS1__P1P2	8	4.1016e-05	4.9462e-06	3e-05	91	8	-0.9663	0.99996	1.0	1.0	932	0	0
MDM4__P1P2	8	4.226e-05	4.9462e-06	3e-05	92	7	-1.4796	0.99084	0.99853	1.0	848	0	0
C7orf26__P1P2	8	4.4106e-05	4.9462e-06	3e-05	93	8	-1.5739	0.99996	1.0	1.0	931	0	0
MUT__P1P2	11	4.5195e-05	4.9462e-06	3e-05	94	9	-0.73834	0.99653	0.99942	1.0	876	0	0
CHEK1__P1P2	8	4.765e-05	4.9462e-06	3e-05	95	6	-1.8478	0.51387	0.26321	0.809655	311	0	0
ANKRA2__P1P2	8	4.9176e-05	4.9462e-06	3e-05	96	7	-1.9019	0.49557	0.24264	0.783526	299	0	0
KAT5__P1P2	8	4.9196e-05	4.9462e-06	3e-05	97	7	-1.7686	0.99608	0.99974	1.0	874	0	0
STAG2__P1	8	5.1032e-05	4.9462e-06	3e-05	98	8	-1.3066	0.99629	0.9998	1.0	875	0	0
UBA5__P1P2	8	5.1483e-05	4.9462e-06	3e-05	99	8	-0.63842	0.99995	1.0	1.0	930	0	0
RBM7__P1P2	8	6.2811e-05	4.9462e-06	3e-05	100	8	-0.82138	0.99994	1.0	1.0	929	0	0
RPL14__P1P2	8	6.3752e-05	4.9462e-06	3e-05	101	5	-1.9158	0.94001	0.95905	1.0	721	0	0
NEK2__P1P2	8	6.6372e-05	4.9462e-06	3e-05	102	8	-0.42911	0.99993	1.0	1.0	928	0	0
SPAG9__P1P2	8	6.9302e-05	4.9462e-06	3e-05	103	8	-1.1465	0.9999	1.0	1.0	925	0	0
SNAI1__P1P2	8	7.3229e-05	4.9462e-06	3e-05	104	8	-0.46217	0.99993	1.0	1.0	927	0	0
HMBS__P1	8	7.9249e-05	4.9462e-06	3e-05	105	6	-1.9193	0.89421	0.90397	1.0	661	0	0
TIMM17B__P1P2	8	8.3684e-05	4.9462e-06	3e-05	106	7	-1.0861	0.97805	0.99226	1.0	804	0	0
SAE1__P1P2	8	8.4418e-05	4.9462e-06	3e-05	107	6	-1.6342	0.75622	0.67052	1.0	532	0	0
NRBP1__P1P2	8	8.788e-05	4.9462e-06	3e-05	108	7	-1.5055	0.56533	0.35634	0.956005	356	0	0
TAF11__P1P2	8	9.4506e-05	4.9462e-06	3e-05	109	7	-1.3751	0.7579	0.67222	1.0	536	0	0
CHTF18__P1P2	8	9.9835e-05	4.9462e-06	3e-05	110	7	-1.1994	0.65773	0.50371	1.0	443	0	0
HELLS__P1P2	8	0.00010977	4.9462e-06	3e-05	111	7	-0.421	0.98513	0.99622	1.0	824	0	0
MRRF__P1P2	8	0.00011205	4.9462e-06	3e-05	112	8	-0.9186	0.99964	1.0	1.0	919	0	0
C1D__P1P2	8	0.00011428	4.9462e-06	3e-05	113	7	-0.82126	0.86522	0.85969	1.0	630	0	0
MOSPD2__P1P2	8	0.00011774	4.9462e-06	3e-05	114	6	-0.96838	0.84946	0.83909	1.0	617	0	0
MMAB__P1P2	8	0.00012382	4.9462e-06	3e-05	115	8	-0.32002	0.99988	1.0	1.0	924	0	0
DDRGK1__P1P2	8	0.00013098	4.9462e-06	3e-05	116	7	-0.74205	0.8263	0.79877	1.0	601	0	0
USP42__P1P2	8	0.00015045	4.9462e-06	3e-05	117	8	-0.47962	0.9998	1.0	1.0	922	0	0
MYH9__P1P2	8	0.00017189	4.9462e-06	3e-05	118	7	-0.65217	0.98902	0.99793	1.0	841	0	0
TOP1__P1P2	8	0.00017669	4.9462e-06	3e-05	119	7	-1.3102	0.91342	0.92851	1.0	682	0	0
DCLRE1B__P1P2	8	0.00018128	4.9462e-06	3e-05	120	7	-0.82862	0.98745	0.99731	1.0	833	0	0
CCDC130__P1	8	0.00018677	4.9462e-06	3e-05	121	7	-1.4341	0.99172	0.99887	1.0	852	0	0
GTF3A__P1P2	8	0.00018898	4.9462e-06	3e-05	122	7	-1.6418	0.60249	0.42923	1.0	386	0	0
PPIL1__P1P2	8	0.00018933	4.9462e-06	3e-05	123	7	-0.91229	0.99499	0.99957	1.0	868	0	0
INTS10__P1P2	8	0.00019232	4.9462e-06	3e-05	124	7	-1.2753	0.64392	0.47878	1.0	431	0	0
SKP2__P1P2	8	0.00023287	4.9462e-06	3e-05	125	7	-0.37284	0.9863	0.99699	1.0	829	0	0
USP1__P1P2	8	0.00023651	4.9462e-06	3e-05	126	6	-1.0148	0.82808	0.79993	1.0	602	0	0
CPNE1__P1P2	8	0.00023839	4.9462e-06	3e-05	127	6	-0.82888	0.75015	0.66189	1.0	525	0	0
GTF2H2__ENST00000274400.5_ENST00000330280.7	8	0.00024287	4.9462e-06	3e-05	128	6	-1.9262	0.89582	0.90562	1.0	665	0	0
PFDN1__P1P2	8	0.00025281	4.9462e-06	3e-05	129	8	-1.3382	0.99945	1.0	1.0	913	0	0
PAN2__P1P2	8	0.00025295	4.9462e-06	3e-05	130	8	-0.76121	0.99975	1.0	1.0	920	0	0
NSDHL__P1P2	8	0.00025978	4.9462e-06	3e-05	131	6	-1.0102	0.98725	0.99722	1.0	831	0	0
POLR1B__P1P2	8	0.00026587	4.9462e-06	3e-05	132	8	-2.0459	0.99928	0.99999	1.0	909	0	0
CCS__P1P2	8	0.00026846	4.9462e-06	3e-05	133	7	-0.43039	0.98486	0.996	1.0	823	0	0
PHF6__P1P2	8	0.00028294	4.9462e-06	3e-05	134	7	-0.81474	0.97281	0.98879	1.0	787	0	0
EIF3F__P1P2	11	0.00029238	4.9462e-06	3e-05	135	7	-1.163	0.61118	0.31991	0.911897	395	0	0
ANLN__P1P2	8	0.0002955	4.9462e-06	3e-05	136	7	-0.34643	0.99143	0.99873	1.0	850	0	0
NXT1__P1P2	8	0.00030152	4.9462e-06	3e-05	137	7	-1.1422	0.97122	0.98752	1.0	784	0	0
DBF4__P1P2	8	0.00030495	4.9462e-06	3e-05	138	7	-0.93255	0.87315	0.87284	1.0	638	0	0
BCKDHA__P1	8	0.0003418	4.9462e-06	3e-05	139	6	-1.5089	0.26602	0.021353	0.142222	141	0	0
GPI__P1P2	8	0.00036304	4.9462e-06	3e-05	140	8	-0.36527	0.99964	1.0	1.0	918	0	0
C8orf59__P1P2	8	0.00039714	4.9462e-06	3e-05	141	6	-0.60158	0.90742	0.92075	1.0	676	0	0
PTBP1__P1P2	8	0.00040064	4.9462e-06	3e-05	142	7	-0.87119	0.92449	0.94107	1.0	699	0	0
GHITM__P1P2	8	0.00041075	4.9462e-06	3e-05	143	8	-0.305	0.99959	1.0	1.0	917	0	0
ZBTB4__P1	8	0.00041303	4.9462e-06	3e-05	144	7	-1.2648	0.94733	0.96667	1.0	735	0	0
SLC25A33__P1P2	8	0.00041597	4.9462e-06	3e-05	145	8	-0.70773	0.99937	1.0	1.0	912	0	0
SETDB1__P1P2	8	0.00042721	4.9462e-06	3e-05	146	8	-0.41053	0.99957	1.0	1.0	916	0	0
CMC2__P1P2	8	0.0004306	4.9462e-06	3e-05	147	5	-1.5565	0.74245	0.64794	1.0	515	0	0
PMVK__P1P2	8	0.00043254	4.9462e-06	3e-05	148	7	-0.45796	0.99283	0.99917	1.0	857	0	0
PTK2__P1P2	8	0.00048568	4.9462e-06	3e-05	149	7	-0.634	0.99419	0.99943	1.0	866	0	0
ELOVL6__P1P2	8	0.00048735	4.9462e-06	3e-05	150	8	-0.27398	0.99951	1.0	1.0	915	0	0
KDM5A__P1P2	8	0.00048828	4.9462e-06	3e-05	151	8	-0.50665	0.99664	0.99985	1.0	878	0	0
CDK4__P1P2	8	0.00053026	4.9462e-06	3e-05	152	8	-0.45202	0.99892	0.99998	1.0	905	0	0
CENPQ__P1P2	11	0.00053052	1.4839e-05	8.6e-05	153	10	-0.46244	0.99802	0.99979	1.0	893	0	0
SMARCC1__P1P2	8	0.0005329	4.9462e-06	3e-05	154	7	-0.70117	0.98951	0.99805	1.0	843	0	0
SMARCAL1__P1P2	8	0.00054896	4.9462e-06	3e-05	155	8	-0.41241	0.99945	1.0	1.0	914	0	0
EXOC5__P1P2	8	0.00057676	4.9462e-06	3e-05	156	7	-0.4611	0.72614	0.60734	1.0	503	0	0
RAD17__P1P2	8	0.0006215	4.9462e-06	3e-05	157	5	-1.4508	0.97229	0.9883	1.0	786	0	0
GTF3C4__P1P2	8	0.00064846	4.9462e-06	3e-05	158	7	-1.6308	0.52731	0.28253	0.844473	322	0	0
CNOT3__P1P2	8	0.0006666	4.9462e-06	3e-05	159	6	-0.96161	0.5337	0.29166	0.851337	330	0	0
NSMCE4A__P1P2	8	0.00067749	4.9462e-06	3e-05	160	8	-0.95872	0.99775	0.99994	1.0	889	0	0
WEE1__P1P2	8	0.00081761	1.4839e-05	8.6e-05	161	6	-1.6854	0.80469	0.74886	1.0	581	0	0
HES1__P1P2	8	0.00084556	1.4839e-05	8.6e-05	162	8	-0.27067	0.99913	0.99999	1.0	908	0	0
MON2__P1P2	8	0.00087487	1.4839e-05	8.6e-05	163	7	-0.45446	0.67633	0.52887	1.0	455	0	0
DNAJC2__P1P2	8	0.00091174	1.4839e-05	8.6e-05	164	8	-0.94331	0.99797	0.99994	1.0	892	0	0
HUWE1__P1P2	8	0.00093875	1.4839e-05	8.6e-05	165	8	-0.85905	0.99906	0.99999	1.0	906	0	0
RPS11__P1P2	8	0.0010047	1.4839e-05	8.6e-05	166	7	-1.3323	0.47432	0.19629	0.657941	289	0	0
RBM34__P1P2	8	0.0010213	1.4839e-05	8.6e-05	167	6	-0.67227	0.66413	0.5085	1.0	448	0	0
COL4A3BP__P1P2	8	0.0010523	1.4839e-05	8.6e-05	168	7	-0.39	0.9529	0.97305	1.0	745	0	0
TSSC1__P1P2	8	0.0011159	2.4731e-05	0.000142	169	7	-0.69523	0.98768	0.99738	1.0	835	0	0
RRNAD1__P1P2	8	0.0011841	3.4623e-05	0.000198	170	6	-1.5608	0.66318	0.5085	1.0	446	0	0
FAM122A__P1P2	8	0.0012499	4.4516e-05	0.000242	171	6	-1.0319	0.75064	0.6619	1.0	527	0	0
WDR48__P1P2	8	0.0012793	4.4516e-05	0.000242	172	7	-0.90767	0.99264	0.99915	1.0	856	0	0
CENPL__P1P2	8	0.0013851	4.4516e-05	0.000242	173	7	-1.2392	0.99495	0.99956	1.0	867	0	0
ATG16L1__P1P2	8	0.0014624	4.4516e-05	0.000242	174	8	-0.20051	0.99854	0.99996	1.0	900	0	0
ZC3H7A__P1P2	8	0.0014817	4.4516e-05	0.000242	175	7	-0.35951	0.98411	0.99563	1.0	819	0	0
MEAF6__P1P2	8	0.0014983	4.4516e-05	0.000242	176	8	-1.1712	0.9985	0.99996	1.0	899	0	0
ESYT1__P2	8	0.0015151	4.4516e-05	0.000242	177	8	-0.27255	0.99848	0.99996	1.0	898	0	0
ANKRD49__P1P2	8	0.0015154	4.4516e-05	0.000242	178	5	-1.4263	0.79989	0.74128	1.0	580	0	0
MTF1__P1P2	8	0.0015207	4.4516e-05	0.000242	179	8	-0.22716	0.99848	0.99996	1.0	897	0	0
ANP32B__P1P2	8	0.0015636	5.4408e-05	0.000283	180	8	-0.67865	0.99844	0.99995	1.0	896	0	0
DGCR8__P1P2	8	0.0015916	5.4408e-05	0.000283	181	7	-1.3847	0.78163	0.71611	1.0	562	0	0
CCDC12__P1	8	0.0016166	5.4408e-05	0.000283	182	7	-1.4807	0.67602	0.52887	1.0	454	0	0
UFM1__P1P2	8	0.0017344	5.4408e-05	0.000283	183	7	-0.63479	0.98857	0.99772	1.0	839	0	0
DUSP11__P1P2	8	0.0017364	5.4408e-05	0.000283	184	8	-0.78168	0.99826	0.99995	1.0	895	0	0
CHERP__P1P2	8	0.0017714	5.4408e-05	0.000283	185	7	-1.6014	0.79209	0.73006	1.0	572	0	0
FGD1__P1P2	8	0.0018099	5.4408e-05	0.000283	186	8	-0.29481	0.99767	0.99994	1.0	888	0	0
TAF9__P1P2	8	0.0019627	5.4408e-05	0.000283	187	6	-1.3057	0.69375	0.55553	1.0	471	0	0
HDAC7__P1P2	8	0.0020619	6.43e-05	0.000321	188	6	-0.80695	0.9829	0.99492	1.0	816	0	0
GRWD1__P1P2	8	0.0021272	6.43e-05	0.000321	189	6	-0.81589	0.97952	0.99321	1.0	805	0	0
RAB1A__P1P2	8	0.0021634	6.43e-05	0.000321	190	8	-0.35121	0.99784	0.99994	1.0	891	0	0
TAF4__P1P2	8	0.0021866	6.43e-05	0.000321	191	8	-0.44879	0.99781	0.99994	1.0	890	0	0
RPS8__P1P2	8	0.002195	6.43e-05	0.000321	192	7	-1.5433	0.91205	0.92765	1.0	680	0	0
KAT2A__P1P2	8	0.002267	6.43e-05	0.000321	193	6	-0.76586	0.74295	0.64977	1.0	516	0	0
ATPAF2__P1P2	8	0.0022821	6.43e-05	0.000321	194	6	-0.93448	0.94683	0.96595	1.0	733	0	0
SIN3B__P1P2	8	0.002329	6.43e-05	0.000321	195	7	-0.58498	0.99108	0.9986	1.0	849	0	0
PPP4R2__P1P2	8	0.002398	7.4193e-05	0.000362	196	7	-0.74553	0.98573	0.99654	1.0	827	0	0
CHAMP1__P1P2	8	0.002488	7.4193e-05	0.000362	197	7	-0.2219	0.96638	0.9841	1.0	771	0	0
TINF2__P1P2	8	0.0024938	7.4193e-05	0.000362	198	5	-1.3475	0.95758	0.97761	1.0	753	0	0
CFDP1__P1	8	0.0025171	7.4193e-05	0.000362	199	6	-1.158	0.69985	0.56838	1.0	477	0	0
TIMM10__P1P2	8	0.0026042	8.4085e-05	0.000405	200	7	-1.3106	0.86791	0.86337	1.0	632	0	0
ELMO3__P1P2	8	0.0026153	8.4085e-05	0.000405	201	8	-0.24494	0.99738	0.99992	1.0	886	0	0
GDI2__P1	8	0.0027357	8.4085e-05	0.000405	202	8	-0.53044	0.99726	0.99992	1.0	885	0	0
PPP6C__P1P2	8	0.002755	9.3978e-05	0.000448	203	6	-0.61957	0.89842	0.90836	1.0	670	0	0
MSI1__P1P2	8	0.0027881	9.3978e-05	0.000448	204	8	-0.46515	0.99721	0.99991	1.0	883	0	0
FAM178A__P1P2	8	0.0029055	0.00010387	0.000492	205	8	-0.6142	0.99709	0.9999	1.0	882	0	0
MDC1__P1P2	8	0.0029688	0.00011376	0.000529	206	7	-0.43362	0.83106	0.80401	1.0	605	0	0
TUBA1C__P1P2	8	0.002981	0.00011376	0.000529	207	8	-0.17201	0.99702	0.99989	1.0	881	0	0
SREBF1__P1	8	0.0029963	0.00011376	0.000529	208	8	-0.39332	0.997	0.99989	1.0	880	0	0
NCSTN__P1P2	8	0.0030195	0.00011376	0.000529	209	6	-0.57931	0.53708	0.29856	0.863682	334	0	0
RHOG__P1P2	8	0.0032838	0.00014344	0.000664	210	8	-0.19724	0.99672	0.99986	1.0	879	0	0
SLX1A__30205037	8	0.003446	0.00017312	0.000794	211	7	-0.20098	0.98441	0.99573	1.0	822	0	0
RIF1__P1P2	8	0.0034622	0.00017312	0.000794	212	5	-0.76385	0.70272	0.56839	1.0	482	0	0
NPM1__P1P2	8	0.003504	0.00018301	0.000827	213	7	-1.0606	0.80803	0.75638	1.0	584	0	0
NAE1__P1P2	8	0.003525	0.00018301	0.000827	214	3	-1.0918	0.38075	0.11406	0.510923	213	0	0
MGEA5__P1P2	8	0.003525	0.00018301	0.000827	215	7	-0.5198	0.95491	0.97518	1.0	749	0	0
TRAPPC6B__P1P2	8	0.0038041	0.00022258	0.000997	216	7	-0.41092	0.87083	0.86933	1.0	635	0	0
SREK1IP1__P1P2	8	0.0039053	0.00025226	0.00112	217	7	-0.16491	0.64157	0.47877	1.0	429	0	0
ZCCHC8__P1P2	8	0.0042434	0.00025226	0.00112	218	7	-0.40944	0.72213	0.60335	1.0	501	0	0
PHF8__P1P2	11	0.0042697	0.0001929	0.000868	219	10	-0.37167	0.9991	0.99996	1.0	907	0	0
GMEB1__P1P2	8	0.004369	0.00026215	0.001132	220	7	-0.45992	0.89662	0.90672	1.0	666	0	0
PPP1CB__P1P2	8	0.004435	0.00026215	0.001132	221	6	-0.92275	0.60615	0.4349	1.0	389	0	0
RAD51AP1__P1P2	8	0.0044474	0.00026215	0.001132	222	7	-0.28396	0.92371	0.94106	1.0	698	0	0
