id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
DUSP12__P1P2	8	3.8829e-06	4.9462e-06	2.5e-05	43	6	-3.1028	0.54873	0.23784	0.786897	291	0	0
PIGY__P1P2	8	3.9242e-06	4.9462e-06	2.5e-05	44	8	-1.3174	1.0	1.0	1.0	943	0	0
ZZZ3__P1P2	8	4.0804e-06	4.9462e-06	2.5e-05	45	8	-1.7113	1.0	1.0	1.0	942	0	0
DHX35__P1P2	8	4.9781e-06	4.9462e-06	2.5e-05	46	6	-2.5803	0.99866	1.0	1.0	867	0	0
DCPS__P1P2	8	5.6224e-06	4.9462e-06	2.5e-05	47	8	-2.1137	0.99999	1.0	1.0	940	0	0
ZAR1L__P1P2	8	5.6462e-06	4.9462e-06	2.5e-05	48	7	-2.4939	0.88744	0.90864	1.0	626	0	0
WDR48__P1P2	8	6.0957e-06	4.9462e-06	2.5e-05	49	7	-2.6435	0.5693	0.26752	0.834583	303	0	0
MMAB__P1P2	8	6.9901e-06	4.9462e-06	2.5e-05	50	8	-1.5933	0.99999	1.0	1.0	939	0	0
NPM1__P1P2	8	9.0212e-06	4.9462e-06	2.5e-05	51	7	-2.266	0.99988	1.0	1.0	907	0	0
ESRP1__P1P2	8	9.5661e-06	4.9462e-06	2.5e-05	52	7	-1.4961	0.99704	0.99999	1.0	847	0	0
ATF6__P1P2	8	9.9792e-06	4.9462e-06	2.5e-05	53	8	-1.2296	0.99999	1.0	1.0	937	0	0
HEATR3__P1P2	8	1.034e-05	4.9462e-06	2.5e-05	54	8	-2.247	0.99999	1.0	1.0	936	0	0
DROSHA__31531421	8	1.2449e-05	4.9462e-06	2.5e-05	55	6	-3.6911	0.99536	0.99997	1.0	834	0	0
NDUFAF6__P1P2	8	1.279e-05	4.9462e-06	2.5e-05	56	7	-2.0684	0.99994	1.0	1.0	916	0	0
SPTLC2__P1P2	8	1.3846e-05	4.9462e-06	2.5e-05	57	8	-1.2438	0.99999	1.0	1.0	935	0	0
PARL__P1P2	8	1.4459e-05	4.9462e-06	2.5e-05	58	8	-1.1732	0.99999	1.0	1.0	934	0	0
AK2__P1P2	8	1.4848e-05	4.9462e-06	2.5e-05	59	8	-0.83091	0.99999	1.0	1.0	933	0	0
CTDSPL2__P1P2	8	1.4878e-05	4.9462e-06	2.5e-05	60	6	-3.2494	0.97749	0.99691	1.0	774	0	0
CDC26__P1P2	8	1.5026e-05	4.9462e-06	2.5e-05	61	7	-2.6768	0.75885	0.65832	1.0	484	0	0
KIF22__P1	8	1.5371e-05	4.9462e-06	2.5e-05	62	7	-1.5166	0.62755	0.36474	0.96742	361	0	0
GNB2L1__P1P2	8	1.6284e-05	4.9462e-06	2.5e-05	63	6	-2.5305	0.99525	0.99997	1.0	832	0	0
UBE2G2__P1P2	8	1.7837e-05	4.9462e-06	2.5e-05	64	8	-1.216	0.99998	1.0	1.0	931	0	0
WDR89__P1P2	8	2.033e-05	4.9462e-06	2.5e-05	65	7	-2.8441	0.99551	0.99997	1.0	835	0	0
VWA9__P1P2	8	2.066e-05	4.9462e-06	2.5e-05	66	6	-2.4418	0.97051	0.99426	1.0	759	0	0
RPS13__P1P2	8	2.1206e-05	4.9462e-06	2.5e-05	67	8	-2.0065	0.99998	1.0	1.0	929	0	0
MDM4__P1P2	8	2.4652e-05	4.9462e-06	2.5e-05	68	7	-2.3258	0.99906	1.0	1.0	873	0	0
SMN2__69345238	8	2.5739e-05	4.9462e-06	2.5e-05	69	6	-3.1126	0.9854	0.99877	1.0	791	0	0
WDR7__P1P2	8	2.5988e-05	4.9462e-06	2.5e-05	70	8	-1.3374	0.99997	1.0	1.0	928	0	0
KAT2A__P1P2	8	3.2633e-05	4.9462e-06	2.5e-05	71	6	-2.8294	0.99187	0.99971	1.0	819	0	0
GPALPP1__P1P2	8	3.2917e-05	4.9462e-06	2.5e-05	72	7	-1.7017	0.78999	0.72893	1.0	507	0	0
GHITM__P1P2	8	3.3852e-05	4.9462e-06	2.5e-05	73	8	-0.93012	0.99997	1.0	1.0	926	0	0
IPO7__P1P2	8	3.467e-05	4.9462e-06	2.5e-05	74	8	-2.0808	0.99997	1.0	1.0	925	0	0
RPL34__P1P2	8	3.5506e-05	4.9462e-06	2.5e-05	75	8	-1.6596	0.99996	1.0	1.0	924	0	0
CABIN1__P1P2	8	3.6574e-05	4.9462e-06	2.5e-05	76	8	-0.93209	0.99996	1.0	1.0	923	0	0
C1D__P1P2	8	3.668e-05	4.9462e-06	2.5e-05	77	7	-1.6728	0.99933	1.0	1.0	884	0	0
RPS14__P1P2	8	3.823e-05	4.9462e-06	2.5e-05	78	8	-2.1765	0.99996	1.0	1.0	922	0	0
FNBP4__P1P2	8	4.7083e-05	4.9462e-06	2.5e-05	79	7	-1.7353	0.90753	0.93789	1.0	652	0	0
PRKDC__P1P2	8	4.7264e-05	4.9462e-06	2.5e-05	80	7	-1.7294	0.98738	0.99916	1.0	800	0	0
MDM2__P1P2	8	4.7445e-05	4.9462e-06	2.5e-05	81	7	-2.6562	0.35982	0.034203	0.185727	179	1	0.46703
POLE3__P1P2	8	5.296e-05	4.9462e-06	2.5e-05	82	7	-1.3987	0.77612	0.70118	1.0	497	0	0
MCTS1__P1P2	8	5.3198e-05	4.9462e-06	2.5e-05	83	6	-1.6816	0.55365	0.24125	0.786897	296	0	0
PFDN1__P1P2	8	5.4166e-05	4.9462e-06	2.5e-05	84	7	-1.7903	0.99804	1.0	1.0	858	0	0
MDC1__P1P2	8	5.459e-05	4.9462e-06	2.5e-05	85	7	-1.5195	0.99889	1.0	1.0	872	0	0
HMGCS1__P1P2	8	5.544e-05	4.9462e-06	2.5e-05	86	7	-2.1141	0.95742	0.98751	1.0	722	0	0
ZWILCH__P1P2	8	6.1679e-05	4.9462e-06	2.5e-05	87	7	-1.9864	0.99635	0.99998	1.0	840	0	0
ZNHIT3__P1P2	8	6.7841e-05	4.9462e-06	2.5e-05	88	6	-2.0249	0.98759	0.99916	1.0	801	0	0
UBA5__P1P2	8	6.8555e-05	4.9462e-06	2.5e-05	89	7	-1.1628	0.99995	1.0	1.0	917	0	0
CHERP__P1P2	8	6.9635e-05	4.9462e-06	2.5e-05	90	6	-3.3097	0.49602	0.15253	0.576867	252	0	0
U2SURP__P1P2	8	8.2675e-05	4.9462e-06	2.5e-05	91	7	-2.0859	0.98001	0.9977	1.0	784	0	0
PHF6__P1P2	8	8.5461e-05	4.9462e-06	2.5e-05	92	7	-1.1636	0.88498	0.90581	1.0	622	0	0
ZC3H4__P1	8	8.6966e-05	4.9462e-06	2.5e-05	93	7	-1.7558	0.99977	1.0	1.0	896	0	0
BTAF1__P1P2	8	9.2347e-05	4.9462e-06	2.5e-05	94	6	-2.0698	0.39791	0.041592	0.209471	193	1	0.40638
PPIL1__P1P2	8	0.00010158	4.9462e-06	2.5e-05	95	6	-2.6868	0.96535	0.99211	1.0	748	0	0
ZRSR2__P1P2	8	0.00011047	4.9462e-06	2.5e-05	96	6	-2.5504	0.71478	0.57325	1.0	439	0	0
MRRF__P1P2	8	0.00011201	4.9462e-06	2.5e-05	97	7	-1.9062	0.98544	0.99877	1.0	792	0	0
DPF2__P1	8	0.00011428	4.9462e-06	2.5e-05	98	7	-1.5088	0.94876	0.98183	1.0	700	0	0
TAF6__P1P2	8	0.00011776	4.9462e-06	2.5e-05	99	7	-1.6553	0.99598	0.99998	1.0	836	0	0
POLE4__P1P2	8	0.00011894	4.9462e-06	2.5e-05	100	7	-1.4412	0.99984	1.0	1.0	904	0	0
RBPMS2__P1P2	8	0.00011902	4.9462e-06	2.5e-05	101	6	-1.8522	0.75502	0.65341	1.0	480	0	0
NUTF2__P1P2	8	0.00012452	4.9462e-06	2.5e-05	102	5	-2.7102	0.99935	1.0	1.0	885	0	0
PPP4R2__P1P2	8	0.00013022	4.9462e-06	2.5e-05	103	7	-2.1666	0.99987	1.0	1.0	906	0	0
BCKDHA__P1	8	0.00013272	4.9462e-06	2.5e-05	104	6	-2.4867	0.99643	0.99999	1.0	841	0	0
INTS10__P1P2	8	0.000139	4.9462e-06	2.5e-05	105	6	-2.608	0.98467	0.99867	1.0	790	0	0
RIF1__P1P2	8	0.00014353	4.9462e-06	2.5e-05	106	7	-2.4397	0.99982	1.0	1.0	902	0	0
TAF9__P1P2	8	0.00015639	4.9462e-06	2.5e-05	107	6	-1.6794	0.8895	0.91318	1.0	628	0	0
BRMS1__P1P2	8	0.00015884	4.9462e-06	2.5e-05	108	7	-1.1512	0.94943	0.98206	1.0	702	0	0
C8orf59__P1P2	8	0.00016282	4.9462e-06	2.5e-05	109	6	-1.9514	0.98573	0.99885	1.0	793	0	0
DNMT1__P1P2	8	0.00016845	4.9462e-06	2.5e-05	110	5	-2.9167	0.54997	0.24124	0.786897	293	0	0
UBR5__P1P2	8	0.00017086	4.9462e-06	2.5e-05	111	6	-2.1891	0.95642	0.98685	1.0	719	0	0
ACAT2__P1P2	8	0.00017298	4.9462e-06	2.5e-05	112	7	-1.3066	0.99991	1.0	1.0	912	0	0
NEK2__P1P2	8	0.00018874	4.9462e-06	2.5e-05	113	7	-1.3268	0.96433	0.99133	1.0	744	0	0
NCSTN__P1P2	8	0.00018992	4.9462e-06	2.5e-05	114	7	-1.1366	0.99931	1.0	1.0	883	0	0
CBLL1__P1P2	8	0.00020264	4.9462e-06	2.5e-05	115	5	-1.8501	0.7224	0.58333	1.0	452	0	0
DNAJC2__P1P2	8	0.00020566	4.9462e-06	2.5e-05	116	6	-2.1663	0.93945	0.97418	1.0	685	0	0
DGCR8__P1P2	8	0.00020856	4.9462e-06	2.5e-05	117	5	-2.4868	0.99978	1.0	1.0	898	0	0
XRCC1__P1P2	11	0.00021076	4.9462e-06	2.5e-05	118	9	-1.8012	0.66305	0.30911	0.883022	390	0	0
AATF__P1P2	8	0.00021402	4.9462e-06	2.5e-05	119	7	-2.3796	0.99665	0.99999	1.0	843	0	0
PHF8__P1P2	11	0.00025879	4.9462e-06	2.5e-05	120	9	-1.1552	0.99967	1.0	1.0	891	0	0
ILK__P1P2	8	0.00029701	4.9462e-06	2.5e-05	121	7	-1.918	0.99819	1.0	1.0	859	0	0
INO80C__P1P2	8	0.00031031	4.9462e-06	2.5e-05	122	7	-1.2142	0.99994	1.0	1.0	915	0	0
DDRGK1__P1P2	8	0.00031073	4.9462e-06	2.5e-05	123	6	-1.452	0.53116	0.20615	0.703087	282	0	0
DCP2__P1P2	8	0.00031839	4.9462e-06	2.5e-05	124	7	-0.83224	0.99968	1.0	1.0	892	0	0
ANLN__P1P2	8	0.00032135	4.9462e-06	2.5e-05	125	6	-1.5681	0.97982	0.99767	1.0	782	0	0
GTF3C4__P1P2	8	0.00032759	4.9462e-06	2.5e-05	126	7	-2.1751	0.85056	0.84766	1.0	579	0	0
PPP2CA__P1P2	8	0.00035427	4.9462e-06	2.5e-05	127	5	-3.0249	0.98782	0.99918	1.0	803	0	0
COL4A3BP__P1P2	8	0.00036972	4.9462e-06	2.5e-05	128	7	-1.1485	0.99995	1.0	1.0	918	0	0
ASPM__P1P2	8	0.00038038	4.9462e-06	2.5e-05	129	6	-1.624	0.93338	0.96846	1.0	681	0	0
CPNE1__P1P2	8	0.00038219	4.9462e-06	2.5e-05	130	6	-1.7116	0.41671	0.060833	0.287038	201	1	0.38122
SNRPB2__P1P2	8	0.00039954	4.9462e-06	2.5e-05	131	7	-0.73821	0.99854	1.0	1.0	864	0	0
AUNIP__P1P2	8	0.00040955	4.9462e-06	2.5e-05	132	7	-1.1611	0.9983	1.0	1.0	860	0	0
PARN__P1P2	11	0.00041126	4.9462e-06	2.5e-05	133	7	-2.3482	0.55922	0.12899	0.519329	298	1	0.35214
TIMM17B__P1P2	8	0.0004118	4.9462e-06	2.5e-05	134	7	-1.3378	0.89081	0.91452	1.0	631	0	0
RBM14-RBM4__P2	8	0.00042042	4.9462e-06	2.5e-05	135	6	-2.5605	0.96288	0.99056	1.0	738	0	0
PPP1CB__P1P2	8	0.00045423	4.9462e-06	2.5e-05	136	6	-2.4622	0.67044	0.46819	1.0	400	0	0
BMS1__P1P2	8	0.00046656	4.9462e-06	2.5e-05	137	7	-1.7017	0.99738	0.99999	1.0	853	0	0
GTF2H2__ENST00000274400.5_ENST00000330280.7	8	0.00046772	4.9462e-06	2.5e-05	138	5	-3.0351	0.87	0.88304	1.0	605	0	0
RPL14__P1P2	8	0.00047159	4.9462e-06	2.5e-05	139	7	-1.4705	0.9998	1.0	1.0	901	0	0
ZNF296__P1P2	8	0.00047796	4.9462e-06	2.5e-05	140	7	-0.78455	0.99995	1.0	1.0	921	0	0
CNOT3__P1P2	8	0.00048181	4.9462e-06	2.5e-05	141	7	-1.6551	0.99989	1.0	1.0	909	0	0
RBM34__P1P2	8	0.00053749	4.9462e-06	2.5e-05	142	6	-1.7637	0.99713	0.99999	1.0	848	0	0
MIEF1__P1P2	8	0.00055429	4.9462e-06	2.5e-05	143	7	-0.89998	0.99988	1.0	1.0	908	0	0
GTF3A__P1P2	8	0.00056342	4.9462e-06	2.5e-05	144	7	-1.5298	0.48872	0.14512	0.555364	249	0	0
TINF2__P1P2	8	0.00059308	4.9462e-06	2.5e-05	145	7	-1.5436	0.92007	0.95289	1.0	664	0	0
CENPQ__P1P2	11	0.00061218	4.9462e-06	2.5e-05	146	8	-1.523	0.99995	1.0	1.0	920	0	0
EXOC5__P1P2	8	0.00062302	4.9462e-06	2.5e-05	147	6	-2.0413	0.50546	0.16709	0.610559	262	0	0
NUP188__P1P2	8	0.00068409	4.9462e-06	2.5e-05	148	6	-1.2262	0.3676	0.038002	0.192433	182	1	0.39898
OBFC1__P1P2	8	0.00070647	4.9462e-06	2.5e-05	149	6	-1.862	0.96625	0.99253	1.0	751	0	0
TBC1D31__P1P2	8	0.0007341	4.9462e-06	2.5e-05	150	6	-1.1738	0.95789	0.98763	1.0	725	0	0
ABHD16A__P1P2	8	0.00076237	4.9462e-06	2.5e-05	151	7	-0.97608	0.99871	1.0	1.0	868	0	0
ARHGAP4__P1	8	0.0007723	4.9462e-06	2.5e-05	152	6	-1.8879	0.40894	0.052919	0.25848	198	1	0.47084
ANKRD17__P1P2	8	0.00077959	4.9462e-06	2.5e-05	153	7	-1.1962	0.99984	1.0	1.0	905	0	0
PPME1__P1P2	8	0.00079833	4.9462e-06	2.5e-05	154	6	-2.3106	0.99993	1.0	1.0	914	0	0
SDF2__P1P2	8	0.00080793	4.9462e-06	2.5e-05	155	6	-2.1555	0.73428	0.60152	1.0	463	0	0
CCS__P1P2	8	0.00081101	4.9462e-06	2.5e-05	156	7	-0.75079	0.9997	1.0	1.0	893	0	0
ERC1__P1P2	8	0.00084143	4.9462e-06	2.5e-05	157	7	-1.0753	0.99742	0.99999	1.0	854	0	0
FKBPL__P1P2	8	0.00097634	4.9462e-06	2.5e-05	158	6	-1.9874	0.99979	1.0	1.0	899	0	0
CHTF18__P1P2	8	0.00099096	4.9462e-06	2.5e-05	159	6	-1.9253	0.99236	0.99979	1.0	821	0	0
PRPF40A__P1P2	8	0.0010726	4.9462e-06	2.5e-05	160	5	-2.2236	0.984	0.99857	1.0	789	0	0
DBF4__P1P2	8	0.0011529	4.9462e-06	2.5e-05	161	6	-1.4877	0.53243	0.20966	0.710115	283	0	0
UHRF1__P1P2	8	0.0011904	4.9462e-06	2.5e-05	162	6	-1.9753	0.99948	1.0	1.0	886	0	0
LIAS__P1P2	8	0.0012119	4.9462e-06	2.5e-05	163	6	-2.3603	0.79643	0.74264	1.0	516	0	0
CFDP1__P1	8	0.0013602	4.9462e-06	2.5e-05	164	4	-3.1502	0.96557	0.99212	1.0	750	0	0
KIFC1__P1P2	8	0.0013813	4.9462e-06	2.5e-05	165	6	-1.4533	0.99075	0.99963	1.0	814	0	0
UBA3__P1P2	8	0.0014566	4.9462e-06	2.5e-05	166	5	-2.3518	0.73813	0.61291	1.0	466	0	0
LIMS1__P1P2	8	0.0017099	4.9462e-06	2.5e-05	167	6	-1.6096	0.95192	0.98374	1.0	707	0	0
ANKRD49__P1P2	8	0.0017716	4.9462e-06	2.5e-05	168	5	-2.329	0.97793	0.99707	1.0	778	0	0
GTF3C2__P1P2	8	0.0018688	4.9462e-06	2.5e-05	169	5	-2.4631	0.91458	0.94778	1.0	658	0	0
SMARCAL1__P1P2	8	0.0019319	4.9462e-06	2.5e-05	170	6	-1.4891	0.99391	0.99988	1.0	827	0	0
CCDC12__P1	8	0.0019472	4.9462e-06	2.5e-05	171	6	-2.1878	0.88297	0.90254	1.0	618	0	0
NAE1__P1P2	8	0.0021524	4.9462e-06	2.5e-05	172	4	-2.7775	0.016927	0.00015333	0.001447	103	3	0.68886
TAF11__P1P2	8	0.0022006	4.9462e-06	2.5e-05	173	6	-1.4949	0.93174	0.9661	1.0	676	0	0
TRIP13__P1P2	8	0.0022221	4.9462e-06	2.5e-05	174	5	-3.0788	0.73246	0.59949	1.0	462	0	0
WDR82__P1P2	8	0.002328	4.9462e-06	2.5e-05	175	6	-1.7547	0.99251	0.9998	1.0	822	0	0
PPP1R10__P1P2	8	0.0026723	4.9462e-06	2.5e-05	176	6	-1.1141	0.81643	0.78526	1.0	543	0	0
PDSS1__P1P2	11	0.0027308	4.9462e-06	2.5e-05	177	5	-2.1842	0.98962	0.99855	1.0	810	0	0
NABP2__P1	8	0.0028003	4.9462e-06	2.5e-05	178	6	-1.1448	0.47807	0.13037	0.519329	242	0	0
RUNX1T1__P2	8	0.0028204	4.9462e-06	2.5e-05	179	4	-2.1882	0.8458	0.83625	1.0	575	0	0
ANKRA2__P1P2	8	0.0030122	4.9462e-06	2.5e-05	180	6	-1.5054	0.95769	0.98762	1.0	724	0	0
NEDD8-MDP1__P1P2	8	0.0031219	4.9462e-06	2.5e-05	181	3	-2.3966	0.17238	0.014962	0.095054	153	1	0.8707
ILF3__P1P2	8	0.0032194	4.9462e-06	2.5e-05	182	6	-1.5177	0.99782	1.0	1.0	856	0	0
RAD17__P1P2	8	0.0032373	4.9462e-06	2.5e-05	183	3	-3.4749	0.97758	0.99692	1.0	776	0	0
NPLOC4__P1P2	8	0.003249	4.9462e-06	2.5e-05	184	6	-1.8092	0.90183	0.92915	1.0	645	0	0
ATRIP__P1P2	8	0.0032911	4.9462e-06	2.5e-05	185	6	-1.3363	0.99377	0.99988	1.0	825	0	0
USP1__P1P2	8	0.0034098	4.9462e-06	2.5e-05	186	6	-1.4282	0.9999	1.0	1.0	910	0	0
FOXK1__P1P2	8	0.0035319	4.9462e-06	2.5e-05	187	6	-1.0818	0.99759	1.0	1.0	855	0	0
POLR1B__P1P2	8	0.0036321	4.9462e-06	2.5e-05	188	6	-1.9433	0.99975	1.0	1.0	894	0	0
KAT6A__P1P2	8	0.0039916	1.4839e-05	6.8e-05	189	6	-0.88158	0.95825	0.9877	1.0	726	0	0
NRBP1__P1P2	8	0.004102	1.4839e-05	6.8e-05	190	6	-1.1838	0.93952	0.97418	1.0	686	0	0
STAG2__P1	8	0.00413	1.4839e-05	6.8e-05	191	6	-0.88878	0.5573	0.24773	0.805329	297	0	0
SNRNP40__P1P2	8	0.0041776	1.4839e-05	6.8e-05	192	6	-1.373	0.99133	0.99969	1.0	817	0	0
PTBP1__P1P2	8	0.0042529	1.4839e-05	6.8e-05	193	6	-1.2339	0.99094	0.99963	1.0	815	0	0
MAGOHB__P1P2	8	0.0043129	1.4839e-05	6.8e-05	194	4	-2.7943	0.37966	0.038011	0.192433	184	1	0.43533
SLC25A33__P1P2	8	0.0043592	1.4839e-05	6.8e-05	195	6	-0.90984	0.9996	1.0	1.0	889	0	0
MBIP__P1P2	8	0.0043894	1.4839e-05	6.8e-05	196	3	-2.8453	0.60138	0.30977	0.883022	336	0	0
TIMM10__P1P2	8	0.0044577	1.4839e-05	6.8e-05	197	6	-1.4614	0.99523	0.99997	1.0	831	0	0
CMC2__P1P2	8	0.0045024	1.4839e-05	6.8e-05	198	5	-2.4339	0.37749	0.038002	0.192433	183	1	0.39221
POLG__P1P2	8	0.0045579	1.4839e-05	6.8e-05	199	6	-1.5932	0.7567	0.65492	1.0	481	0	0
RAD51AP1__P1P2	8	0.0045883	1.4839e-05	6.8e-05	200	6	-0.83259	0.97422	0.99544	1.0	765	0	0
PKMYT1__P1P2	8	0.0046394	1.4839e-05	6.8e-05	201	6	-1.4318	0.99719	0.99999	1.0	849	0	0
PFDN4__P1P2	8	0.0047392	1.4839e-05	6.8e-05	202	6	-2.0156	0.41206	0.056985	0.276947	199	1	0.43204
TLN1__P1P2	8	0.0048587	1.4839e-05	6.8e-05	203	6	-0.72932	0.35702	0.034193	0.185727	177	1	0.46161
DDA1__P1P2	8	0.0049173	1.4839e-05	6.8e-05	204	5	-1.4147	0.92737	0.96142	1.0	669	0	0
SF1__P1P2	8	0.0050641	1.4839e-05	6.8e-05	205	6	-0.98174	0.9988	1.0	1.0	870	0	0
KAT5__P1P2	8	0.0050819	1.4839e-05	6.8e-05	206	5	-2.1063	0.46484	0.10331	0.43098	232	1	0.32878
PTK2__P1P2	8	0.0051193	1.4839e-05	6.8e-05	207	6	-1.185	0.99842	1.0	1.0	862	0	0
RAD1__P1P2	8	0.0051304	1.4839e-05	6.8e-05	208	6	-1.3072	0.96491	0.99185	1.0	747	0	0
DCLRE1B__P1P2	8	0.0052764	1.4839e-05	6.8e-05	209	6	-1.3635	0.98591	0.9989	1.0	794	0	0
IPO5__P1P2	8	0.0053909	1.4839e-05	6.8e-05	210	6	-1.502	0.89188	0.91611	1.0	632	0	0
UNC45A__P1	8	0.0054819	2.4731e-05	0.000107	211	6	-1.7073	0.90365	0.93178	1.0	647	0	0
WEE1__P1P2	8	0.0055261	2.4731e-05	0.000107	212	5	-2.3417	0.91506	0.94852	1.0	659	0	0
NXT1__P1P2	8	0.0055308	2.4731e-05	0.000107	213	6	-0.98332	0.96316	0.99063	1.0	740	0	0
RANBP2__109335729	8	0.0056737	2.4731e-05	0.000107	214	6	-1.6858	0.76566	0.68143	1.0	489	0	0
USP42__P1P2	8	0.0059932	2.4731e-05	0.000107	215	6	-0.95455	0.99859	1.0	1.0	865	0	0
