id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CYLD__P1P2	8	8.493e-07	4.9462e-06	1.8e-05	28	8	-3.0876	1.0	1.0	1.0	956	0	0
CENPF__P1P2	8	8.6818e-07	4.9462e-06	1.8e-05	29	7	-3.6653	0.99997	1.0	1.0	933	0	0
SMARCC1__P1P2	8	8.8859e-07	4.9462e-06	1.8e-05	30	7	-3.655	0.99324	0.99907	1.0	827	0	0
ANKRD49__P1P2	8	9.8512e-07	4.9462e-06	1.8e-05	31	7	-3.5001	0.5286	0.12601	0.45365	266	1	0.4304
DDX10__P1P2	8	1.0642e-06	4.9462e-06	1.8e-05	32	7	-4.5405	0.99965	1.0	1.0	900	0	0
TSPYL1__P1P2	8	1.2079e-06	4.9462e-06	1.8e-05	33	8	-1.1976	1.0	1.0	1.0	954	0	0
VWA9__P1P2	8	1.3895e-06	4.9462e-06	1.8e-05	34	6	-4.1773	0.81643	0.71722	1.0	527	0	0
ILK__P1P2	8	1.4212e-06	4.9462e-06	1.8e-05	35	7	-3.7986	0.95932	0.97018	1.0	740	0	0
KIF18B__P1P2	8	1.426e-06	4.9462e-06	1.8e-05	36	8	-1.5462	1.0	1.0	1.0	952	0	0
RPS14__P1P2	8	1.4451e-06	4.9462e-06	1.8e-05	37	8	-3.5189	1.0	1.0	1.0	951	0	0
KIAA0020__P1	8	1.9143e-06	4.9462e-06	1.8e-05	38	7	-3.5322	0.99376	0.99925	1.0	829	0	0
RAD9A__P1P2	8	2.0019e-06	4.9462e-06	1.8e-05	39	6	-4.13	0.96932	0.98279	1.0	756	0	0
C1QTNF9B-AS1__P1P2	8	2.0736e-06	4.9462e-06	1.8e-05	40	7	-3.8953	0.85149	0.80078	1.0	575	0	0
DCP2__P1P2	8	2.197e-06	4.9462e-06	1.8e-05	41	8	-1.9631	1.0	1.0	1.0	950	0	0
TLN1__P1P2	8	2.3395e-06	4.9462e-06	1.8e-05	42	8	-1.3534	1.0	1.0	1.0	949	0	0
UBE2C__P1P2	8	2.9286e-06	4.9462e-06	1.8e-05	43	7	-4.1298	0.93491	0.93836	1.0	698	0	0
HES1__P1P2	8	3.5563e-06	4.9462e-06	1.8e-05	44	8	-1.1127	1.0	1.0	1.0	948	0	0
UBA3__P1P2	8	3.7345e-06	4.9462e-06	1.8e-05	45	7	-3.3841	0.8279	0.74503	1.0	540	0	0
AATF__P1P2	8	3.7584e-06	4.9462e-06	1.8e-05	46	8	-3.0815	1.0	1.0	1.0	947	0	0
UBE2S__P1P2	8	3.986e-06	4.9462e-06	1.8e-05	47	8	-1.9121	1.0	1.0	1.0	946	0	0
NDUFAF6__P1P2	8	4.0449e-06	4.9462e-06	1.8e-05	48	7	-3.0989	0.99992	1.0	1.0	921	0	0
TRIM24__P1P2	8	4.3448e-06	4.9462e-06	1.8e-05	49	8	-1.7024	0.99999	1.0	1.0	944	0	0
GPI__P1P2	8	4.6351e-06	4.9462e-06	1.8e-05	50	8	-1.0984	1.0	1.0	1.0	945	0	0
PPP2R5C__P1P2	8	4.6383e-06	4.9462e-06	1.8e-05	51	7	-1.8013	0.99672	0.99986	1.0	849	0	0
MUT__P1P2	11	4.948e-06	4.9462e-06	1.8e-05	52	8	-2.0005	0.99123	0.99542	1.0	812	0	0
INO80C__P1P2	8	5.5048e-06	4.9462e-06	1.8e-05	53	7	-2.3598	0.99698	0.99991	1.0	854	0	0
AUNIP__P1P2	8	5.6222e-06	4.9462e-06	1.8e-05	54	7	-2.9272	0.84772	0.79045	1.0	566	0	0
DUSP12__P1P2	8	5.7153e-06	4.9462e-06	1.8e-05	55	6	-3.6468	0.99643	0.99983	1.0	846	0	0
COL4A3BP__P1P2	8	5.9018e-06	4.9462e-06	1.8e-05	56	8	-1.8219	0.99999	1.0	1.0	943	0	0
PDS5B__P1P2	8	6.4258e-06	4.9462e-06	1.8e-05	57	8	-0.88626	0.99999	1.0	1.0	942	0	0
COG6__P1P2	8	6.7237e-06	4.9462e-06	1.8e-05	58	6	-3.6881	0.8037	0.68691	1.0	511	0	0
LIMS1__P1P2	8	6.9901e-06	4.9462e-06	1.8e-05	59	8	-2.6089	0.99999	1.0	1.0	941	0	0
RPS13__P1P2	8	7.9605e-06	4.9462e-06	1.8e-05	60	8	-3.3875	0.99999	1.0	1.0	940	0	0
SEC62__P1P2	8	9.2724e-06	4.9462e-06	1.8e-05	61	8	-2.1216	0.99999	1.0	1.0	939	0	0
MDM4__P1P2	8	9.8489e-06	4.9462e-06	1.8e-05	62	7	-3.0396	0.99686	0.99987	1.0	851	0	0
ANKRD17__P1P2	8	9.9792e-06	4.9462e-06	1.8e-05	63	8	-1.4084	0.99999	1.0	1.0	938	0	0
FECH__P1P2	8	1.0427e-05	4.9462e-06	1.8e-05	64	7	-2.9456	0.99833	0.99998	1.0	866	0	0
MON2__P1P2	8	1.0895e-05	4.9462e-06	1.8e-05	65	7	-2.1877	0.99926	1.0	1.0	887	0	0
DBF4__P1P2	8	1.0948e-05	4.9462e-06	1.8e-05	66	7	-3.0557	0.65383	0.32308	0.848766	365	0	0
FDX1__P1P2	8	1.2058e-05	4.9462e-06	1.8e-05	67	8	-1.0361	0.99999	1.0	1.0	937	0	0
NRF1__P1P2	8	1.2148e-05	4.9462e-06	1.8e-05	68	5	-4.1235	0.12926	0.0044268	0.025461	169	2	0.61401
ZAR1L__P1P2	8	1.3486e-05	4.9462e-06	1.8e-05	69	6	-3.942	0.7081	0.45692	1.0	411	0	0
C1D__P1P2	8	1.3648e-05	4.9462e-06	1.8e-05	70	7	-3.0973	0.99976	1.0	1.0	906	0	0
RNF168__P1P2	8	1.4095e-05	4.9462e-06	1.8e-05	71	7	-2.5348	0.99692	0.9999	1.0	853	0	0
EAF1__P1P2	8	1.9979e-05	4.9462e-06	1.8e-05	72	7	-2.5759	0.99183	0.9987	1.0	816	0	0
MKI67__P1P2	8	2.1476e-05	4.9462e-06	1.8e-05	73	8	-2.1681	0.99998	1.0	1.0	936	0	0
UQCRC2__P1P2	11	2.2302e-05	4.9462e-06	1.8e-05	74	9	-2.6243	0.9354	0.90691	1.0	699	0	0
MDM2__P1P2	8	2.2355e-05	4.9462e-06	1.8e-05	75	7	-3.0717	0.68304	0.38732	0.965323	389	0	0
NEK2__P1P2	8	2.2838e-05	4.9462e-06	1.8e-05	76	7	-1.7747	0.99953	1.0	1.0	893	0	0
CDC26__P1P2	8	2.3499e-05	4.9462e-06	1.8e-05	77	5	-4.6496	0.99568	0.99968	1.0	837	0	0
RBM34__P1P2	8	2.4178e-05	4.9462e-06	1.8e-05	78	6	-3.4721	0.99353	0.99913	1.0	828	0	0
BRMS1__P1P2	8	2.4861e-05	4.9462e-06	1.8e-05	79	7	-1.9879	0.96978	0.98322	1.0	758	0	0
ZRSR2__P1P2	8	2.5716e-05	4.9462e-06	1.8e-05	80	6	-3.0285	0.82755	0.74502	1.0	539	0	0
NRBP1__P1P2	8	2.7404e-05	4.9462e-06	1.8e-05	81	6	-4.0444	0.77162	0.61933	1.0	476	0	0
LIAS__P1P2	8	2.7527e-05	4.9462e-06	1.8e-05	82	6	-3.1885	0.96526	0.97822	1.0	751	0	0
EMC1__P1P2	8	2.917e-05	4.9462e-06	1.8e-05	83	6	-3.476	0.67848	0.38185	0.964048	384	0	0
SETDB1__P1P2	8	3.3453e-05	4.9462e-06	1.8e-05	84	7	-2.172	0.99997	1.0	1.0	931	0	0
TAF11__P1P2	8	3.5105e-05	4.9462e-06	1.8e-05	85	7	-2.6304	0.93692	0.94096	1.0	703	0	0
CHTF18__P1P2	8	3.668e-05	4.9462e-06	1.8e-05	86	7	-2.7314	0.99887	1.0	1.0	875	0	0
PALB2__P1P2	8	4.1254e-05	4.9462e-06	1.8e-05	87	7	-2.4672	0.82737	0.74502	1.0	538	0	0
NABP2__P1	8	4.2844e-05	4.9462e-06	1.8e-05	88	7	-2.4417	0.97877	0.99105	1.0	780	0	0
ZFC3H1__P1P2	8	4.4444e-05	4.9462e-06	1.8e-05	89	7	-2.0293	0.97722	0.98987	1.0	776	0	0
PARL__P1P2	8	4.8175e-05	4.9462e-06	1.8e-05	90	7	-1.3159	0.99997	1.0	1.0	932	0	0
NAA15__P1P2	8	4.8502e-05	4.9462e-06	1.8e-05	91	6	-3.1222	0.85954	0.81387	1.0	587	0	0
DNAJC2__P1P2	8	4.9976e-05	4.9462e-06	1.8e-05	92	6	-3.6324	0.9993	1.0	1.0	888	0	0
RPL9__P1P2	8	5.3964e-05	4.9462e-06	1.8e-05	93	7	-2.863	0.99526	0.99959	1.0	834	0	0
DNMT1__P1P2	8	6.0068e-05	4.9462e-06	1.8e-05	94	4	-5.1528	0.74471	0.55649	1.0	445	0	0
H2AFZ__P1P2	8	6.011e-05	4.9462e-06	1.8e-05	95	7	-2.7358	0.99923	1.0	1.0	886	0	0
BMS1__P1P2	8	6.046e-05	4.9462e-06	1.8e-05	96	6	-3.5178	0.61088	0.25244	0.766782	319	1	0.33373
BRAP__P1P2	8	6.5194e-05	4.9462e-06	1.8e-05	97	6	-3.0366	0.97298	0.98611	1.0	762	0	0
CSDE1__P1P2	8	6.7082e-05	4.9462e-06	1.8e-05	98	7	-1.1587	0.9688	0.9823	1.0	755	0	0
PDSS1__P1P2	11	7.1226e-05	4.9462e-06	1.8e-05	99	9	-2.0511	0.99604	0.9992	1.0	841	0	0
MOSPD2__P1P2	8	7.4856e-05	4.9462e-06	1.8e-05	100	6	-3.7714	0.95033	0.95981	1.0	724	0	0
CMC1__P1P2	8	8.3684e-05	4.9462e-06	1.8e-05	101	7	-1.3534	0.9962	0.99979	1.0	844	0	0
NXT1__P1P2	8	8.7686e-05	4.9462e-06	1.8e-05	102	7	-2.6823	0.99947	1.0	1.0	890	0	0
MTF1__P1P2	8	9.8143e-05	4.9462e-06	1.8e-05	103	7	-1.7309	0.9568	0.96693	1.0	736	0	0
PIGB__P1P2	8	0.00010018	4.9462e-06	1.8e-05	104	7	-1.0769	0.98829	0.99726	1.0	803	0	0
SMN2__69345238	8	0.00010189	4.9462e-06	1.8e-05	105	5	-4.6138	0.97508	0.98786	1.0	769	0	0
EXOC5__P1P2	8	0.00010294	4.9462e-06	1.8e-05	106	7	-1.9729	0.8564	0.81186	1.0	580	0	0
C7orf26__P1P2	8	0.00011201	4.9462e-06	1.8e-05	107	7	-3.2366	0.99995	1.0	1.0	926	0	0
PRPF40A__P1P2	8	0.00011774	4.9462e-06	1.8e-05	108	6	-3.1196	0.99986	1.0	1.0	913	0	0
RPL36A__P1P2	8	0.00011855	4.9462e-06	1.8e-05	109	7	-2.6504	0.99996	1.0	1.0	929	0	0
NSDHL__P1P2	8	0.00012699	4.9462e-06	1.8e-05	110	6	-2.7428	0.95116	0.96108	1.0	727	0	0
CHEK1__P1P2	8	0.00012857	4.9462e-06	1.8e-05	111	5	-3.3968	0.016671	0.00020279	0.001505	131	3	0.61016
HMGCS1__P1P2	8	0.00013985	4.9462e-06	1.8e-05	112	6	-1.9935	0.92423	0.92458	1.0	689	0	0
STAG2__P1	8	0.00014107	4.9462e-06	1.8e-05	113	6	-2.5108	0.98798	0.99717	1.0	801	0	0
ZC3H4__P1	8	0.00014336	4.9462e-06	1.8e-05	114	7	-1.258	0.99996	1.0	1.0	930	0	0
POLR1B__P1P2	8	0.0001473	4.9462e-06	1.8e-05	115	6	-3.9954	0.96283	0.97431	1.0	748	0	0
FKBPL__P1P2	8	0.00015142	4.9462e-06	1.8e-05	116	7	-2.0097	0.99956	1.0	1.0	894	0	0
PMVK__P1P2	8	0.00015484	4.9462e-06	1.8e-05	117	7	-1.8705	0.99995	1.0	1.0	925	0	0
CNOT3__P1P2	8	0.00015795	4.9462e-06	1.8e-05	118	6	-2.5605	0.98781	0.99711	1.0	800	0	0
HMBS__P1	8	0.00015891	4.9462e-06	1.8e-05	119	5	-3.5375	0.82433	0.73957	1.0	534	0	0
CPNE1__P1P2	8	0.00016086	4.9462e-06	1.8e-05	120	6	-3.0336	0.95469	0.9652	1.0	731	0	0
TM9SF2__P1P2	8	0.00016316	4.9462e-06	1.8e-05	121	6	-1.7974	0.98359	0.99487	1.0	788	0	0
CABIN1__P1P2	8	0.00018992	4.9462e-06	1.8e-05	122	7	-1.0696	0.99998	1.0	1.0	935	0	0
DUSP11__P1P2	8	0.0001905	4.9462e-06	1.8e-05	123	7	-1.5035	0.9992	1.0	1.0	884	0	0
ANKRA2__P1P2	8	0.00020031	4.9462e-06	1.8e-05	124	6	-2.6972	0.99737	0.99993	1.0	859	0	0
GTF2H2__ENST00000274400.5_ENST00000330280.7	8	0.00020963	4.9462e-06	1.8e-05	125	5	-3.738	0.91515	0.91039	1.0	675	0	0
CCNC__P1P2	8	0.00021143	4.9462e-06	1.8e-05	126	7	-0.88154	0.63204	0.29523	0.839083	338	0	0
ATF7IP__P1	8	0.00021671	4.9462e-06	1.8e-05	127	6	-1.8923	0.9995	1.0	1.0	891	0	0
ESRP1__P1P2	8	0.00021729	4.9462e-06	1.8e-05	128	7	-1.011	0.81829	0.72169	1.0	529	0	0
INTS10__P1P2	8	0.0002284	4.9462e-06	1.8e-05	129	5	-3.1006	0.97977	0.99206	1.0	783	0	0
U2SURP__P1P2	8	0.00023373	4.9462e-06	1.8e-05	130	6	-3.7687	0.97882	0.99115	1.0	781	0	0
TRAPPC13__P1P2	8	0.00023994	4.9462e-06	1.8e-05	131	7	-1.0904	0.79104	0.65987	1.0	500	0	0
CCDC130__P1	8	0.0002445	4.9462e-06	1.8e-05	132	7	-2.429	0.8831	0.85117	1.0	623	0	0
PPP1R10__P1P2	8	0.000263	4.9462e-06	1.8e-05	133	7	-1.3485	0.99994	1.0	1.0	923	0	0
IPO7__P1P2	8	0.00027104	4.9462e-06	1.8e-05	134	6	-2.885	0.99988	1.0	1.0	914	0	0
CTDSPL2__P1P2	8	0.00027394	4.9462e-06	1.8e-05	135	6	-3.0102	0.99574	0.9997	1.0	839	0	0
DCLRE1B__P1P2	8	0.00027401	4.9462e-06	1.8e-05	136	7	-2.0561	0.99897	1.0	1.0	878	0	0
DCAF4__P1P2	8	0.00030725	4.9462e-06	1.8e-05	137	6	-1.6706	0.42744	0.068094	0.279313	235	1	0.58679
TRIP13__P1P2	8	0.00031622	4.9462e-06	1.8e-05	138	5	-4.2381	0.83874	0.7682	1.0	555	0	0
SPAG9__P1P2	8	0.00033796	4.9462e-06	1.8e-05	139	7	-1.334	0.9999	1.0	1.0	919	0	0
NPLOC4__P1P2	8	0.00035853	4.9462e-06	1.8e-05	140	7	-2.2851	0.96094	0.97177	1.0	745	0	0
UHRF1__P1P2	8	0.00037648	4.9462e-06	1.8e-05	141	7	-2.5335	0.99971	1.0	1.0	903	0	0
WDR48__P1P2	8	0.00038451	4.9462e-06	1.8e-05	142	6	-2.3876	0.93758	0.94177	1.0	705	0	0
DICER1__P1P2	8	0.00038604	4.9462e-06	1.8e-05	143	6	-2.0449	0.99075	0.9984	1.0	809	0	0
DET1__P1P2	8	0.00039735	4.9462e-06	1.8e-05	144	7	-1.1709	0.99298	0.99903	1.0	825	0	0
GTF3C4__P1P2	8	0.00040373	4.9462e-06	1.8e-05	145	6	-2.8231	0.91166	0.90458	1.0	670	0	0
MMAB__P1P2	8	0.00041634	4.9462e-06	1.8e-05	146	7	-0.84206	0.99194	0.99874	1.0	817	0	0
USP1__P1P2	8	0.00042206	4.9462e-06	1.8e-05	147	7	-1.6072	0.99975	1.0	1.0	905	0	0
ZNF121__P1P2	8	0.00042903	4.9462e-06	1.8e-05	148	7	-0.63391	0.79847	0.67416	1.0	505	0	0
DOCK1__P1P2	8	0.0004349	4.9462e-06	1.8e-05	149	7	-1.4836	0.87206	0.83464	1.0	608	0	0
NUTF2__P1P2	8	0.00047159	4.9462e-06	1.8e-05	150	7	-2.8661	0.99138	0.99863	1.0	815	0	0
TGFBR2__P1P2	8	0.00049352	4.9462e-06	1.8e-05	151	7	-1.0673	0.37803	0.061486	0.261022	229	1	0.64891
ACTR8__P1P2	8	0.00049946	4.9462e-06	1.8e-05	152	6	-2.9722	0.99725	0.99993	1.0	856	0	0
CCNE1__P1P2	8	0.00050146	4.9462e-06	1.8e-05	153	7	-0.96717	0.99735	0.99993	1.0	858	0	0
LUZP1__P1P2	8	0.00050681	4.9462e-06	1.8e-05	154	7	-0.91854	0.9987	0.99999	1.0	871	0	0
USP42__P1P2	8	0.00051357	4.9462e-06	1.8e-05	155	7	-0.98415	0.83452	0.76216	1.0	549	0	0
MEX3A__P1P2	8	0.00052041	4.9462e-06	1.8e-05	156	7	-1.5779	0.99997	1.0	1.0	934	0	0
FGD1__P1P2	8	0.00052133	4.9462e-06	1.8e-05	157	6	-1.1725	0.99921	1.0	1.0	885	0	0
C8orf59__P1P2	8	0.00054082	4.9462e-06	1.8e-05	158	6	-2.2193	0.99977	1.0	1.0	907	0	0
CWC27__P1P2	8	0.00056911	4.9462e-06	1.8e-05	159	6	-1.2372	0.99684	0.99987	1.0	850	0	0
MRRF__P1P2	8	0.00060094	4.9462e-06	1.8e-05	160	6	-2.373	0.9991	1.0	1.0	882	0	0
SIN3B__P1P2	8	0.00062022	4.9462e-06	1.8e-05	161	6	-2.3087	0.99801	0.99997	1.0	861	0	0
NAE1__P1P2	8	0.00070635	4.9462e-06	1.8e-05	162	4	-3.2611	0.75429	0.58906	1.0	453	0	0
PAN3__P1P2	8	0.00083002	4.9462e-06	1.8e-05	163	6	-1.7515	0.98257	0.99435	1.0	786	0	0
NEDD8-MDP1__P1P2	8	0.0008347	4.9462e-06	1.8e-05	164	4	-3.5196	0.90628	0.89517	1.0	660	0	0
AEN__P1P2	8	0.00087487	4.9462e-06	1.8e-05	165	6	-1.3076	0.98651	0.99659	1.0	796	0	0
RRNAD1__P1P2	8	0.0009285	4.9462e-06	1.8e-05	166	6	-3.2275	0.93845	0.94355	1.0	707	0	0
UBR5__P1P2	8	0.00093669	4.9462e-06	1.8e-05	167	5	-2.6222	0.87055	0.83223	1.0	606	0	0
CENPQ__P1P2	11	0.0011057	4.9462e-06	1.8e-05	168	8	-1.0174	0.95248	0.93693	1.0	729	0	0
FLII__18161284	8	0.0011979	4.9462e-06	1.8e-05	169	5	-2.3493	0.6522	0.32308	0.848766	362	0	0
NUP188__P1P2	8	0.0012043	4.9462e-06	1.8e-05	170	6	-1.4475	0.37749	0.061486	0.261022	228	1	0.61831
RPL14__P1P2	8	0.0012259	4.9462e-06	1.8e-05	171	6	-2.953	0.67541	0.37918	0.962304	381	0	0
ABHD16A__P1P2	8	0.001236	4.9462e-06	1.8e-05	172	6	-1.927	0.99985	1.0	1.0	911	0	0
MIEF1__P1P2	8	0.0012376	4.9462e-06	1.8e-05	173	5	-3.0112	0.77567	0.62671	1.0	483	0	0
SLTM__P1P2	8	0.0012903	4.9462e-06	1.8e-05	174	6	-1.3547	0.98637	0.99651	1.0	795	0	0
PPP4R2__P1P2	8	0.0013969	4.9462e-06	1.8e-05	175	6	-1.9828	0.99988	1.0	1.0	916	0	0
PTK2__P1P2	8	0.0014367	4.9462e-06	1.8e-05	176	6	-2.1423	0.99961	1.0	1.0	899	0	0
TIMM17B__P1P2	8	0.0014814	4.9462e-06	1.8e-05	177	6	-1.4642	0.99968	1.0	1.0	902	0	0
ENY2__P1P2	8	0.0014849	4.9462e-06	1.8e-05	178	4	-3.5532	0.94548	0.95231	1.0	718	0	0
DCPS__P1P2	8	0.0016583	4.9462e-06	1.8e-05	179	6	-1.9927	0.73246	0.52319	1.0	432	0	0
TINF2__P1P2	8	0.0017099	4.9462e-06	1.8e-05	180	6	-2.6893	0.66856	0.35959	0.922252	377	0	0
CDK4__P1P2	8	0.0017505	4.9462e-06	1.8e-05	181	6	-1.2819	0.98456	0.99531	1.0	791	0	0
BCKDHA__P1	8	0.0020146	4.9462e-06	1.8e-05	182	5	-2.6951	0.99455	0.99947	1.0	830	0	0
PARN__P1P2	11	0.0020292	4.9462e-06	1.8e-05	183	6	-2.4274	0.9485	0.93008	1.0	722	0	0
RAD51AP1__P1P2	8	0.002036	4.9462e-06	1.8e-05	184	6	-1.046	0.96438	0.97675	1.0	750	0	0
KAT2A__P1P2	8	0.0021057	4.9462e-06	1.8e-05	185	5	-2.7207	0.88221	0.8505	1.0	621	0	0
ZCCHC8__P1P2	8	0.0021706	4.9462e-06	1.8e-05	186	5	-1.6749	0.90172	0.88715	1.0	654	0	0
USMG5__P1P2	8	0.0022821	4.9462e-06	1.8e-05	187	5	-2.7104	0.90711	0.89579	1.0	662	0	0
FAR1__P1P2	8	0.0023577	4.9462e-06	1.8e-05	188	6	-0.81536	0.98774	0.99711	1.0	799	0	0
ASUN__P1P2	8	0.0023865	4.9462e-06	1.8e-05	189	5	-3.0335	0.86233	0.81669	1.0	591	0	0
TBC1D31__P1P2	8	0.0023878	4.9462e-06	1.8e-05	190	6	-0.8288	0.64725	0.31378	0.848766	358	0	0
MDC1__P1P2	8	0.0024182	4.9462e-06	1.8e-05	191	6	-0.93422	0.53666	0.12928	0.460288	272	1	0.41323
MCTS1__P1P2	8	0.0024985	4.9462e-06	1.8e-05	192	6	-0.93031	0.86721	0.82554	1.0	598	0	0
ATPAF2__P1P2	8	0.002601	4.9462e-06	1.8e-05	193	5	-2.6183	0.55568	0.15764	0.545288	279	1	0.37571
CFDP1__P1	8	0.0026678	4.9462e-06	1.8e-05	194	4	-3.5366	0.75574	0.58907	1.0	456	0	0
CCDC12__P1	8	0.0026839	4.9462e-06	1.8e-05	195	5	-3.2069	0.88841	0.85661	1.0	632	0	0
RAB1A__P1P2	8	0.0027729	4.9462e-06	1.8e-05	196	6	-1.1077	0.52215	0.1227	0.45365	262	1	0.41421
DNAJC3__P1P2	8	0.0028278	4.9462e-06	1.8e-05	197	6	-0.78516	0.99995	1.0	1.0	928	0	0
CMC2__P1P2	8	0.0028841	4.9462e-06	1.8e-05	198	5	-2.8389	0.72747	0.51622	1.0	426	0	0
ATRIP__P1P2	8	0.0028856	4.9462e-06	1.8e-05	199	1	-5.4932	0.020753	0.00021269	0.001566	132	3	0.59956
HSPA14__P1P2	8	0.0029618	4.9462e-06	1.8e-05	200	5	-2.9375	0.62789	0.28851	0.839083	332	0	0
ARHGAP4__P1	8	0.0029905	4.9462e-06	1.8e-05	201	6	-2.2585	0.40737	0.061496	0.261022	231	1	0.62318
GPR89A__ENST00000313835.9	8	0.0030024	4.9462e-06	1.8e-05	202	4	-3.1218	0.95706	0.96716	1.0	737	0	0
KAT5__P1P2	8	0.0030177	4.9462e-06	1.8e-05	203	5	-2.2666	0.74093	0.54563	1.0	442	0	0
POLE4__P1P2	8	0.0030709	4.9462e-06	1.8e-05	204	6	-1.2156	0.99296	0.99903	1.0	824	0	0
CEP128__P1P2	8	0.0031454	4.9462e-06	1.8e-05	205	6	-0.71604	0.99988	1.0	1.0	915	0	0
RPS8__P1P2	8	0.0031833	4.9462e-06	1.8e-05	206	6	-2.3671	0.97629	0.98904	1.0	773	0	0
UNC45A__P1	8	0.0032194	4.9462e-06	1.8e-05	207	5	-2.4544	0.97816	0.99067	1.0	778	0	0
CHCHD3__P1P2	8	0.0032689	4.9462e-06	1.8e-05	208	5	-1.834	0.99799	0.99997	1.0	860	0	0
NPM1__P1P2	8	0.0032755	4.9462e-06	1.8e-05	209	6	-2.2322	0.95151	0.96109	1.0	728	0	0
XKR8__P1P2	8	0.0033699	4.9462e-06	1.8e-05	210	6	-0.76833	0.99993	1.0	1.0	922	0	0
SREK1IP1__P1P2	8	0.0033858	4.9462e-06	1.8e-05	211	6	-0.95031	0.97385	0.98694	1.0	763	0	0
C14orf169__P1P2	8	0.0034179	4.9462e-06	1.8e-05	212	6	-0.83341	0.98563	0.99614	1.0	793	0	0
TAF9__P1P2	8	0.0035402	4.9462e-06	1.8e-05	213	6	-2.2513	0.93945	0.9452	1.0	711	0	0
PPIL1__P1P2	8	0.0036575	4.9462e-06	1.8e-05	214	6	-2.2267	0.90096	0.88536	1.0	652	0	0
