id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CCT6A__P1P2	5	4.9081e-07	2.4115e-07	4e-06	134	5	-3.9983	1.0	1.0	1.0	20433	0	0
TTC27__P1P2	5	4.9633e-07	2.4115e-07	4e-06	135	5	-4.414	0.99995	1.0	1.0	19977	0	0
HSD17B10__P1P2	5	5.1802e-07	2.4115e-07	4e-06	136	5	-4.7982	1.0	1.0	1.0	20432	0	0
WAPAL__P1P2	5	5.2432e-07	2.4115e-07	4e-06	137	5	-2.9979	1.0	1.0	1.0	20431	0	0
MIEF1__P1P2	5	5.6539e-07	2.4115e-07	4e-06	138	5	-3.6209	1.0	1.0	1.0	20430	0	0
NR2C2AP__P1P2	5	5.7118e-07	2.4115e-07	4e-06	139	5	-4.3449	1.0	1.0	1.0	20429	0	0
PSMD13__P1P2	5	5.7385e-07	2.4115e-07	4e-06	140	4	-4.7516	0.9976	0.99978	1.0	19503	0	0
VPS13D__P1P2	5	5.798e-07	2.4115e-07	4e-06	141	4	-3.6397	0.99691	0.99961	1.0	19455	0	0
POLR1D__P1	5	5.9935e-07	2.4115e-07	4e-06	142	5	-4.5139	1.0	1.0	1.0	20427	0	0
WARS2__P1P2	5	6.0746e-07	2.4115e-07	4e-06	143	5	-3.1951	1.0	1.0	1.0	20426	0	0
NARG2__P1P2	5	6.1771e-07	2.4115e-07	4e-06	144	5	-2.9768	1.0	1.0	1.0	20425	0	0
NSUN4__P1P2	5	6.278e-07	2.4115e-07	4e-06	145	4	-6.5435	0.45022	0.28867	0.734341	7983	1	0.30117
SMC1A__P1P2	5	6.574e-07	2.4115e-07	4e-06	146	5	-2.7928	1.0	1.0	1.0	20424	0	0
DDX1__P1P2	5	6.6503e-07	2.4115e-07	4e-06	147	5	-3.4169	1.0	1.0	1.0	20423	0	0
SEH1L__P1P2	5	6.7052e-07	2.4115e-07	4e-06	148	5	-4.6828	1.0	1.0	1.0	20422	0	0
MRPL3__P1P2	5	6.906e-07	2.4115e-07	4e-06	149	5	-3.4685	1.0	1.0	1.0	20421	0	0
DNASE1L1__P2	5	7.0138e-07	2.4115e-07	4e-06	150	5	-3.0615	1.0	1.0	1.0	20420	0	0
MRPL46__P1P2	5	7.0712e-07	2.4115e-07	4e-06	151	5	-4.1813	1.0	1.0	1.0	20419	0	0
TAF13__P1P2	5	7.3045e-07	2.4115e-07	4e-06	152	4	-4.2061	0.99904	0.99997	1.0	19641	0	0
C17orf49__P1	5	7.4409e-07	2.4115e-07	4e-06	153	4	-2.8346	0.59761	0.47668	0.894003	10942	0	0
RPL6__P1P2	5	7.4589e-07	2.4115e-07	4e-06	154	5	-3.4289	1.0	1.0	1.0	20418	0	0
RPP21__P1P2	5	7.4649e-07	2.4115e-07	4e-06	155	5	-3.2762	1.0	1.0	1.0	20417	0	0
MALSU1__P1P2	5	7.6898e-07	2.4115e-07	4e-06	156	5	-3.6664	1.0	1.0	1.0	20416	0	0
SCFD1__P1P2	5	7.8385e-07	2.4115e-07	4e-06	157	5	-3.1836	1.0	1.0	1.0	20415	0	0
RPS14__P1P2	5	7.9832e-07	2.4115e-07	4e-06	158	5	-3.8005	1.0	1.0	1.0	20414	0	0
CPSF1__P1P2	5	8.0794e-07	2.4115e-07	4e-06	159	5	-3.4314	1.0	1.0	1.0	20408	0	0
UQCC1__P1P2	5	8.1235e-07	2.4115e-07	4e-06	160	5	-3.6622	1.0	1.0	1.0	20413	0	0
XRCC5__P1P2	5	8.2855e-07	2.4115e-07	4e-06	161	5	-3.5099	1.0	1.0	1.0	20412	0	0
LRPPRC__P1P2	5	8.4036e-07	2.4115e-07	4e-06	162	5	-3.8901	1.0	1.0	1.0	20411	0	0
HSD17B12__P1P2	5	8.4698e-07	2.4115e-07	4e-06	163	5	-4.6047	1.0	1.0	1.0	20410	0	0
PUM1__P1P2	5	8.6036e-07	2.4115e-07	4e-06	164	5	-3.6046	1.0	1.0	1.0	20409	0	0
DCP2__P1P2	5	8.7742e-07	2.4115e-07	4e-06	165	5	-3.4505	0.99999	1.0	1.0	20156	0	0
CENPI__P1P2	5	8.8691e-07	2.4115e-07	4e-06	166	5	-4.5405	1.0	1.0	1.0	20407	0	0
PPAN-P2RY11__P1P2	5	8.98e-07	2.4115e-07	4e-06	167	5	-3.3861	1.0	1.0	1.0	20405	0	0
RPL14__P1P2	5	9.0428e-07	2.4115e-07	4e-06	168	5	-3.8409	1.0	1.0	1.0	20404	0	0
TANGO6__P1P2	5	9.071e-07	2.4115e-07	4e-06	169	4	-5.667	0.28577	0.16033	0.605692	5428	1	0.5087
NME6__P1P2	5	9.0877e-07	2.4115e-07	4e-06	170	5	-4.6844	0.99993	1.0	1.0	19951	0	0
LIMS1__P1P2	5	9.1342e-07	2.4115e-07	4e-06	171	5	-2.7921	1.0	1.0	1.0	20402	0	0
FDFT1__P1	5	9.2691e-07	2.4115e-07	4e-06	172	5	-2.976	1.0	1.0	1.0	20401	0	0
MRPL36__P1P2	5	9.4853e-07	2.4115e-07	4e-06	173	5	-3.8807	1.0	1.0	1.0	20400	0	0
CHCHD4__P1P2	5	9.5729e-07	2.4115e-07	4e-06	174	5	-4.0739	1.0	1.0	1.0	20399	0	0
SS18L1__P1P2	5	9.6169e-07	2.4115e-07	4e-06	175	5	-3.6671	1.0	1.0	1.0	20398	0	0
COPS5__P1P2	5	9.6243e-07	2.4115e-07	4e-06	176	5	-3.2159	1.0	1.0	1.0	20397	0	0
EIF3D__P1P2	5	9.7352e-07	2.4115e-07	4e-06	177	5	-3.904	1.0	1.0	1.0	20396	0	0
PARS2__P1P2	5	1.006e-06	2.4115e-07	4e-06	178	4	-4.4074	0.97753	0.9859	1.0	18796	0	0
UBA1__P1	5	1.0399e-06	2.4115e-07	4e-06	179	5	-3.112	1.0	1.0	1.0	20395	0	0
RARS2__P1P2	5	1.0438e-06	2.4115e-07	4e-06	180	5	-3.5893	1.0	1.0	1.0	20394	0	0
COG6__P1P2	5	1.0668e-06	2.4115e-07	4e-06	181	5	-3.3109	1.0	1.0	1.0	20393	0	0
DIMT1__P1P2	5	1.0796e-06	2.4115e-07	4e-06	182	5	-3.1474	1.0	1.0	1.0	20392	0	0
NDUFA1__P1P2	5	1.0993e-06	2.4115e-07	4e-06	183	5	-4.1623	1.0	1.0	1.0	20370	0	0
VRTN__P1P2	5	1.1222e-06	2.4115e-07	4e-06	184	5	-4.9771	1.0	1.0	1.0	20391	0	0
ELAC2__P1P2	5	1.1272e-06	2.4115e-07	4e-06	185	5	-3.7186	1.0	1.0	1.0	20390	0	0
COX4I1__P1P2	5	1.1474e-06	2.4115e-07	4e-06	186	5	-3.4214	1.0	1.0	1.0	20388	0	0
LSM2__P1P2	5	1.1525e-06	2.4115e-07	4e-06	187	4	-4.4188	0.74711	0.67794	0.989747	14021	0	0
FANCL__P1P2	5	1.155e-06	2.4115e-07	4e-06	188	5	-3.9921	1.0	1.0	1.0	20387	0	0
RBMX__P1P2	5	1.1878e-06	2.4115e-07	4e-06	189	5	-3.0374	1.0	1.0	1.0	20386	0	0
ATP6V1A__P1P2	5	1.1927e-06	2.4115e-07	4e-06	190	5	-3.0186	0.99984	1.0	1.0	19826	0	0
ICT1__P1P2	5	1.1956e-06	2.4115e-07	4e-06	191	5	-3.2951	1.0	1.0	1.0	20385	0	0
NRDE2__P1P2	5	1.2196e-06	2.4115e-07	4e-06	192	4	-7.0515	0.98474	0.99236	1.0	19002	0	0
MED21__P1P2	5	1.2212e-06	2.4115e-07	4e-06	193	5	-3.811	1.0	1.0	1.0	20384	0	0
HAUS3__P1P2	5	1.225e-06	2.4115e-07	4e-06	194	4	-3.8815	0.98678	0.99382	1.0	19059	0	0
POLN__P1P2	5	1.225e-06	2.4115e-07	4e-06	195	4	-4.2284	0.98678	0.99382	1.0	19060	0	0
EIF3H__P1P2	5	1.2384e-06	2.4115e-07	4e-06	196	4	-5.3102	0.90032	0.90172	1.0	17147	0	0
TFAM__P1P2	5	1.2553e-06	2.4115e-07	4e-06	197	4	-5.894	0.8378	0.81068	1.0	15885	0	0
AARS__P1P2	5	1.2563e-06	2.4115e-07	4e-06	198	5	-5.5388	1.0	1.0	1.0	20383	0	0
HAUS1__P1P2	5	1.2691e-06	2.4115e-07	4e-06	199	5	-5.0064	1.0	1.0	1.0	20382	0	0
PDS5B__P1P2	5	1.3025e-06	2.4115e-07	4e-06	200	5	-2.839	1.0	1.0	1.0	20381	0	0
MCM9__P1P2	5	1.3153e-06	2.4115e-07	4e-06	201	5	-3.5364	1.0	1.0	1.0	20303	0	0
HJURP__P1P2	5	1.3271e-06	2.4115e-07	4e-06	202	5	-3.7411	1.0	1.0	1.0	20380	0	0
RABGGTB__P1P2	5	1.3811e-06	2.4115e-07	4e-06	203	4	-6.1992	0.70052	0.6185	0.96637	13062	0	0
CWC22__P1P2	5	1.395e-06	2.4115e-07	4e-06	204	5	-2.9538	1.0	1.0	1.0	20379	0	0
TRMT6__P1P2	5	1.4181e-06	2.4115e-07	4e-06	205	5	-4.1682	0.99999	1.0	1.0	20199	0	0
CYC1__P1P2	5	1.4351e-06	2.4115e-07	4e-06	206	5	-3.4474	1.0	1.0	1.0	20378	0	0
RPS13__P1P2	5	1.4534e-06	2.4115e-07	4e-06	207	5	-3.4922	1.0	1.0	1.0	20377	0	0
CIRH1A__P1P2	5	1.4687e-06	2.4115e-07	4e-06	208	4	-2.9001	0.70099	0.6185	0.96637	13069	0	0
GTF2F1__P1P2	5	1.4748e-06	2.4115e-07	4e-06	209	4	-3.0699	0.82406	0.79563	1.0	15598	0	0
PIGY__P1P2	5	1.4943e-06	2.4115e-07	4e-06	210	5	-4.5708	1.0	1.0	1.0	20376	0	0
PYURF__P1P2	5	1.4943e-06	2.4115e-07	4e-06	211	5	-4.5708	1.0	1.0	1.0	20375	0	0
EIF2B2__P1P2	5	1.518e-06	2.4115e-07	4e-06	212	5	-3.1854	1.0	1.0	1.0	20374	0	0
RAD51C__P1P2	5	1.5308e-06	2.4115e-07	4e-06	213	4	-5.2377	0.87672	0.86555	1.0	16671	0	0
RFC2__P1P2	5	1.5598e-06	2.4115e-07	4e-06	214	5	-5.1343	1.0	1.0	1.0	20373	0	0
DNA2__P1P2	5	1.5609e-06	2.4115e-07	4e-06	215	5	-4.011	1.0	1.0	1.0	20372	0	0
RIOK2__P1P2	5	1.5632e-06	2.4115e-07	4e-06	216	4	-5.26	0.99973	1.0	1.0	19773	0	0
LARS2__P1P2	5	1.5662e-06	2.4115e-07	4e-06	217	4	-5.654	0.94278	0.95134	1.0	17987	0	0
SRRT__P1P2	5	1.5794e-06	2.4115e-07	4e-06	218	5	-4.3157	1.0	1.0	1.0	20371	0	0
MTIF2__P1P2	5	1.5903e-06	2.4115e-07	4e-06	219	5	-4.0249	1.0	1.0	1.0	20369	0	0
