sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
TADA2B__P1P2__secondary__FWD__9	TADA2B__P1P2	2054.8	33004/33431	2054.8	33217	4.0142	91116	1.0687e+07	9.5323	1	1.0458e-21	2.0916e-21	1.8427e-18	True
CREBBP__P1P2__primary__FWD__53	CREBBP__P1P2	2318.3	36957/37179	2318.3	37068	3.9985	24684	1.3805e+07	9.3526	1	5.8265e-21	1.1653e-20	9.4108e-18	True
TADA2B_-_7045121.23-P1P2	TADA2B__P1P2	2243.8	33055/38190	2243.8	35623	3.9882	1.3183e+07	1.2881e+07	9.3005	1	9.5218e-21	1.9044e-20	1.4196e-17	True
NF2__29999349__FWD__97	NF2__29999349	2810.7	45553/44503	2810.7	45028	4.0013	5.5156e+05	2.0773e+07	9.2627	1	1.3624e-20	2.7248e-20	1.8862e-17	True
SUFU__104263513__RVS__57	SUFU__104263513	2844	47719/42640	2844	45179	3.9892	1.2898e+07	2.1298e+07	9.1734	1	3.1339e-20	6.2678e-20	4.0494e-17	True
SUFU__104263513__FWD__29	SUFU__104263513	2611.1	39853/40645	2611.1	40249	3.9457	3.1381e+05	1.7767e+07	8.9292	1	2.9306e-19	5.8611e-19	3.55e-16	True
SUFU__104263513__RVS__29	SUFU__104263513	2170.6	26485/27976	2170.6	27230	3.6485	1.1108e+06	1.2005e+07	7.2325	1	3.2272e-13	6.4545e-13	3.6794e-10	True
MED24__P1P2__primarysecondary__FWD__67	MED24__P1P2	1688.8	20866/19135	1688.8	20000	3.5652	1.4972e+06	7.0494e+06	6.8969	1	3.6039e-12	7.2078e-12	3.8806e-09	True
BAK1__33547269__FWD__55	BAK1__33547269	2218.5	26950/24999	2218.5	25974	3.5489	1.902e+06	1.2575e+07	6.6993	1	1.4266e-11	2.8532e-11	1.4553e-08	True
SUFU__104263513__FWD__26	SUFU__104263513	3150.1	35303/39574	3150.1	37438	3.5706	9.1196e+06	2.6456e+07	6.6662	1	1.7979e-11	3.5959e-11	1.7424e-08	True
BAK1__33547269__FWD__65	BAK1__33547269	2569.8	28381/30885	2569.8	29633	3.527	3.134e+06	1.7177e+07	6.5299	1	4.4929e-11	8.9858e-11	4.1467e-08	True
PMAIP1__57567020__RVS__48	PMAIP1__57567020	2278.4	25201/26470	2278.4	25835	3.5027	8.055e+05	1.3306e+07	6.458	1	7.2278e-11	1.4456e-10	6.3677e-08	True
MED24_+_38210612.23-P1P2	MED24__P1P2	2191.9	23900/25104	2191.9	24502	3.4821	7.2405e+05	1.2257e+07	6.3726	1	1.2656e-10	2.5312e-10	1.0665e-07	True
CCDC6__P1P2__secondary__FWD__47	CCDC6__P1P2	1855.2	19115/20487	1855.2	19801	3.4152	9.4106e+05	8.6042e+06	6.1179	1	6.4369e-10	1.2874e-09	5.1984e-07	True
BAK1__33547269__RVS__36	BAK1__33547269	2229.1	22782/23912	2229.1	23347	3.3881	6.3934e+05	1.2703e+07	5.9252	1	2.1247e-09	4.2494e-09	1.6473e-06	True
BAK1__33547269__RVS__14	BAK1__33547269	2635	29087/25839	2635	27463	3.3811	5.2726e+06	1.8115e+07	5.8334	1	3.7087e-09	7.4175e-09	2.7647e-06	True
C7orf49_+_134854993.23-P1P2	C7orf49__P1P2	1704.8	14065/20446	1704.8	17256	3.3386	2.036e+07	7.1915e+06	5.7988	1	4.5271e-09	9.0541e-09	3.2219e-06	True
MED24_-_38210631.23-P1P2	MED24__P1P2	2732.2	30712/26017	2732.2	28365	3.3755	1.1023e+07	1.9561e+07	5.7955	1	4.6545e-09	9.309e-09	3.2219e-06	True
TP53__P1P2__primarysecondary__RVS__44	TP53__P1P2	3525.3	37673/34148	3525.3	35910	3.3482	6.2138e+06	3.3592e+07	5.5876	1	1.5804e-08	3.1607e-08	1.0562e-05	True
TP53_+_7590780.23-P1P2	TP53__P1P2	5135.6	52312/53938	5135.6	53125	3.3705	1.3226e+06	7.4627e+07	5.5552	1	1.9156e-08	3.8312e-08	1.2376e-05	True
RBM15__110881839__FWD__70	RBM15__110881839	2010.9	20270/18575	2010.9	19422	3.2712	1.437e+06	1.0209e+07	5.4494	1	3.4358e-08	6.8716e-08	2.1482e-05	True
BAK1__33547269__RVS__73	BAK1__33547269	2319.6	23322/21480	2319.6	22401	3.271	1.6957e+06	1.3822e+07	5.4015	1	4.5051e-08	9.0102e-08	2.7287e-05	True
CCDC6_-_61666322.23-P1P2	CCDC6__P1P2	1929.7	19332/17419	1929.7	18376	3.2507	1.8306e+06	9.354e+06	5.3772	1	5.1394e-08	1.0279e-07	3.0185e-05	True
BAK1__33547269__FWD__38	BAK1__33547269	2938.5	28707/26982	2938.5	27845	3.2438	1.4883e+06	2.2827e+07	5.2129	1	1.272e-07	2.5439e-07	7.251e-05	True
NF2__29999349__RVS__92	NF2__29999349	1672.8	16576/14068	1672.8	15322	3.1945	3.1448e+06	6.9087e+06	5.1929	1	1.4034e-07	2.8068e-07	7.5334e-05	True
CCDC6_-_61666258.23-P1P2	CCDC6__P1P2	1821.9	16205/17300	1821.9	16752	3.2001	5.9977e+05	8.2801e+06	5.1886	1	1.438e-07	2.8761e-07	7.5334e-05	True
BAK1__33547269__FWD__14	BAK1__33547269	2549.9	24456/23266	2549.9	23861	3.2257	7.0849e+05	1.6895e+07	5.1847	1	1.477e-07	2.954e-07	7.5334e-05	True
NF2__29999349__FWD__28	NF2__29999349	1852.5	15926/18148	1852.5	17037	3.2004	2.4673e+06	8.578e+06	5.1845	1	1.4706e-07	2.9412e-07	7.5334e-05	True
TP53__P1P2__primarysecondary__FWD__34	TP53__P1P2	5448.4	52129/52063	5448.4	52096	3.257	2177.8	8.4599e+07	5.0716	1	2.7268e-07	5.4536e-07	0.00013552	True
BAK1__33547269__RVS__50	BAK1__33547269	2474	20198/23613	2474	21905	3.1459	5.8331e+06	1.5846e+07	4.8813	1	7.1892e-07	1.4378e-06	0.00034836	True
TP53_+_7590774.23-P1P2	TP53__P1P2	3094.2	27727/27600	3094.2	27664	3.16	8024.4	2.547e+07	4.8684	1	7.7058e-07	1.5412e-06	0.00036428	True
RBM15__110881839__FWD__72	RBM15__110881839	1925.7	19074/14317	1925.7	16696	3.1154	1.1313e+07	9.313e+06	4.8399	1	8.8267e-07	1.7653e-06	0.00040733	True
SGK223__P1P2__secondary__FWD__74	SGK223__P1P2	1529.1	12004/13063	1529.1	12534	3.0342	5.6051e+05	5.7099e+06	4.6054	1	2.7859e-06	5.5718e-06	0.0012557	True
CCDC6_+_61666146.23-P1P2	CCDC6__P1P2	2501.9	19437/21441	2501.9	20439	3.0297	2.0097e+06	1.6229e+07	4.4526	0.99999	5.7901e-06	1.158e-05	0.0025506	True
TP53_+_7590763.23-P1P2	TP53__P1P2	3977.8	31262/33650	3977.8	32456	3.0281	2.8515e+06	4.3401e+07	4.3227	0.99999	1.0598e-05	2.1197e-05	0.0045649	True
CCDC6__P1P2__secondary__FWD__71	CCDC6__P1P2	2752.1	23181/20736	2752.1	21958	2.9957	2.989e+06	1.9866e+07	4.3092	0.99999	1.12e-05	2.2401e-05	0.0047193	True
KIAA1429__P1P2__primarysecondary__FWD__61	KIAA1429__P1P2	2356.9	18509/18613	2356.9	18561	2.9768	5492.1	1.4297e+07	4.2855	0.99999	1.2431e-05	2.4862e-05	0.0051264	True
SUPT20H_+_37633551.23-P1P2	SUPT20H__P1P2	1750	12717/14082	1750	13399	2.936	9.3167e+05	7.6025e+06	4.2249	0.99998	1.621e-05	3.242e-05	0.0065454	True
SGK223__P1P2__secondary__FWD__72	SGK223__P1P2	2367.5	18007/18701	2367.5	18354	2.9541	2.4126e+05	1.4435e+07	4.2078	0.99998	1.7583e-05	3.5167e-05	0.0069552	True
MED13_-_60142558.23-P1P2	MED13__P1P2	1928.4	14137/14498	1928.4	14318	2.8917	65270	9.3403e+06	4.0539	0.99997	3.4224e-05	6.8449e-05	0.013267	True
SGK223__P1P2__secondary__FWD__69	SGK223__P1P2	2223.8	17694/13959	2223.8	15827	2.8307	6.9754e+06	1.2639e+07	3.8264	0.99991	8.8561e-05	0.00017712	0.033657	True
SPRY4_-_141704305.23-P1P2	SPRY4__P1P2	2000.2	13822/14289	2000.2	14056	2.8123	1.0884e+05	1.0094e+07	3.7944	0.9999	0.00010061	0.00020122	0.037501	True
CCDC6__P1P2__secondary__FWD__75	CCDC6__P1P2	2038.8	11453/16733	2038.8	14093	2.7886	1.394e+07	1.0512e+07	3.7179	0.99986	0.00013659	0.00027319	0.049952	True
SGK223_-_8243728.23-P1P2	SGK223__P1P2	2370.2	15384/17424	2370.2	16404	2.7905	2.08e+06	1.4469e+07	3.6894	0.99985	0.00015322	0.00030644	0.054995	True
TP53__P1P2__primarysecondary__FWD__60	TP53__P1P2	3361.7	23758/22844	3361.7	23301	2.7928	4.1823e+05	3.0369e+07	3.6183	0.9998	0.00020341	0.00040681	0.07168	True
NF2__29999349__RVS__91	NF2__29999349	2129.3	13064/15509	2129.3	14287	2.7456	2.9901e+06	1.1526e+07	3.5809	0.99977	0.00023306	0.00046611	0.080662	True
DOT1L_-_2164187.23-P1P2	DOT1L__P1P2	1808.6	10798/13070	1808.6	11934	2.7215	2.5811e+06	8.1523e+06	3.5463	0.99973	0.00026511	0.00053021	0.090146	True
PTPN12_-_77166759.23-P1P2	PTPN12__P1P2	1907.1	11817/12359	1907.1	12088	2.6636	1.4688e+05	9.1229e+06	3.3709	0.99949	0.00050897	0.0010179	0.1672	True
NF2__29999349__RVS__25	NF2__29999349	1655.5	8929/11741	1655.5	10335	2.6414	3.9539e+06	6.758e+06	3.3388	0.99943	0.00057024	0.0011405	0.18421	True
ORC5_-_103848433.23-P1P2	ORC5__P1P2	1985.6	0/6.0374	1985.6	3.0187	-8.9493	18.225	9.9381e+06	3.3353	0.00042601	0.99957	0.00085202	0.14236	False
PMAIP1__57567020__RVS__67	PMAIP1__57567020	2315.6	13297/16057	2315.6	14677	2.6635	3.8088e+06	1.3771e+07	3.331	0.99941	0.00058974	0.0011795	0.18738	True
CYP51A1_+_91763805.23-P1P2	CYP51A1__P1P2	1101.9	6206.6/7213	1101.9	6709.8	2.6052	5.0638e+05	2.8496e+06	3.3221	0.9994	0.00060124	0.0012025	0.18795	True
ZNF787_-_56632608.23-P1P2	ZNF787__P1P2	1758	9579.6/11962	1758	10771	2.6144	2.8376e+06	7.6763e+06	3.253	0.99923	0.00077468	0.0015494	0.21761	True
UBA3_+_69129471.23-P1P2	UBA3__P1P2	2407.5	3.4791/7.7624	2407.5	5.6207	-8.5069	9.1735	1.4956e+07	3.2152	0.00065181	0.99935	0.0013036	0.20053	False
MIEF1_-_39898398.23-P1P2	MIEF1__P1P2	1549.1	0.86976/6.8999	1549.1	3.8848	-8.3098	18.181	5.8692e+06	3.1921	0.00070624	0.99929	0.0014125	0.20836	False
IMMT__P1P2__primary__RVS__63	IMMT__P1P2	1372.1	3.4791/3.45	1372.1	3.4645	-8.2647	0.00042336	4.5372e+06	3.1895	0.00071269	0.99929	0.0014254	0.20836	False
NDUFS8_-_67798187.23-P1P2	NDUFS8__P1P2	1704.8	6.9581/1.725	1704.8	4.3415	-8.319	13.693	7.1915e+06	3.1882	0.00071588	0.99928	0.0014318	0.20836	False
CHERP__P1P2__primary__FWD__78	CHERP__P1P2	1526.5	5.2186/2.5875	1526.5	3.903	-8.2832	3.4614	5.6888e+06	3.1864	0.00072027	0.99928	0.0014405	0.20836	False
MBIP__P1P2__primary__FWD__70	MBIP__P1P2	1803.3	1.7395/7.7624	1803.3	4.751	-8.2934	18.137	8.1015e+06	3.1786	0.00073982	0.99926	0.0014796	0.21087	False
KIAA1429_+_95565606.23-P1P2	KIAA1429__P1P2	2789.4	17277/16622	2789.4	16949	2.6028	2.1458e+05	2.0441e+07	3.132	0.99881	0.0011871	0.0023741	0.30677	True
MED12_+_70338552.23-P1P2	MED12__P1P2	1816.6	11087/10454	1816.6	10771	2.5671	2.0012e+05	8.2288e+06	3.1214	0.99878	0.0012217	0.0024434	0.3076	True
FNBP4_+_47788818.23-P1P2	FNBP4__P1P2	1827.2	6.9581/5.1749	1827.2	6.0665	-8.0152	1.5899	8.3315e+06	3.111	0.00093218	0.99907	0.0018644	0.25811	False
ABCB10_+_229694285.23-P1P2	ABCB10__P1P2	1133.9	6.0883/2.5875	1133.9	4.3379	-7.732	6.1281	3.0276e+06	3.0662	0.0010839	0.99892	0.0021677	0.29588	False
TP53_-_7590396.23-P1P2	TP53__P1P2	2688.3	13785/18230	2688.3	16007	2.5735	9.8776e+06	1.89e+07	3.0636	0.99851	0.0014939	0.0029878	0.35311	True
RAD9A_-_67159466.23-P1P2	RAD9A__P1P2	1434.6	4.3488/6.8999	1434.6	5.6244	-7.7597	3.254	4.9873e+06	3.0602	0.001106	0.99889	0.0022119	0.29772	False
SMN2__69345238__RVS__229	SMN2__69345238	1179.1	3.4791/6.0374	1179.1	4.7582	-7.6791	3.2726	3.2897e+06	3.0504	0.0011425	0.99886	0.002285	0.30335	False
C7orf26_+_6629657.23-P1P2	C7orf26__P1P2	1662.2	6.0883/7.7624	1662.2	6.9254	-7.7133	1.4012	6.8157e+06	3.0427	0.0011721	0.99883	0.0023443	0.30677	False
UQCRC2_+_21964884.23-P1P2	UQCRC2__P1P2	1883.1	4.3488/12.075	1883.1	8.2118	-7.6762	29.846	8.8815e+06	3.0297	0.0012239	0.99878	0.0024478	0.3076	False
SMARCC1_+_47823326.23-P1P2	SMARCC1__P1P2	1382.7	6.0883/6.0374	1382.7	6.0629	-7.6141	0.0012965	4.6122e+06	3.0263	0.0012379	0.99876	0.0024758	0.3076	False
PDSS1__P1P2__primarysecondary__RVS__74	PDSS1__P1P2	2052.1	16.525/3.45	2052.1	9.9877	-7.5458	85.485	1.0658e+07	2.9969	0.0013638	0.99864	0.0027276	0.3346	False
ING5_-_242641483.23-P1P2	ING5__P1P2	2286.4	12151/14362	2286.4	13256	2.535	2.4455e+06	1.3405e+07	2.9963	0.99814	0.0018622	0.0037245	0.42969	True
PTPN12_-_77166641.23-P1P2	PTPN12__P1P2	2443.4	13247/15125	2443.4	14186	2.5371	1.7636e+06	1.5433e+07	2.9892	0.99809	0.0019082	0.0038164	0.43512	True
CEP63_-_134204602.23-P1P2	CEP63__P1P2	2002.9	0/20.7	2002.9	10.35	-7.464	214.24	1.0123e+07	2.9784	0.0014488	0.99855	0.0028976	0.35101	False
ORC5_+_103848420.23-P1P2	ORC5__P1P2	2233.1	18.265/5.1749	2233.1	11.72	-7.4565	85.675	1.2751e+07	2.9743	0.0014683	0.99853	0.0029365	0.35133	False
HMBS__P1__primarysecondary__FWD__50	HMBS__P1	2580.5	6.0883/22.425	2580.5	14.257	-7.4026	133.44	1.7328e+07	2.9594	0.0015412	0.99846	0.0030823	0.35989	False
ZNF787_+_56632559.23-P1P2	ZNF787__P1P2	1911.1	9692.6/11693	1911.1	10693	2.4836	2.0002e+06	9.1634e+06	2.901	0.99747	0.0025268	0.0050535	0.55246	True
CSNK2A1_-_524311.23-P1P2	CSNK2A1__P1P2	2943.8	15467/18186	2943.8	16827	2.5146	3.6977e+06	2.2915e+07	2.9001	0.99745	0.0025523	0.0051045	0.55246	True
NAE1_+_66864833.23-P1P2	NAE1__P1P2	1981.6	11.307/17.25	1981.6	14.278	-7.0198	17.659	9.8958e+06	2.8748	0.0020214	0.99798	0.0040429	0.45557	False
SGK223__P1P2__secondary__FWD__73	SGK223__P1P2	2410.1	13680/13327	2410.1	13503	2.4857	62115	1.4991e+07	2.8651	0.99716	0.0028426	0.0056852	0.59243	True
CEP63__P1P2__secondary__FWD__65	CEP63__P1P2	2064.1	32.181/1.725	2064.1	16.953	-6.8458	463.79	1.079e+07	2.8334	0.0023027	0.9977	0.0046055	0.51301	False
MED19__P1P2__primary__FWD__229	MED19__P1P2	1579.7	9410/7595.1	1579.7	8502.5	2.4275	1.6469e+06	6.1179e+06	2.7989	0.99653	0.0034722	0.0069444	0.67719	True
C1QTNF9B-AS1_+_24463433.23-P1P2	C1QTNF9B-AS1__P1P2	1523.8	13.916/13.8	1523.8	13.858	-6.6812	0.0067738	5.6678e+06	2.7987	0.0025654	0.99743	0.0051307	0.55246	False
NFYB_+_104531929.23-P1P2	NFYB__P1P2	1397.4	19.135/8.6249	1397.4	13.88	-6.5542	55.229	4.7164e+06	2.7695	0.0028069	0.99719	0.0056138	0.59166	False
KIAA0020_+_2844022.23-P1	KIAA0020__P1	1526.5	24.353/6.0374	1526.5	15.195	-6.5594	167.74	5.6888e+06	2.7693	0.0028084	0.99719	0.0056168	0.59166	False
HUS1__P1P2__primary__FWD__69	HUS1__P1P2	1977.6	27.832/12.937	1977.6	20.385	-6.5317	110.93	9.8535e+06	2.7596	0.0028937	0.99711	0.0057873	0.59665	False
FDXR__P1P2__primary__RVS__81	FDXR__P1P2	2289	41.749/6.8999	2289	24.324	-6.4987	607.22	1.3438e+07	2.7506	0.0029745	0.99703	0.0059491	0.60687	False
CCDC6_-_61666417.23-P1P2	CCDC6__P1P2	2400.8	13561/12360	2400.8	12961	2.4321	7.2123e+05	1.4868e+07	2.7386	0.99579	0.0042071	0.0084141	0.7398	True
DNMT1_-_10305582.23-P1P2	DNMT1__P1P2	1531.8	26.963/6.8999	1531.8	16.931	-6.4175	201.26	5.731e+06	2.735	0.0031189	0.99688	0.0062377	0.62968	False
ANAPC13_-_134204795.23-P1P2	ANAPC13__P1P2	1509.2	24.353/9.4874	1509.2	16.92	-6.3969	110.5	5.5529e+06	2.7302	0.0031646	0.99684	0.0063291	0.63233	False
CYP51A1_+_91763777.23-P1P2	CYP51A1__P1P2	1739.4	8765.5/9614.2	1739.4	9189.8	2.4008	3.6013e+05	7.5047e+06	2.7197	0.99557	0.0044319	0.0088638	0.7398	True
MED12__P1P2__secondary__RVS__39	MED12__P1P2	2000.2	10370/10846	2000.2	10608	2.4063	1.131e+05	1.0094e+07	2.7093	0.99542	0.0045839	0.0091677	0.7398	True
CEP63__P1P2__secondary__FWD__59	CEP63__P1P2	1747.4	26.093/17.25	1747.4	21.671	-6.269	39.1	7.578e+06	2.6976	0.0034915	0.99651	0.0069831	0.67719	False
NDUFAF6__P1P2__secondary__RVS__75	NDUFAF6__P1P2	1296.2	9.5674/22.425	1296.2	15.996	-6.2541	82.655	4.0215e+06	2.6974	0.0034939	0.99651	0.0069878	0.67719	False
PIGY_+_89444471.23-P1P2	PIGY__P1P2	1179.1	9.5674/19.837	1179.1	14.702	-6.2318	52.735	3.2897e+06	2.6934	0.0035365	0.99646	0.007073	0.67866	False
MBIP__P1P2__primary__RVS__98	MBIP__P1P2	1755.4	21.744/24.15	1755.4	22.947	-6.1966	2.8935	7.6516e+06	2.6801	0.0036804	0.99632	0.0073608	0.69935	False
CBLL1_-_107384621.23-P1P2	CBLL1__P1P2	2309	12893/11487	2309	12190	2.3999	9.8825e+05	1.3688e+07	2.6709	0.99484	0.0051553	0.010311	0.74367	True
USP28_+_113746234.23-P1P2	USP28__P1P2	2009.5	11517/9533.1	2009.5	10525	2.3883	1.967e+06	1.0194e+07	2.667	0.9948	0.0052032	0.010406	0.74367	True
RRNAD1_-_156698319.23-P1P2	RRNAD1__P1P2	1159.1	26.093/5.1749	1159.1	15.634	-6.124	218.78	3.1726e+06	2.6669	0.0038274	0.99617	0.0076547	0.72021	False
MED12_+_70338481.23-P1P2	MED12__P1P2	2130.6	10936/11411	2130.6	11173	2.3901	1.129e+05	1.1542e+07	2.6617	0.99471	0.0052916	0.010583	0.74367	True
TADA2B_+_7045443.23-P1P2	TADA2B__P1P2	1923	9768.3/10287	1923	10028	2.3819	1.3447e+05	9.2857e+06	2.6596	0.99469	0.0053141	0.010628	0.74367	True
RPL36A_-_100646038.23-P1P2	RPL36A__P1P2	280.8	5.2186/2.5875	280.8	3.903	-5.8449	3.4614	1.569e+05	2.6493	0.0040328	0.99597	0.0080656	0.7398	False
TRIP13_-_893026.23-P1P2	TRIP13__P1P2	1217.7	6.0883/29.325	1217.7	17.706	-6.0257	269.96	3.5223e+06	2.6418	0.0041235	0.99588	0.008247	0.7398	False
SAE1__P1P2__secondary__FWD__28	SAE1__P1P2	1505.2	11.307/32.775	1505.2	22.041	-6.0305	230.43	5.5218e+06	2.6407	0.0041363	0.99586	0.0082725	0.7398	False
SUFU__104263513__RVS__28	SUFU__104263513	1924.4	8609.8/11327	1924.4	9968.4	2.3724	3.6918e+06	9.2993e+06	2.6378	0.99433	0.0056682	0.011336	0.74775	True
PIGY__P1P2__secondary__FWD__-15	PIGY__P1P2	1353.4	35.66/4.3124	1353.4	19.986	-6.0121	491.34	4.4075e+06	2.6372	0.0041796	0.99582	0.0083593	0.7398	False
DCP2_+_112312501.23-P1P2	DCP2__P1P2	1996.2	46.097/15.525	1996.2	30.811	-5.9723	467.34	1.0052e+07	2.6247	0.0043364	0.99566	0.0086728	0.7398	False
PRPF40A_+_153573726.23-P1P2	PRPF40A__P1P2	1217.7	21.744/15.525	1217.7	18.634	-5.9558	19.34	3.5223e+06	2.6244	0.0043403	0.99566	0.0086806	0.7398	False
ANAPC13__P1P2__primary__RVS__49	ANAPC13__P1P2	2286.4	25.223/47.437	2286.4	36.33	-5.9372	246.72	1.3405e+07	2.6157	0.0044525	0.99555	0.008905	0.7398	False
RASAL2_+_178063312.23-P1P2	RASAL2__P1P2	1908.4	47.837/12.937	1908.4	30.387	-5.9268	608.99	9.1364e+06	2.6137	0.004478	0.99552	0.0089561	0.7398	False
XRCC1__P1P2__primary__RVS__15	XRCC1__P1P2	2311.6	53.925/20.7	2311.6	37.313	-5.9156	551.97	1.3721e+07	2.6104	0.0045221	0.99548	0.0090442	0.7398	False
HUS1_-_48019152.23-P1P2	HUS1__P1P2	2217.1	29.572/42.262	2217.1	35.917	-5.9089	80.518	1.2559e+07	2.6088	0.0045424	0.99546	0.0090848	0.7398	False
CHERP_-_16653216.23-P1P2	CHERP__P1P2	1555.7	26.963/23.287	1555.7	25.125	-5.8969	6.7545	5.9228e+06	2.6075	0.0045603	0.99544	0.0091206	0.7398	False
CNOT3_+_54641532.23-P1P2	CNOT3__P1P2	1615.6	29.572/23.287	1615.6	26.43	-5.8811	19.749	6.4169e+06	2.6033	0.0046161	0.99538	0.0092322	0.7398	False
PIGY_+_89444884.23-P1P2	PIGY__P1P2	2415.4	60.883/18.975	2415.4	39.929	-5.8836	878.17	1.5061e+07	2.6025	0.0046274	0.99537	0.0092548	0.7398	False
INTS10__P1P2__primary__FWD__93	INTS10__P1P2	2076.1	41.749/26.737	2076.1	34.243	-5.8811	112.67	1.0924e+07	2.6022	0.0046314	0.99537	0.0092627	0.7398	False
RBM7_+_114271574.23-P1P2	RBM7__P1P2	1643.6	27.832/26.737	1643.6	27.285	-5.8615	0.59981	6.6547e+06	2.5984	0.0046831	0.99532	0.0093662	0.7398	False
NFYB_-_104531640.23-P1P2	NFYB__P1P2	1844.5	29.572/31.912	1844.5	30.742	-5.8615	2.7381	8.4997e+06	2.5978	0.0046911	0.99531	0.0093822	0.7398	False
PIGY__P1P2__secondary__RVS__43	PIGY__P1P2	2090.7	33.921/36.225	2090.7	35.073	-5.8576	2.6536	1.1088e+07	2.5964	0.00471	0.99529	0.0094199	0.7398	False
UHRF1__P1P2__secondary__FWD__69	UHRF1__P1P2	1527.8	36.53/14.662	1527.8	25.596	-5.845	239.1	5.6993e+06	2.5947	0.004733	0.99527	0.0094661	0.7398	False
CYLD_-_50776046.23-P1P2	CYLD__P1P2	1136.5	17.395/21.562	1136.5	19.479	-5.7956	8.6817	3.0427e+06	2.585	0.004869	0.99513	0.0097381	0.74367	False
CNOT3_+_54641913.23-P1P2	CNOT3__P1P2	2030.8	30.442/40.537	2030.8	35.489	-5.7992	50.957	1.0425e+07	2.5821	0.00491	0.99509	0.00982	0.74367	False
SMARCC1_+_47823295.23-P1P2	SMARCC1__P1P2	1631.6	34.791/22.425	1631.6	28.608	-5.785	76.457	6.5522e+06	2.5795	0.0049478	0.99505	0.0098957	0.74367	False
KIAA1429__P1P2__primarysecondary__RVS__36	KIAA1429__P1P2	1567.7	8023.6/7769.3	1567.7	7896.4	2.3318	32326	6.0199e+06	2.5794	0.9933	0.0067001	0.0134	0.80161	True
DNMT1_-_10305600.23-P1P2	DNMT1__P1P2	1797.9	40.009/23.287	1797.9	31.648	-5.784	139.81	8.0508e+06	2.5788	0.0049579	0.99504	0.0099158	0.74367	False
PIGY_-_89444569.23-P1P2	PIGY__P1P2	2069.4	7.8279/66.412	2069.4	37.12	-5.7632	1716	1.085e+07	2.5732	0.0050383	0.99496	0.010077	0.74367	False
CDC26_+_116037488.23-P1P2	CDC26__P1P2	2052.1	43.488/31.05	2052.1	37.269	-5.7455	77.359	1.0658e+07	2.5688	0.0051023	0.9949	0.010205	0.74367	False
GTF3C4__P1P2__primary__FWD__36	GTF3C4__P1P2	1751.4	13.916/50.024	1751.4	31.97	-5.732	651.9	7.6148e+06	2.5659	0.0051449	0.99486	0.01029	0.74367	False
DCP2_+_112312567.23-P1P2	DCP2__P1P2	1392	19.135/31.912	1392	25.523	-5.7148	81.629	4.6784e+06	2.5629	0.0051907	0.99481	0.010381	0.74367	False
HEATR3_-_50100139.23-P1P2	HEATR3__P1P2	1103.3	11.307/29.325	1103.3	20.316	-5.695	162.32	2.8569e+06	2.5599	0.0052356	0.99476	0.010471	0.74367	False
NUTF2__P1P2__primary__RVS__61	NUTF2__P1P2	557.61	4.3488/16.387	557.61	10.368	-5.6188	72.462	6.7194e+05	2.5525	0.0053481	0.99465	0.010696	0.74367	False
