sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
TMEM86A_-_18720818.23-P1P2	TMEM86A__P1P2	658.62	52.729/28.574	658.62	40.651	-3.9852	291.72	5.2457e+09	3.3234	0.00044459	0.99956	0.00088917	0.026551	False
TGDS__P1P2__primary__FWD__82	TGDS__P1P2	1084.6	77.21/27.708	1084.6	52.459	-4.3439	1225.2	8.6383e+09	3.3224	0.00044616	0.99955	0.00089233	0.026551	False
BMS1_-_43278259.23-P1P2	BMS1__P1P2	1211.4	74.385/38.099	1211.4	56.242	-4.4046	658.35	9.6482e+09	3.3186	0.00045237	0.99955	0.00090474	0.026551	False
ZAR1L_-_32889540.23-P1P2	ZAR1L__P1P2	1564.7	63.086/65.807	1564.7	64.446	-4.5803	3.7013	1.2462e+10	3.3167	0.00045548	0.99954	0.00091096	0.026551	False
PALB2__P1P2__primary__RVS__33	PALB2__P1P2	1270.5	69.677/48.489	1270.5	59.083	-4.4034	224.46	1.0119e+10	3.3115	0.00046393	0.99954	0.00092786	0.026551	False
RPL34__P1P2__secondary__RVS__89	RPL34__P1P2	557.67	37.663/41.562	557.67	39.613	-3.782	7.6007	4.4417e+09	3.3073	0.00047108	0.99953	0.00094216	0.026551	False
LIAS__P1P2__primary__FWD__46	LIAS__P1P2	1080.9	71.56/39.83	1080.9	55.695	-4.2542	503.39	8.6088e+09	3.3052	0.0004745	0.99953	0.00094901	0.026551	False
CENPL_+_173793565.23-P1P2	CENPL__P1P2	1341.9	63.086/61.477	1341.9	62.282	-4.4074	1.2938	1.0688e+10	3.3045	0.00047572	0.99952	0.00095144	0.026551	False
HMGCR__P1P2__secondary__FWD__99	HMGCR__P1P2	1096.9	65.911/46.757	1096.9	56.334	-4.2592	183.42	8.7363e+09	3.3041	0.0004764	0.99952	0.0009528	0.026551	False
NRF1_-_129251633.23-P1P2	NRF1__P1P2	1430.5	88.509/41.562	1430.5	65.035	-4.4381	1102	1.1393e+10	3.3014	0.00048096	0.99952	0.00096191	0.026551	False
MDM2__P1P2__primary__RVS__72	MDM2__P1P2	796.5	16.948/80.527	796.5	48.738	-4.0031	2021.1	6.3439e+09	3.2995	0.00048435	0.99952	0.00096869	0.026551	False
RPL14_+_40498846.23-P1P2	RPL14__P1P2	654.93	59.32/30.306	654.93	44.813	-3.8397	420.9	5.2163e+09	3.2954	0.00049149	0.99951	0.00098298	0.026551	False
UBA3_+_69129471.23-P1P2	UBA3__P1P2	1458.8	32.955/102.17	1458.8	67.565	-4.4122	2395.6	1.1619e+10	3.2935	0.00049473	0.99951	0.00098947	0.026551	False
CHERP__P1P2__primary__FWD__78	CHERP__P1P2	1197.8	59.32/64.075	1197.8	61.697	-4.2571	11.307	9.5403e+09	3.291	0.00049907	0.9995	0.00099815	0.026551	False
CD99L2_-_150067120.23-P1P2	CD99L2__P1P2	1204	48.021/76.197	1204	62.109	-4.255	396.96	9.5893e+09	3.2899	0.00050111	0.9995	0.0010022	0.026551	False
NRF1__P1P2__secondary__FWD__33	NRF1__P1P2	1237.2	50.845/75.331	1237.2	63.088	-4.2721	299.78	9.8541e+09	3.2894	0.00050206	0.9995	0.0010041	0.026551	False
SMN2__69345238__RVS__229	SMN2__69345238	1031.6	43.313/72.734	1031.6	58.023	-4.1289	432.8	8.2166e+09	3.2871	0.00050611	0.99949	0.0010122	0.026551	False
CEP63_-_134204602.23-P1P2	CEP63__P1P2	1276.6	72.502/57.148	1276.6	64.825	-4.2787	117.87	1.0168e+10	3.2862	0.00050777	0.99949	0.0010155	0.026551	False
CHERP_+_16653219.23-P1P2	CHERP__P1P2	963.93	55.553/57.148	963.93	56.351	-4.0725	1.2715	7.6774e+09	3.2857	0.00050864	0.99949	0.0010173	0.026551	False
COPS8__237994319__FWD__98	COPS8__237994319	1354.2	81.918/51.953	1354.2	66.935	-4.3182	448.95	1.0786e+10	3.2856	0.00050891	0.99949	0.0010178	0.026551	False
TRIP13_+_893079.23-P1P2	TRIP13__P1P2	1154.7	86.626/37.233	1154.7	61.929	-4.1989	1219.8	9.1971e+09	3.2848	0.0005103	0.99949	0.0010206	0.026551	False
AATF__P1P2__secondary__FWD__35	AATF__P1P2	1002.1	47.079/68.404	1002.1	57.742	-4.0939	227.38	7.9813e+09	3.2843	0.00051109	0.99949	0.0010222	0.026551	False
TAF6_+_99716935.23-P1P2	TAF6__P1P2	1140	87.567/36.367	1140	61.967	-4.1795	1310.7	9.0795e+09	3.2828	0.00051394	0.99949	0.0010279	0.026551	False
RRNAD1_-_156698319.23-P1P2	RRNAD1__P1P2	1121.5	69.677/53.684	1121.5	61.681	-4.1626	127.88	8.9324e+09	3.2818	0.0005158	0.99948	0.0010316	0.026551	False
WEE1__P1P2__secondary__RVS__81	WEE1__P1P2	1631.2	53.67/97.844	1631.2	75.757	-4.4103	975.68	1.2992e+10	3.2772	0.00052427	0.99948	0.0010485	0.026551	False
RPL9__P1P2__secondary__FWD__86	RPL9__P1P2	986.08	75.327/42.428	986.08	58.877	-4.0431	541.16	7.8538e+09	3.2766	0.00052539	0.99947	0.0010508	0.026551	False
TMEM68_-_56685856.23-P1P2	TMEM68__P1P2	1240.9	98.866/33.769	1240.9	66.318	-4.2054	2118.8	9.8835e+09	3.2757	0.00052696	0.99947	0.0010539	0.026551	False
DUSP12_-_161719619.23-P1P2	DUSP12__P1P2	1293.9	52.729/84.856	1293.9	68.792	-4.2136	516.09	1.0305e+10	3.2713	0.00053521	0.99946	0.0010704	0.026551	False
SGK3__ENST00000522398.1_ENST00000396596.1__secondary__FWD__53	SGK3__ENST00000396596.1_ENST00000522398.1	877.75	38.605/76.197	877.75	57.401	-3.9114	706.6	6.991e+09	3.2671	0.00054318	0.99946	0.0010864	0.026551	False
RPL9_+_39460504.23-P1P2	RPL9__P1P2	272.07	37.663/26.842	272.07	32.253	-3.0377	58.548	2.1669e+09	3.2635	0.00055025	0.99945	0.0011005	0.026551	False
RPS14_+_149829238.23-P1P2	RPS14__P1P2	409.95	31.072/48.489	409.95	39.781	-3.333	151.68	3.2651e+09	3.2624	0.0005523	0.99945	0.0011046	0.026551	False
CMC2_-_81040415.23-P1P2	CMC2__P1P2	1533.9	108.28/48.489	1533.9	78.386	-4.2731	1787.6	1.2217e+10	3.2587	0.00055959	0.99944	0.0011192	0.026551	False
ARHGAP11B__30918117__RVS__28	ARHGAP11B__30918117	1483.4	64.969/89.186	1483.4	77.077	-4.2489	293.22	1.1815e+10	3.2587	0.00055964	0.99944	0.0011193	0.026551	False
ZAR1L_-_32889503.23-P1P2	ZAR1L__P1P2	1813.4	57.437/113.43	1813.4	85.433	-4.3917	1567.6	1.4443e+10	3.2583	0.0005604	0.99944	0.0011208	0.026551	False
ORC5__P1P2__primarysecondary__FWD__49	ORC5__P1P2	1180.6	84.742/52.819	1180.6	68.78	-4.0818	509.56	9.403e+09	3.2583	0.00056046	0.99944	0.0011209	0.026551	False
PAN2_+_56727739.23-P1P2	PAN2__P1P2	1231.1	71.56/69.27	1231.1	70.415	-4.1087	2.6219	9.8051e+09	3.2576	0.00056178	0.99944	0.0011236	0.026551	False
RAD21_+_117886968.23-P1P2	RAD21__P1P2	1169.5	61.203/77.063	1169.5	69.133	-4.0609	125.78	9.3148e+09	3.2555	0.00056602	0.99943	0.001132	0.026551	False
RPS13_-_17099029.23-P1P2	RPS13__P1P2	545.36	28.247/66.673	545.36	47.46	-3.495	738.25	4.3436e+09	3.2531	0.00057078	0.99943	0.0011416	0.026551	False
CCDC130_-_13858696.23-P1	CCDC130__P1	882.68	61.203/62.343	882.68	61.773	-3.8153	0.65029	7.0302e+09	3.2471	0.00058291	0.99942	0.0011658	0.026551	False
NRF1_-_129251592.23-P1P2	NRF1__P1P2	1244.6	75.327/71.868	1244.6	73.597	-4.0616	5.9811	9.9129e+09	3.2466	0.00058393	0.99942	0.0011679	0.026551	False
RPL9__P1P2__secondary__RVS__97	RPL9__P1P2	839.59	60.261/60.612	839.59	60.436	-3.7742	0.061338	6.687e+09	3.2462	0.00058487	0.99942	0.0011697	0.026551	False
MEAF6_-_37980319.23-P1P2	MEAF6__P1P2	1087	45.196/92.649	1087	68.922	-3.9598	1125.9	8.6579e+09	3.2458	0.00058552	0.99941	0.001171	0.026551	False
GTF3C2_-_27579592.23-P1P2	GTF3C2__P1P2	1116.6	61.203/78.795	1116.6	69.999	-3.9764	154.74	8.8932e+09	3.2453	0.00058667	0.99941	0.0011733	0.026551	False
NAA15_-_140222716.23-P1P2	NAA15__P1P2	929.46	41.43/86.588	929.46	64.009	-3.8392	1019.6	7.4028e+09	3.2444	0.00058848	0.99941	0.001177	0.026551	False
BMS1_-_43278283.23-P1P2	BMS1__P1P2	870.36	70.619/53.684	870.36	62.152	-3.7864	143.38	6.9322e+09	3.2434	0.00059065	0.99941	0.0011813	0.026551	False
HMBS__P1__primarysecondary__FWD__50	HMBS__P1	1654.6	62.144/109.97	1654.6	86.056	-4.2492	1143.5	1.3178e+10	3.2431	0.00059127	0.99941	0.0011825	0.026551	False
CYREN__134854714__FWD__46	C7orf49__P1P2	684.47	64.028/46.757	684.47	55.393	-3.6035	149.13	5.4516e+09	3.2417	0.00059417	0.99941	0.0011883	0.026551	False
RPS11_-_49999781.23-P1P2	RPS11__P1P2	792.81	48.962/71.002	792.81	59.982	-3.7023	242.88	6.3145e+09	3.2401	0.00059749	0.9994	0.001195	0.026551	False
RPS13__P1P2__primarysecondary__FWD__76	RPS13__P1P2	603.22	51.787/52.819	603.22	52.303	-3.5028	0.53208	4.8045e+09	3.2399	0.00059789	0.9994	0.0011958	0.026551	False
TMEM68__P1P2__primary__RVS__32	TMEM68__P1P2	1212.6	67.794/81.393	1212.6	74.593	-4.0049	92.462	9.658e+09	3.239	0.00059967	0.9994	0.0011993	0.026551	False
MBIP__P1P2__primary__FWD__70	MBIP__P1P2	1316	100.75/55.416	1316	78.083	-4.0578	1027.5	1.0482e+10	3.2378	0.0006023	0.9994	0.0012046	0.026551	False
WEE1_+_9595254.23-P1P2	WEE1__P1P2	1071	95.1/45.892	1071	70.496	-3.9063	1210.7	8.5304e+09	3.2373	0.00060338	0.9994	0.0012068	0.026551	False
NFYB_+_104531929.23-P1P2	NFYB__P1P2	1308.6	58.378/98.71	1308.6	78.544	-4.0413	813.34	1.0423e+10	3.2353	0.00060759	0.99939	0.0012152	0.026551	False
HUS1__P1P2__primary__RVS__57	HUS1__P1P2	1431.7	84.742/80.527	1431.7	82.635	-4.0985	8.886	1.1403e+10	3.2338	0.00061084	0.99939	0.0012217	0.026551	False
KIAA0020__P1__primarysecondary__FWD__85	KIAA0020__P1	1185.5	28.247/122.95	1185.5	75.601	-3.9532	4484.7	9.4423e+09	3.232	0.00061474	0.99939	0.0012295	0.026551	False
RPL14_+_40499019.23-P1P2	RPL14__P1P2	597.07	34.839/72.734	597.07	53.786	-3.4484	718.03	4.7555e+09	3.2304	0.00061803	0.99938	0.0012361	0.026551	False
ANAPC13_-_134204795.23-P1P2	ANAPC13__P1P2	1011.9	44.254/96.113	1011.9	70.183	-3.8309	1344.6	8.0598e+09	3.2304	0.00061816	0.99938	0.0012363	0.026551	False
UBA3__P1P2__primarysecondary__FWD__68	UBA3__P1P2	1359.1	64.969/98.71	1359.1	81.84	-4.0372	569.23	1.0825e+10	3.229	0.00062109	0.99938	0.0012422	0.026551	False
PTBP1_+_797463.23-P1P2	PTBP1__P1P2	988.55	81.918/58.88	988.55	70.399	-3.7928	265.37	7.8735e+09	3.2261	0.00062741	0.99937	0.0012548	0.026551	False
DROSHA__31531421__FWD__45	DROSHA__31531421	1170.7	65.911/88.32	1170.7	77.115	-3.9069	251.08	9.3246e+09	3.2245	0.00063104	0.99937	0.0012621	0.026551	False
HUS1__P1P2__primary__FWD__69	HUS1__P1P2	1130.1	66.852/84.856	1130.1	75.854	-3.8795	162.07	9.001e+09	3.2241	0.00063188	0.99937	0.0012638	0.026551	False
RBX1__P1P2__primary__FWD__81	RBX1__P1P2	994.7	60.261/82.258	994.7	71.26	-3.7844	241.94	7.9225e+09	3.2235	0.0006331	0.99937	0.0012662	0.026551	False
TINF2_+_24711802.23-P1P2	TINF2__P1P2	1304.9	116.76/46.757	1304.9	81.757	-3.9801	2449.9	1.0393e+10	3.2234	0.00063334	0.99937	0.0012667	0.026551	False
ANAPC13__P1P2__primary__FWD__69	ANAPC13__P1P2	1436.7	84.742/90.051	1436.7	87.397	-4.0236	14.093	1.1442e+10	3.2182	0.00064493	0.99936	0.0012899	0.026551	False
RPS14__P1P2__secondary__FWD__39	RPS14__P1P2	407.48	55.553/37.233	407.48	46.393	-3.1075	167.82	3.2455e+09	3.2177	0.00064606	0.99935	0.0012921	0.026551	False
SAE1__P1P2__secondary__FWD__28	SAE1__P1P2	1254.5	107.34/56.282	1254.5	81.811	-3.9222	1303.5	9.9914e+09	3.2175	0.00064652	0.99935	0.001293	0.026551	False
RPL9__P1P2__secondary__FWD__73	RPL9__P1P2	758.34	56.495/71.002	758.34	63.748	-3.5518	105.23	6.0399e+09	3.2162	0.00064939	0.99935	0.0012988	0.026551	False
RPS8_+_45241261.23-P1P2	RPS8__P1P2	725.1	47.079/78.795	725.1	62.937	-3.5054	502.95	5.7752e+09	3.2134	0.00065577	0.99934	0.0013115	0.026551	False
BRAP_+_112123731.23-P1P2	BRAP__P1P2	611.84	41.43/74.466	611.84	57.948	-3.378	545.69	4.8731e+09	3.2126	0.0006577	0.99934	0.0013154	0.026551	False
GTF2H2_+_70363440.23-ENST00000274400.5_ENST00000330280.7	GTF2H2__ENST00000274400.5_ENST00000330280.7	1322.2	142.18/31.172	1322.2	86.675	-3.9157	6161.3	1.0531e+10	3.2086	0.00066701	0.99933	0.001334	0.026551	False
