id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
YTHDC1__P1P2	5	9.5172e-08	2.4115e-07	5e-06	54	5	-4.0984	1.0	1.0	1.0	20481	0	0
MRPL41__P1P2	5	1.022e-07	2.4115e-07	5e-06	55	5	-4.7764	1.0	1.0	1.0	20480	0	0
OPA1__P1P2	5	1.0487e-07	2.4115e-07	5e-06	56	5	-5.2534	1.0	1.0	1.0	20325	0	0
NDUFA2__P1P2	5	1.0809e-07	2.4115e-07	5e-06	57	5	-4.3062	1.0	1.0	1.0	20479	0	0
TANGO6__P1P2	5	1.1014e-07	2.4115e-07	5e-06	58	4	-6.2523	0.95977	0.9747	1.0	18530	0	0
NKAP__P1P2	5	1.1199e-07	2.4115e-07	5e-06	59	5	-3.6711	1.0	1.0	1.0	20478	0	0
CSTF3__P1P2	5	1.1505e-07	2.4115e-07	5e-06	60	4	-6.2578	0.99994	1.0	1.0	19889	0	0
MRPS17__P1P2	5	1.1751e-07	2.4115e-07	5e-06	61	5	-4.5987	1.0	1.0	1.0	20477	0	0
CLNS1A__P1P2	5	1.2538e-07	2.4115e-07	5e-06	62	5	-4.7337	1.0	1.0	1.0	20476	0	0
VRTN__P1P2	5	1.2933e-07	2.4115e-07	5e-06	63	5	-4.6184	1.0	1.0	1.0	20475	0	0
NMD3__P1P2	5	1.3485e-07	2.4115e-07	5e-06	64	5	-5.6002	1.0	1.0	1.0	20456	0	0
PTDSS1__P1P2	5	1.369e-07	2.4115e-07	5e-06	65	5	-5.1992	1.0	1.0	1.0	20474	0	0
C14orf80__P1P2	5	1.4018e-07	2.4115e-07	5e-06	66	5	-4.3097	1.0	1.0	1.0	20473	0	0
RBBP4__P1P2	5	1.4176e-07	2.4115e-07	5e-06	67	5	-4.1047	1.0	1.0	1.0	20472	0	0
PSMD4__P1P2	5	1.4547e-07	2.4115e-07	5e-06	68	5	-4.3195	1.0	1.0	1.0	20471	0	0
LSM7__P1P2	5	1.7453e-07	2.4115e-07	5e-06	69	5	-4.263	1.0	1.0	1.0	20470	0	0
PDSS2__P1P2	5	1.7509e-07	2.4115e-07	5e-06	70	5	-4.0402	1.0	1.0	1.0	20469	0	0
POLE__P1P2	5	1.7851e-07	2.4115e-07	5e-06	71	5	-3.9369	1.0	1.0	1.0	20468	0	0
RPAP3__P1P2	5	1.9436e-07	2.4115e-07	5e-06	72	5	-4.2198	1.0	1.0	1.0	20467	0	0
PRPF6__P1P2	5	2.0892e-07	2.4115e-07	5e-06	73	5	-4.0553	1.0	1.0	1.0	20465	0	0
ATP5J2-PTCD1__P1	5	2.1021e-07	2.4115e-07	5e-06	74	5	-4.6094	1.0	1.0	1.0	20290	0	0
IPO13__P1P2	5	2.1089e-07	2.4115e-07	5e-06	75	5	-4.2847	1.0	1.0	1.0	20464	0	0
NRDE2__P1P2	5	2.1731e-07	2.4115e-07	5e-06	76	5	-4.334	1.0	1.0	1.0	20463	0	0
ANAPC13__P1P2	5	2.3536e-07	2.4115e-07	5e-06	77	5	-4.3038	1.0	1.0	1.0	20462	0	0
OXA1L__P1P2	5	2.5972e-07	2.4115e-07	5e-06	78	5	-5.1073	1.0	1.0	1.0	20459	0	0
C16orf80__P1P2	5	2.6414e-07	2.4115e-07	5e-06	79	5	-3.5859	1.0	1.0	1.0	20458	0	0
COX6C__P1P2	5	2.6969e-07	2.4115e-07	5e-06	80	5	-4.6484	1.0	1.0	1.0	20457	0	0
TAF2__P1P2	5	2.8363e-07	2.4115e-07	5e-06	81	5	-5.1693	1.0	1.0	1.0	20423	0	0
PSMA4__P1P2	5	2.8383e-07	2.4115e-07	5e-06	82	5	-3.7902	1.0	1.0	1.0	20455	0	0
RCC1__P2	5	3.0611e-07	2.4115e-07	5e-06	83	5	-4.4175	0.99999	1.0	1.0	20187	0	0
LARS2__P1P2	5	3.1089e-07	2.4115e-07	5e-06	84	5	-5.3664	1.0	1.0	1.0	20454	0	0
STIL__P1P2	5	3.1751e-07	2.4115e-07	5e-06	85	5	-4.3234	1.0	1.0	1.0	20453	0	0
DDX23__P1P2	5	3.3266e-07	2.4115e-07	5e-06	86	5	-4.1105	1.0	1.0	1.0	20452	0	0
CSTF1__P1P2	5	3.3487e-07	2.4115e-07	5e-06	87	5	-3.6085	1.0	1.0	1.0	20451	0	0
GTF3C3__P1P2	5	3.4007e-07	2.4115e-07	5e-06	88	4	-5.0177	0.81543	0.83624	1.0	15806	0	0
PMVK__P1P2	5	3.4448e-07	2.4115e-07	5e-06	89	5	-4.2941	1.0	1.0	1.0	20450	0	0
LAS1L__P1P2	5	3.5564e-07	2.4115e-07	5e-06	90	5	-4.2996	1.0	1.0	1.0	20449	0	0
EEFSEC__P1P2	5	3.5697e-07	2.4115e-07	5e-06	91	5	-3.6022	1.0	1.0	1.0	20448	0	0
ATP6V1A__P1P2	5	3.62e-07	2.4115e-07	5e-06	92	5	-4.3378	1.0	1.0	1.0	20447	0	0
LSS__P1P2	5	3.6845e-07	2.4115e-07	5e-06	93	5	-3.952	1.0	1.0	1.0	20446	0	0
ERCC6L__P1P2	5	3.7418e-07	2.4115e-07	5e-06	94	4	-4.6897	0.99786	0.99971	1.0	19475	0	0
RABGGTB__P1P2	5	3.8162e-07	2.4115e-07	5e-06	95	5	-3.8891	1.0	1.0	1.0	20445	0	0
ATP5I__P1P2	5	4.0136e-07	2.4115e-07	5e-06	96	5	-3.9739	1.0	1.0	1.0	20444	0	0
GINS4__P1P2	5	4.106e-07	2.4115e-07	5e-06	97	5	-3.6833	1.0	1.0	1.0	20443	0	0
TAF1A__P1P2	5	4.173e-07	2.4115e-07	5e-06	98	4	-5.3934	0.43269	0.45406	1.0	8330	0	0
NDUFB6__P1P2	5	4.2419e-07	2.4115e-07	5e-06	99	5	-3.9153	1.0	1.0	1.0	20442	0	0
USP8__P1P2	5	4.2673e-07	2.4115e-07	5e-06	100	5	-4.4319	1.0	1.0	1.0	20337	0	0
MTIF2__P1P2	5	4.3346e-07	2.4115e-07	5e-06	101	5	-3.5169	1.0	1.0	1.0	20441	0	0
MYBL2__P1P2	5	4.3894e-07	2.4115e-07	5e-06	102	5	-4.0097	1.0	1.0	1.0	20440	0	0
SEC22B__P1P2	5	4.413e-07	2.4115e-07	5e-06	103	5	-4.2986	1.0	1.0	1.0	20439	0	0
PRPF19__P1P2	5	4.5692e-07	2.4115e-07	5e-06	104	5	-4.1362	1.0	1.0	1.0	20438	0	0
MRPL19__P1P2	5	4.5896e-07	2.4115e-07	5e-06	105	5	-3.9813	1.0	1.0	1.0	20437	0	0
SMC1A__P1P2	5	4.6657e-07	2.4115e-07	5e-06	106	5	-4.7176	1.0	1.0	1.0	20383	0	0
PGGT1B__P1P2	5	4.7382e-07	2.4115e-07	5e-06	107	5	-4.4536	1.0	1.0	1.0	20436	0	0
MCM9__P1P2	5	4.7507e-07	2.4115e-07	5e-06	108	5	-3.2399	1.0	1.0	1.0	20435	0	0
COPA__P1P2	5	4.8692e-07	2.4115e-07	5e-06	109	5	-3.9001	1.0	1.0	1.0	20434	0	0
RPP40__P1P2	5	4.9164e-07	2.4115e-07	5e-06	110	5	-3.9691	1.0	1.0	1.0	20433	0	0
MAPKAP1__P1	5	5.0999e-07	2.4115e-07	5e-06	111	5	-4.1384	1.0	1.0	1.0	20432	0	0
TARS2__P1P2	5	5.1821e-07	2.4115e-07	5e-06	112	4	-5.493	0.62408	0.65508	1.0	12068	0	0
C14orf166__P1P2	5	5.2007e-07	2.4115e-07	5e-06	113	4	-4.9861	0.99997	1.0	1.0	19968	0	0
PDHB__P1P2	5	5.2889e-07	2.4115e-07	5e-06	114	5	-3.2801	1.0	1.0	1.0	20431	0	0
HJURP__P1P2	5	5.3855e-07	2.4115e-07	5e-06	115	5	-4.4393	1.0	1.0	1.0	20430	0	0
TTI1__P1P2	5	5.4248e-07	2.4115e-07	5e-06	116	4	-5.1028	0.81406	0.83502	1.0	15784	0	0
DKC1__P1P2	5	5.5543e-07	2.4115e-07	5e-06	117	5	-4.1466	1.0	1.0	1.0	20429	0	0
FAM96B__P1P2	5	5.6443e-07	2.4115e-07	5e-06	118	4	-4.8329	0.99998	1.0	1.0	20032	0	0
DCTN3__P1P2	5	5.7225e-07	2.4115e-07	5e-06	119	5	-4.3726	1.0	1.0	1.0	20428	0	0
WDR33__P1P2	5	5.7982e-07	2.4115e-07	5e-06	120	5	-4.2924	0.99999	1.0	1.0	20130	0	0
PLK4__P1P2	5	5.8352e-07	2.4115e-07	5e-06	121	5	-5.1255	1.0	1.0	1.0	20427	0	0
POLN__P1P2	5	5.9723e-07	2.4115e-07	5e-06	122	5	-3.6696	1.0	1.0	1.0	20426	0	0
ZRSR2__P1P2	5	5.9798e-07	2.4115e-07	5e-06	123	5	-4.0497	1.0	1.0	1.0	20425	0	0
PITRM1__P1P2	5	6.1789e-07	2.4115e-07	5e-06	124	5	-3.3527	1.0	1.0	1.0	20424	0	0
DMAP1__P1P2	5	6.3039e-07	2.4115e-07	5e-06	125	5	-3.3331	1.0	1.0	1.0	20422	0	0
TUBA1B__P1P2	5	6.4524e-07	2.4115e-07	5e-06	126	5	-3.6948	1.0	1.0	1.0	20421	0	0
MRPS12__P1P2	5	6.5169e-07	2.4115e-07	5e-06	127	5	-3.3045	1.0	1.0	1.0	20420	0	0
MIS18A__P1P2	5	6.7245e-07	2.4115e-07	5e-06	128	5	-3.4878	1.0	1.0	1.0	20419	0	0
TOPBP1__P1P2	5	6.7301e-07	2.4115e-07	5e-06	129	5	-5.189	1.0	1.0	1.0	20418	0	0
NSRP1__P1P2	5	6.7411e-07	2.4115e-07	5e-06	130	5	-4.521	1.0	1.0	1.0	20417	0	0
NR2C2AP__P1P2	5	6.843e-07	2.4115e-07	5e-06	131	5	-4.8555	1.0	1.0	1.0	20332	0	0
CLTC__P1P2	5	6.8809e-07	2.4115e-07	5e-06	132	5	-3.7674	1.0	1.0	1.0	20416	0	0
C17orf49__P1	5	6.9657e-07	2.4115e-07	5e-06	133	4	-4.7245	0.99938	0.99998	1.0	19627	0	0
DNAJC2__P1P2	5	7.0401e-07	2.4115e-07	5e-06	134	5	-3.4256	1.0	1.0	1.0	20415	0	0
CEP63__P1P2	5	7.3496e-07	2.4115e-07	5e-06	135	5	-3.8609	1.0	1.0	1.0	20414	0	0
TUBGCP4__P1P2	5	7.6269e-07	2.4115e-07	5e-06	136	5	-4.1514	1.0	1.0	1.0	20413	0	0
ALG1__P1P2	5	7.633e-07	2.4115e-07	5e-06	137	5	-4.1369	1.0	1.0	1.0	20412	0	0
CDK12__P1P2	5	7.6575e-07	2.4115e-07	5e-06	138	5	-3.4724	1.0	1.0	1.0	20411	0	0
SCFD1__P1P2	5	7.8185e-07	2.4115e-07	5e-06	139	5	-4.1424	1.0	1.0	1.0	20410	0	0
GTF3C6__P1P2	5	7.856e-07	2.4115e-07	5e-06	140	5	-4.7075	1.0	1.0	1.0	20409	0	0
ATP6V0C__P1P2	5	7.8874e-07	2.4115e-07	5e-06	141	5	-3.294	1.0	1.0	1.0	20408	0	0
TAMM41__P1P2	5	7.9567e-07	2.4115e-07	5e-06	142	5	-4.4921	1.0	1.0	1.0	20407	0	0
SRP19__P1P2	5	8.0378e-07	2.4115e-07	5e-06	143	4	-4.9271	0.94624	0.96251	1.0	18281	0	0
FIP1L1__P1P2	5	8.2783e-07	2.4115e-07	5e-06	144	5	-3.7136	1.0	1.0	1.0	20405	0	0
MRPL34__P1P2	5	8.4828e-07	2.4115e-07	5e-06	145	5	-3.8811	1.0	1.0	1.0	20404	0	0
PHAX__P1	5	8.5363e-07	2.4115e-07	5e-06	146	5	-3.3645	1.0	1.0	1.0	20403	0	0
MRPL13__P1P2	5	8.5967e-07	2.4115e-07	5e-06	147	5	-3.9721	1.0	1.0	1.0	20402	0	0
DHX36__P1P2	5	8.705e-07	2.4115e-07	5e-06	148	5	-3.4177	1.0	1.0	1.0	20401	0	0
SNRNP25__P1P2	5	8.7732e-07	2.4115e-07	5e-06	149	5	-4.0246	1.0	1.0	1.0	20400	0	0
NUDCD3__P1P2	5	8.9277e-07	2.4115e-07	5e-06	150	5	-4.5136	1.0	1.0	1.0	20306	0	0
POLR3K__P1P2	5	9.1137e-07	2.4115e-07	5e-06	151	5	-4.1293	1.0	1.0	1.0	20399	0	0
FANCL__P1P2	5	9.3058e-07	2.4115e-07	5e-06	152	5	-3.9441	1.0	1.0	1.0	20398	0	0
TOP2A__P1P2	5	9.3479e-07	2.4115e-07	5e-06	153	4	-4.9796	0.99997	1.0	1.0	19988	0	0
FANCF__P1P2	5	9.3561e-07	2.4115e-07	5e-06	154	5	-3.5038	1.0	1.0	1.0	20397	0	0
INTS3__P1P2	5	9.3822e-07	2.4115e-07	5e-06	155	5	-4.0387	1.0	1.0	1.0	20305	0	0
DAP3__P1P2	5	9.3922e-07	2.4115e-07	5e-06	156	5	-4.7975	1.0	1.0	1.0	20396	0	0
AARS__P1P2	5	9.4067e-07	2.4115e-07	5e-06	157	5	-4.929	1.0	1.0	1.0	20395	0	0
SNAP23__P1P2	5	9.4357e-07	2.4115e-07	5e-06	158	5	-4.5561	1.0	1.0	1.0	20394	0	0
MRPL14__P1P2	5	9.5201e-07	2.4115e-07	5e-06	159	4	-4.8825	0.99999	1.0	1.0	20115	0	0
TIPIN__P1P2	5	9.6479e-07	2.4115e-07	5e-06	160	5	-4.4312	1.0	1.0	1.0	20393	0	0
RBM42__P1P2	5	9.6553e-07	2.4115e-07	5e-06	161	5	-3.6288	1.0	1.0	1.0	20392	0	0
SGOL1__P1P2	5	9.7369e-07	2.4115e-07	5e-06	162	5	-4.1717	1.0	1.0	1.0	20391	0	0
UQCRB__P1P2	5	9.7443e-07	2.4115e-07	5e-06	163	5	-4.7251	1.0	1.0	1.0	20390	0	0
MED21__P1P2	5	9.7517e-07	2.4115e-07	5e-06	164	5	-3.4561	1.0	1.0	1.0	20389	0	0
CENPA__P2	5	9.7828e-07	2.4115e-07	5e-06	165	5	-4.336	1.0	1.0	1.0	20274	0	0
UPF1__P1P2	5	9.8115e-07	2.4115e-07	5e-06	166	5	-3.8856	1.0	1.0	1.0	20388	0	0
MRPL17__P1P2	5	9.879e-07	2.4115e-07	5e-06	167	5	-3.7009	1.0	1.0	1.0	20387	0	0
UBE2C__P1P2	5	9.9788e-07	2.4115e-07	5e-06	168	5	-4.0695	1.0	1.0	1.0	20299	0	0
CFDP1__P1	5	1.0008e-06	2.4115e-07	5e-06	169	5	-3.7503	1.0	1.0	1.0	20386	0	0
NDUFA1__P1P2	5	1.0015e-06	2.4115e-07	5e-06	170	4	-4.684	0.99998	1.0	1.0	20067	0	0
MRPL52__P1P2	5	1.0161e-06	2.4115e-07	5e-06	171	5	-4.085	1.0	1.0	1.0	20385	0	0
DCPS__P1P2	5	1.023e-06	2.4115e-07	5e-06	172	5	-4.0263	1.0	1.0	1.0	20384	0	0
SRBD1__P1P2	5	1.0639e-06	2.4115e-07	5e-06	173	5	-3.3522	1.0	1.0	1.0	20382	0	0
ABCE1__P1P2	5	1.0796e-06	2.4115e-07	5e-06	174	5	-2.8653	1.0	1.0	1.0	20381	0	0
FANCE__P1P2	5	1.0824e-06	2.4115e-07	5e-06	175	5	-4.3054	1.0	1.0	1.0	20380	0	0
TBCE__P1P2	5	1.084e-06	2.4115e-07	5e-06	176	5	-3.8639	1.0	1.0	1.0	20379	0	0
MRPS33__P1P2	5	1.085e-06	2.4115e-07	5e-06	177	5	-4.8748	1.0	1.0	1.0	20353	0	0
CHCHD4__P1P2	5	1.0965e-06	2.4115e-07	5e-06	178	4	-4.9103	0.32532	0.35138	1.0	6240	0	0
GAR1__P1P2	5	1.1036e-06	2.4115e-07	5e-06	179	5	-3.3473	1.0	1.0	1.0	20378	0	0
MRP63__P1P2	5	1.1042e-06	2.4115e-07	5e-06	180	5	-4.086	1.0	1.0	1.0	20366	0	0
ATP6AP1__P1P2	5	1.1135e-06	2.4115e-07	5e-06	181	5	-4.1592	1.0	1.0	1.0	20377	0	0
GTF3C1__P1P2	5	1.1217e-06	2.4115e-07	5e-06	182	4	-5.0134	0.85429	0.87176	1.0	16525	0	0
TUBGCP2__P1P2	5	1.1316e-06	2.4115e-07	5e-06	183	4	-4.7707	0.94048	0.95702	1.0	18177	0	0
SF3B2__P1P2	5	1.1436e-06	2.4115e-07	5e-06	184	5	-3.446	1.0	1.0	1.0	20376	0	0
XRN2__P1P2	5	1.1649e-06	2.4115e-07	5e-06	185	5	-3.4584	1.0	1.0	1.0	20375	0	0
TSEN2__P1P2	5	1.1675e-06	2.4115e-07	5e-06	186	4	-4.8911	0.18521	0.19606	1.0	3568	1	1.6758
RAD50__P1P2	5	1.1874e-06	2.4115e-07	5e-06	187	5	-3.4924	1.0	1.0	1.0	20373	0	0
ICT1__P1P2	5	1.2015e-06	2.4115e-07	5e-06	188	5	-3.9491	1.0	1.0	1.0	20372	0	0
AFG3L2__P1P2	5	1.2085e-06	2.4115e-07	5e-06	189	5	-4.09	1.0	1.0	1.0	20371	0	0
FASN__P1P2	5	1.2138e-06	2.4115e-07	5e-06	190	5	-4.1318	1.0	1.0	1.0	20370	0	0
PNISR__P1	5	1.2201e-06	2.4115e-07	5e-06	191	5	-3.8782	1.0	1.0	1.0	20369	0	0
FANCA__P1P2	5	1.2317e-06	2.4115e-07	5e-06	192	5	-3.7315	1.0	1.0	1.0	20368	0	0
NDUFB4__P1P2	5	1.2543e-06	2.4115e-07	5e-06	193	5	-3.8513	1.0	1.0	1.0	20367	0	0
MRPS22__P1P2	5	1.2616e-06	2.4115e-07	5e-06	194	5	-3.1615	1.0	1.0	1.0	20365	0	0
MRPL33__P1P2	5	1.268e-06	2.4115e-07	5e-06	195	5	-4.204	1.0	1.0	1.0	20364	0	0
PGS1__P1P2	5	1.2772e-06	2.4115e-07	5e-06	196	5	-3.8242	1.0	1.0	1.0	20363	0	0
RBMX2__P1P2	5	1.2856e-06	2.4115e-07	5e-06	197	5	-4.1242	1.0	1.0	1.0	20362	0	0
RPA3__P1P2	5	1.3213e-06	2.4115e-07	5e-06	198	5	-3.4884	1.0	1.0	1.0	20361	0	0
COX4I1__P1P2	5	1.3423e-06	2.4115e-07	5e-06	199	5	-3.3868	1.0	1.0	1.0	20360	0	0
EIF3M__P1P2	5	1.3452e-06	2.4115e-07	5e-06	200	5	-4.0219	1.0	1.0	1.0	20359	0	0
MRPL16__P1P2	5	1.349e-06	2.4115e-07	5e-06	201	5	-3.6812	1.0	1.0	1.0	20358	0	0
ATP6V1B2__P1P2	5	1.3568e-06	2.4115e-07	5e-06	202	5	-3.8816	1.0	1.0	1.0	20357	0	0
GBF1__P1P2	5	1.3753e-06	2.4115e-07	5e-06	203	5	-3.7795	1.0	1.0	1.0	20356	0	0
ASCC3__P1P2	5	1.3763e-06	2.4115e-07	5e-06	204	5	-4.0433	1.0	1.0	1.0	20355	0	0
NAA25__P1P2	5	1.3921e-06	2.4115e-07	5e-06	205	5	-3.6875	1.0	1.0	1.0	20354	0	0
ORC5__P1P2	5	1.4013e-06	2.4115e-07	5e-06	206	4	-4.2677	0.43821	0.46372	1.0	8445	0	0
KANSL3__P1P2	5	1.403e-06	2.4115e-07	5e-06	207	5	-4.1423	1.0	1.0	1.0	20352	0	0
SAE1__P1P2	5	1.4152e-06	2.4115e-07	5e-06	208	5	-3.9627	1.0	1.0	1.0	20327	0	0
COQ6__P1P2	5	1.4331e-06	2.4115e-07	5e-06	209	5	-3.6458	1.0	1.0	1.0	20351	0	0
TRMT10C__P1P2	5	1.4423e-06	2.4115e-07	5e-06	210	5	-4.2078	1.0	1.0	1.0	20350	0	0
RNF4__P1P2	5	1.4515e-06	2.4115e-07	5e-06	211	5	-3.6323	1.0	1.0	1.0	20349	0	0
MRPS25__P1P2	5	1.469e-06	2.4115e-07	5e-06	212	5	-3.6155	1.0	1.0	1.0	20348	0	0
NFU1__P1P2	5	1.4741e-06	2.4115e-07	5e-06	213	5	-3.1774	1.0	1.0	1.0	20347	0	0
INTS5__P1P2	5	1.4908e-06	2.4115e-07	5e-06	214	5	-3.7063	1.0	1.0	1.0	20346	0	0
CDC42__P1P2	5	1.4918e-06	2.4115e-07	5e-06	215	5	-4.128	1.0	1.0	1.0	20345	0	0
NBAS__P1P2	5	1.495e-06	2.4115e-07	5e-06	216	5	-4.6983	1.0	1.0	1.0	20344	0	0
MRPL35__P1P2	5	1.4962e-06	2.4115e-07	5e-06	217	5	-4.1537	1.0	1.0	1.0	20342	0	0
MCPH1__P1P2	5	1.5374e-06	2.4115e-07	5e-06	218	5	-3.4729	1.0	1.0	1.0	20343	0	0
FDPS__P1P2	5	1.5404e-06	2.4115e-07	5e-06	219	5	-5.0555	1.0	1.0	1.0	20280	0	0
LAGE3__P1P2	5	1.5503e-06	2.4115e-07	5e-06	220	5	-3.0291	1.0	1.0	1.0	20341	0	0
